Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographics,Duration,Rating,Favorites,Premiered,Broadcast
Kono Oto Tomare! Part 2,Kono Oto Tomare!: Sounds of Life Season 2,8.42,1346,170,179,TV,13,Finished Airing,"Oct 6, 2019 to Dec 29, 2019","WOWOW,       Movic,       KlockWorx,       Memory-Tech,       King Records,       Shueisha,       Pony Canyon Enterprises",Funimation,Platinum Vision,Manga,Drama,"Music, School",Shounen,23 min. per ep.,PG-13 - Teens 13 or older,"1,714",Fall 2019,Sundays at 01:00 (JST)
Koukaku Kidoutai: Stand Alone Complex,Ghost in the Shell: Stand Alone Complex,8.42,580,171,398,TV,26,Finished Airing,"Oct 1, 2002 to Oct 1, 2003","Bandai Visual,       Dentsu,       Victor Entertainment,       Animax,       Kodansha,       Trilogy Future Studio,       Tokuma Shoten,       Nippon Television Network","Bandai Entertainment,       Manga Entertainment",Production I.G,Manga,"Action, Award Winning, Mystery, Sci-Fi","Adult Cast, Detective, Mecha, Military",Seinen,25 min. per ep.,R - 17+ (violence & profanity),"8,603",Fall 2002,Fridays at 15:30 (JST)
Mononoke,,8.42,728,172,330,TV,12,Finished Airing,"Jul 13, 2007 to Sep 28, 2007","Dentsu,       SKY Perfect Well Think,       Fuji TV,       Asmik Ace,       Sony Music Entertainment",Discotek Media,Toei Animation,Original,"Horror, Mystery, Supernatural, Suspense","Adult Cast, Historical, Mythology, Psychological",,22 min. per ep.,R - 17+ (violence & profanity),"8,368",Summer 2007,Fridays at 00:45 (JST)
Saenai Heroine no Sodatekata Fine,Saekano the Movie: Finale,8.42,1304,173,184,Movie,1,Finished Airing,"Oct 26, 2019",Aniplex,"None found, add some",CloverWorks,Light novel,"Comedy, Romance","Harem, Otaku Culture, School",,1 hr. 54 min.,PG-13 - Teens 13 or older,"2,585",,
Hunter x Hunter,,8.42,371,174,595,TV,62,Finished Airing,"Oct 16, 1999 to Mar 31, 2001",Fuji TV,VIZ Media,Nippon Animation,Manga,"Action, Adventure, Fantasy",,Shounen,23 min. per ep.,PG-13 - Teens 13 or older,"11,060",Fall 1999,Saturdays at 18:00 (JST)
Shingeki no Kyojin: Kuinaki Sentaku,Attack on Titan: No Regrets,8.41,429,176,520,OVA,2,Finished Airing,"Dec 9, 2014 to Apr 9, 2015",Production I.G,Funimation,Wit Studio,Visual novel,Action,,,27 min. per ep.,R - 17+ (violence & profanity),"1,965",,
Tian Guan Cifu,Heaven Official's Blessing,8.42,1567,175,147,ONA,11,Finished Airing,"Oct 31, 2020 to Jan 2, 2021",bilibili,Funimation,Haoliners Animation League,Web novel,"Action, Adventure, Drama, Fantasy","Historical, Mythology",,26 min. per ep.,PG-13 - Teens 13 or older,"5,479",,
Yuru Camp△ Movie,Laid-Back Camp: The Movie,8.41,2397,178,80,Movie,1,Finished Airing,"Jul 1, 2022","Sotsu,       Half H.P Studio,       AT-X,       KlockWorx,       Houbunsha,       MAGES.,       81 Produce,       BS11,       DeNA,       FuRyu,       Sony Music Solutions","None found, add some",C-Station,Manga,Slice of Life,"Adult Cast, CGDCT, Iyashikei",,2 hr.,PG-13 - Teens 13 or older,450,,
Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,Violet Evergarden: Eternity and the Auto Memory Doll,8.41,542,177,426,Movie,1,Finished Airing,"Sep 6, 2019","Shochiku,       ABC Animation",Funimation,Kyoto Animation,Light novel,"Drama, Fantasy",,,1 hr. 31 min.,PG-13 - Teens 13 or older,"1,576",,
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Kaguya-sama: Love is War,8.41,51,179,1,TV,12,Finished Airing,"Jan 12, 2019 to Mar 30, 2019","Aniplex,       Mainichi Broadcasting System,       Magic Capsule,       Shueisha,       JR East Marketing & Communications",Aniplex of America,A-1 Pictures,Manga,Comedy,"Psychological, Romantic Subtext, School",Seinen,25 min. per ep.,PG-13 - Teens 13 or older,"39,759",Winter 2019,Saturdays at 23:30 (JST)
Natsume Yuujinchou Movie: Utsusemi ni Musubu,Natsume's Book of Friends Movie: Ephemeral Bond,8.41,2541,180,73,Movie,1,Finished Airing,"Sep 29, 2018",Aniplex,Aniplex of America,Shuka,Manga,"Slice of Life, Supernatural","Iyashikei, Mythology",Shoujo,1 hr. 44 min.,PG-13 - Teens 13 or older,197,,
Saiki Kusuo no Ψ-nan,The Disastrous Life of Saiki K.,8.41,136,181,1,TV,120,Finished Airing,"Jul 4, 2016 to Dec 26, 2016","TV Tokyo,       Shogakukan-Shueisha Productions,       Pony Canyon,       Nippon Columbia,       KlockWorx,       Asmik Ace,       Bandai Namco Entertainment,       Shueisha,       Toy's Factory,       Dear Stage inc.",Funimation,"J.C.Staff,       Egg Firm",Manga,"Comedy, Supernatural","Gag Humor, School, Super Power",Shounen,5 min. per ep.,PG-13 - Teens 13 or older,"29,851",Summer 2016,Not scheduled once per week
Karakai Jouzu no Takagi-san 3,Teasing Master Takagi-san 3,8.40,1281,184,188,TV,12,Finished Airing,"Jan 8, 2022 to Mar 26, 2022","Shogakukan-Shueisha Productions,       Magic Capsule,       Asmik Ace,       TOHO animation,       Shogakukan,       Toho Music",Sentai Filmworks,Shin-Ei Animation,Manga,Comedy,"Romantic Subtext, School",Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"2,326",Winter 2022,Saturdays at 01:25 (JST)
Saiki Kusuo no Ψ-nan 2,The Disastrous Life of Saiki K. 2,8.41,331,182,646,TV,24,Finished Airing,"Jan 17, 2018 to Jun 27, 2018","TV Tokyo,       Shogakukan-Shueisha Productions,       Nippon Columbia,       KlockWorx,       Asmik Ace,       Bandai Namco Entertainment,       Shueisha,       Toy's Factory,       Dear Stage inc.","None found, add some","J.C.Staff,       Egg Firm",Manga,"Comedy, Supernatural","Gag Humor, School, Super Power",Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"4,200",Winter 2018,Wednesdays at 01:35 (JST)
Kamisama Hajimemashita: Kako-hen,,8.40,1407,183,169,OVA,4,Finished Airing,"Aug 20, 2015 to Aug 19, 2016","None found, add some","None found, add some",TMS Entertainment,Manga,"Comedy, Fantasy, Romance","Mythology, Time Travel",Shoujo,30 min. per ep.,PG-13 - Teens 13 or older,"1,038",,
Major S5,,8.40,2585,185,71,TV,25,Finished Airing,"Jan 10, 2009 to Jun 27, 2009","Shogakukan-Shueisha Productions,       NHK","None found, add some",SynergySP,Manga,Sports,Team Sports,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,635,Winter 2009,Unknown
Natsume Yuujinchou Roku Specials,Natsume's Book of Friends Season 6 Specials,8.40,3217,186,47,Special,2,Finished Airing,"Sep 27, 2017 to Oct 25, 2017",NAZ,"None found, add some",Shuka,Manga,"Slice of Life, Supernatural","Iyashikei, Mythology",Shoujo,23 min. per ep.,PG-13 - Teens 13 or older,76,,
Vivy: Fluorite Eye's Song,Vivy -Fluorite Eye's Song-,8.40,413,187,540,TV,13,Finished Airing,"Apr 3, 2021 to Jun 19, 2021",Aniplex,Aniplex of America,Wit Studio,Original,"Action, Sci-Fi, Suspense","Music, Time Travel",,24 min. per ep.,R - 17+ (violence & profanity),"10,744",Spring 2021,Saturdays at 23:30 (JST)
Doupo Cangqiong: Nian Fan,Fights Break Sphere 5th Season,8.40,7499,188,6,ONA,104,Currently Airing,"Jul 31, 2022 to ?","Tencent Penguin Pictures,       China Literature Limited,       Wanda Media","None found, add some",Motion Magic,Novel,"Action, Adventure, Fantasy",Martial Arts,,24 min. per ep.,PG-13 - Teens 13 or older,217,,
Fruits Basket: Prelude,,8.40,1979,189,108,Movie,1,Finished Airing,"Feb 18, 2022","TV Tokyo,       TV Osaka,       Funimation,       Nihon Ad Systems,       Hakusensha,       Avex Pictures,       8PAN",Crunchyroll,TMS Entertainment,Manga,"Drama, Romance",,Shoujo,1 hr. 28 min.,PG-13 - Teens 13 or older,816,,
Gintama°: Aizome Kaori-hen,Gintama: Love Incense Arc,8.39,2299,190,86,OVA,2,Finished Airing,"Aug 4, 2016 to Nov 4, 2016","TV Tokyo,       Dentsu","None found, add some",Bandai Namco Pictures,Manga,Comedy,"Gag Humor, Parody",Shounen,26 min. per ep.,PG-13 - Teens 13 or older,140,,
Houseki no Kuni,Land of the Lustrous,8.39,488,191,465,TV,12,Finished Airing,"Oct 7, 2017 to Dec 23, 2017","Mainichi Broadcasting System,       Kodansha,       Movic,       AT-X,       TOHO animation,       Tokyo MX,       Q-Tec,       Kyoraku Industrial Holdings,       BS11",Sentai Filmworks,Orange,Manga,"Action, Drama, Fantasy, Mystery",Anthropomorphic,Seinen,24 min. per ep.,PG-13 - Teens 13 or older,"13,628",Fall 2017,Saturdays at 21:30 (JST)
Josee to Tora to Sakana-tachi,"Josee, the Tiger and the Fish",8.39,532,192,431,Movie,1,Finished Airing,"Dec 25, 2020","Shochiku,       Kadokawa,       Sonilude,       Movie Walker",Funimation,Bones,Novel,"Drama, Romance","Adult Cast, Visual Arts",,1 hr. 38 min.,PG-13 - Teens 13 or older,"6,190",,
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,Maquia: When the Promised Flower Blooms,8.39,525,193,436,Movie,1,Finished Airing,"Feb 24, 2018","Bandai Visual,       Lantis,       Rakuonsha,       Showgate,       Hakuhodo DY Music & Pictures,       Cygames",Eleven Arts,P.A. Works,Original,"Drama, Fantasy",,,1 hr. 54 min.,PG-13 - Teens 13 or older,"7,622",,
Kaze ga Tsuyoku Fuiteiru,Run with the Wind,8.38,802,195,302,TV,23,Finished Airing,"Oct 3, 2018 to Mar 27, 2019","Movic,       Nippon Television Network,       TOHO animation,       Toy's Factory,       Cygames,       Yomiuri Shimbun,       MediaLink Entertainment Limited",Sentai Filmworks,Production I.G,Novel,"Drama, Sports","Adult Cast, Racing",,23 min. per ep.,PG-13 - Teens 13 or older,"6,069",Fall 2018,Wednesdays at 01:29 (JST)
Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),The Garden of Sinners Chapter 7: A Study in Murder - Part 2,8.38,1172,194,208,Movie,1,Finished Airing,"Aug 8, 2009",Notes,Aniplex of America,ufotable,Light novel,"Action, Mystery, Romance, Supernatural, Suspense",,,2 hr. 1 min.,R - 17+ (violence & profanity),"2,306",,
3-gatsu no Lion,March Comes In Like a Lion,8.38,299,196,681,TV,22,Finished Airing,"Oct 8, 2016 to Mar 18, 2017","Aniplex,       Dentsu,       NHK,       Hakusensha,       Asmik Ace,       Toy's Factory",Aniplex of America,Shaft,Manga,Drama,"Childcare, Strategy Game",Seinen,25 min. per ep.,PG-13 - Teens 13 or older,"15,677",Fall 2016,Saturdays at 23:00 (JST)
Blue Giant,,8.38,4320,197,26,Movie,1,Finished Airing,"Feb 17, 2023","TOHO animation,       Shogakukan",GKIDS,Nut,Manga,,Music,Seinen,1 hr. 59 min.,PG-13 - Teens 13 or older,232,,
Chihayafuru 2,,8.38,1031,198,237,TV,25,Finished Airing,"Jan 12, 2013 to Jun 29, 2013","VAP,       Nippon Television Network",Sentai Filmworks,Madhouse,Manga,"Drama, Sports","Love Polygon, School, Strategy Game",Josei,22 min. per ep.,PG-13 - Teens 13 or older,"1,633",Winter 2013,Unknown
Cowboy Bebop: Tengoku no Tobira,Cowboy Bebop: The Movie,8.38,619,199,380,Movie,1,Finished Airing,"Sep 1, 2001","Sunrise,       Bandai Visual","Sony Pictures Entertainment,       Funimation",Bones,Original,"Action, Sci-Fi","Adult Cast, Space",,1 hr. 55 min.,R - 17+ (violence & profanity),"1,597",,
Tensei shitara Slime Datta Ken 2nd Season,That Time I Got Reincarnated as a Slime Season 2,8.38,162,200,967,TV,12,Finished Airing,"Jan 12, 2021 to Mar 30, 2021",Kodansha,Funimation,8bit,Manga,"Action, Adventure, Comedy, Fantasy","Isekai, Reincarnation",Shounen,23 min. per ep.,PG-13 - Teens 13 or older,"10,773",Winter 2021,Tuesdays at 23:00 (JST)
Yuru Camp△,Laid-Back Camp,8.27,456,301,495,TV,12,Finished Airing,"Jan 4, 2018 to Mar 22, 2018","Sotsu,       AT-X,       Sony Music Communications,       MAGES.,       81 Produce,       BS11,       FuRyu,       Crunchyroll SC Anime Fund","None found, add some",C-Station,Manga,Slice of Life,"CGDCT, Iyashikei",,23 min. per ep.,PG-13 - Teens 13 or older,"11,364",Winter 2018,Thursdays at 23:00 (JST)
Space☆Dandy 2nd Season,Space Dandy 2nd Season,8.26,1406,303,169,TV,13,Finished Airing,"Jul 6, 2014 to Sep 25, 2014","Bandai Visual,       flying DOG,       Bandai Namco Entertainment",Funimation,Bones,Original,"Comedy, Sci-Fi","Adult Cast, Space",,24 min. per ep.,PG-13 - Teens 13 or older,"1,857",Summer 2014,Unknown
Shinsekai yori,From the New World,8.26,247,302,780,TV,25,Finished Airing,"Sep 29, 2012 to Mar 23, 2013","Aniplex,       TV Asahi,       Pony Canyon",Sentai Filmworks,A-1 Pictures,Novel,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Suspense",Psychological,,22 min. per ep.,R - 17+ (violence & profanity),"22,002",Fall 2012,Saturdays at 00:30 (JST)
Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,Steins;Gate: Open the Missing Link - Divide By Zero,8.26,927,304,263,Special,1,Finished Airing,"Dec 3, 2015","Frontier Works,       Media Factory,       Movic,       AT-X,       Kadokawa Pictures Japan,       Nitroplus",Funimation,White Fox,Visual novel,"Sci-Fi, Suspense",Time Travel,,24 min.,PG-13 - Teens 13 or older,430,,
Stranger: Mukou Hadan,Sword of the Stranger,8.26,713,305,335,Movie,1,Finished Airing,"Sep 29, 2007","Bandai Visual,       Shochiku,       Sony Music Entertainment,       Hakuhodo DY Media Partners","Funimation,       Bandai Entertainment",Bones,Original,"Action, Adventure","Historical, Samurai",,1 hr. 43 min.,R - 17+ (violence & profanity),"2,991",,
Tenkuu no Shiro Laputa,Castle in the Sky,8.26,459,306,492,Movie,1,Finished Airing,"Aug 2, 1986","Tokuma Shoten,       Streamline Pictures","Disney Platform Distribution,       GKIDS",Studio Ghibli,Original,"Adventure, Award Winning, Fantasy, Romance, Sci-Fi",,,2 hr. 4 min.,PG - Children,"4,356",,
Hajime no Ippo: Champion Road,Fighting Spirit: Champion Road,8.26,1641,308,139,TV Special,1,Finished Airing,"Apr 18, 2003","None found, add some","Discotek Media,       Geneon Entertainment USA",Madhouse,Manga,Sports,Combat Sports,Shounen,1 hr. 31 min.,PG-13 - Teens 13 or older,246,,
Kobayashi-san Chi no Maid Dragon S,Miss Kobayashi's Dragon Maid S,8.26,395,309,558,TV,12,Finished Airing,"Jul 8, 2021 to Sep 23, 2021","Lantis,       ABC Animation,       Heart Company","None found, add some",Kyoto Animation,Manga,"Fantasy, Slice of Life",,,23 min. per ep.,PG-13 - Teens 13 or older,"5,800",Summer 2021,Thursdays at 00:00 (JST)
Blue Lock,,8.26,296,307,687,TV,24,Finished Airing,"Oct 9, 2022 to Mar 26, 2023","TV Asahi,       Lantis,       Kodansha,       Toy's Factory,       Crunchyroll,       Bandai Spirits,       Bit grooove promotion,       Bandai Namco Filmworks,       Bandai Namco Music Live","None found, add some",8bit,Manga,Sports,Team Sports,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"12,416",Fall 2022,Sundays at 01:30 (JST)
Mushoku Tensei II: Isekai Ittara Honki Dasu,Mushoku Tensei: Jobless Reincarnation Season 2,8.26,400,310,554,TV,12,Finished Airing,"Jul 10, 2023 to Sep 25, 2023","Frontier Works,       TOHO,       TOHO animation,       Hakuhodo DY Music & Pictures,       BS11,       Egg Firm,       Kadokawa,       GREE Entertainment","None found, add some",Studio Bind,Light novel,"Adventure, Drama, Fantasy, Ecchi","Isekai, Reincarnation",,23 min. per ep.,R - 17+ (violence & profanity),"6,955",Summer 2023,Mondays at 00:00 (JST)
Nodame Cantabile,,8.26,765,311,316,TV,23,Finished Airing,"Jan 12, 2007 to Jun 15, 2007","Dentsu,       Genco,       SKY Perfect Well Think,       Kodansha,       Fuji TV,       Magic Capsule,       Asmik Ace,       Sony Music Entertainment,       Fujipacific Music","None found, add some",J.C.Staff,Manga,"Comedy, Romance","Adult Cast, Music",Josei,22 min. per ep.,PG-13 - Teens 13 or older,"4,933",Winter 2007,Thursdays at 21:00 (JST)
Shen Yin Wangzuo 2nd Season,Throne of Seal 2nd Season,8.26,9332,312,3,ONA,130,Currently Airing,"Nov 10, 2022 to ?","Tencent Penguin Pictures,       Xuanshi Tangmen,       Tianshi Wenhua","None found, add some",Shenman Entertainment,Web novel,"Action, Adventure, Fantasy",,,20 min. per ep.,PG-13 - Teens 13 or older,97,,
Kuroshitsuji Movie: Book of the Atlantic,Black Butler: Book of the Atlantic,8.25,1201,314,201,Movie,1,Finished Airing,"Jan 21, 2017","Aniplex,       WOWOW,       Square Enix,       Mainichi Broadcasting System,       Movic,       Hakuhodo DY Music & Pictures,       Lawson,       Kinoshita Group Holdings",Funimation,A-1 Pictures,Manga,"Action, Fantasy, Mystery","Historical, Mythology",Shounen,1 hr. 40 min.,R - 17+ (violence & profanity),"1,513",,
Planetes,,8.25,963,315,255,TV,26,Finished Airing,"Oct 4, 2003 to Apr 17, 2004","Bandai Visual,       NHK",Bandai Entertainment,Sunrise,Manga,"Award Winning, Drama, Romance, Sci-Fi","Adult Cast, Space, Workplace",Seinen,25 min. per ep.,PG-13 - Teens 13 or older,"3,922",Fall 2003,Saturdays at 08:05 (JST)
Spy x Family Part 2,,8.25,183,316,928,TV,13,Finished Airing,"Oct 1, 2022 to Dec 24, 2022","TV Tokyo,       Shogakukan-Shueisha Productions,       TOHO animation,       Shueisha","None found, add some","Wit Studio,       CloverWorks",Manga,"Action, Comedy",Childcare,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"7,426",Fall 2022,Saturdays at 23:00 (JST)
Kono Subarashii Sekai ni Shukufuku wo! 2,KonoSuba: God's Blessing on This Wonderful World! 2,8.25,76,313,1,TV,10,Finished Airing,"Jan 12, 2017 to Mar 16, 2017","Kadokawa Shoten,       Nippon Columbia,       KlockWorx,       Sony Music Communications,       Toranoana,       81 Produce,       Kadokawa Media House",Discotek Media,Studio Deen,Light novel,"Adventure, Comedy, Fantasy","Isekai, Parody",,23 min. per ep.,PG-13 - Teens 13 or older,"12,033",Winter 2017,Thursdays at 01:05 (JST)
Tunshi Xingkong 4th Season,Swallowed Star 4th Season,8.25,11044,318,2,ONA,52,Currently Airing,"Oct 3, 2023 to ?","None found, add some","None found, add some",Sparkly Key Animation Studio,Novel,"Action, Adventure, Fantasy, Sci-Fi",Martial Arts,,21 min. per ep.,PG-13 - Teens 13 or older,45,,
Tonari no Totoro,My Neighbor Totoro,8.25,140,317,1,Movie,1,Finished Airing,"Apr 16, 1988","Tokuma Shoten,       Streamline Pictures","Disney Platform Distribution,       GKIDS",Studio Ghibli,Original,"Adventure, Award Winning, Supernatural",,,1 hr. 26 min.,G - All Ages,"8,575",,
Yubisaki to Renren,A Sign of Affection,8.25,1124,320,217,TV,12,Finished Airing,"Jan 6, 2024 to Mar 23, 2024","Mainichi Broadcasting System,       Kodansha,       NBCUniversal Entertainment Japan,       Tokyo MX,       Crunchyroll,       TO Books,       Myrica Music,       NetEase","None found, add some",Ajia-do,Manga,Romance,Adult Cast,Shoujo,23 min. per ep.,PG-13 - Teens 13 or older,"2,739",Winter 2024,Saturdays at 22:30 (JST)
World Trigger 3rd Season,,8.25,1855,319,118,TV,14,Finished Airing,"Oct 10, 2021 to Jan 23, 2022",TV Asahi,"None found, add some",Toei Animation,Manga,"Action, Sci-Fi",,Shounen,23 min. per ep.,PG-13 - Teens 13 or older,"1,149",Fall 2021,Sundays at 01:30 (JST)
Boku no Kokoro no Yabai Yatsu,The Dangers in My Heart,8.25,807,321,301,TV,12,Finished Airing,"Apr 2, 2023 to Jun 18, 2023","Dentsu,       TV Asahi,       Movic,       Magic Capsule,       Avex Pictures,       Akita Shoten,       BS Asahi,       TV Asahi Music",Sentai Filmworks,Shin-Ei Animation,Manga,"Comedy, Romance",School,Shounen,23 min. per ep.,PG-13 - Teens 13 or older,"4,583",Spring 2023,Sundays at 01:30 (JST)
Dororo,,8.25,112,322,1,TV,24,Finished Airing,"Jan 7, 2019 to Jun 24, 2019",Twin Engine,Sentai Filmworks,"Tezuka Productions,       MAPPA",Manga,"Action, Adventure, Fantasy","Historical, Mythology, Samurai",Shounen,24 min. per ep.,R - 17+ (violence & profanity),"20,949",Winter 2019,Mondays at 22:30 (JST)
Dungeon Meshi,Delicious in Dungeon,8.25,930,323,263,TV,24,Currently Airing,"Jan 4, 2024 to Jun 13, 2024","Ultra Super Pictures,       Good Smile Company,       Tencent Japan,       Kadokawa","None found, add some",Trigger,Manga,"Comedy, Fantasy, Gourmet",,Seinen,25 min. per ep.,R - 17+ (violence & profanity),"3,217",Winter 2024,Thursdays at 22:30 (JST)
Hunter x Hunter: Greed Island Final,,8.25,1580,324,146,OVA,14,Finished Airing,"Mar 3, 2004 to Aug 18, 2004","None found, add some","None found, add some",Nippon Animation,Manga,"Action, Adventure, Fantasy",,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,244,,
Bakemono no Ko,The Boy and the Beast,8.24,543,325,426,Movie,1,Finished Airing,"Jul 11, 2015","Dentsu,       Yomiuri Telecasting,       Kadokawa Shoten,       TOHO,       Nippon Television Network,       Arquebuse",Funimation,Studio Chizu,Original,"Adventure, Fantasy","Anthropomorphic, Isekai",,1 hr. 59 min.,PG-13 - Teens 13 or older,"3,192",,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Fuka Shou - Yakusai-hen,Is It Wrong to Try to Pick Up Girls in a Dungeon? IV Part 2,8.24,1136,326,215,TV,11,Finished Airing,"Jan 7, 2023 to Mar 18, 2023","Genco,       Movic,       Warner Bros. Japan,       KlockWorx,       Hakuhodo DY Music & Pictures,       Egg Firm,       FuRyu,       GREE,       SB Creative",Sentai Filmworks,J.C.Staff,Light novel,"Action, Adventure, Fantasy",,,24 min. per ep.,R - 17+ (violence & profanity),"1,494",Winter 2023,Saturdays at 01:05 (JST)
Golden Kamuy 2nd Season,Golden Kamuy Season 2,8.24,1177,327,207,TV,12,Finished Airing,"Oct 8, 2018 to Dec 24, 2018","Magic Capsule,       NBCUniversal Entertainment Japan,       Tokyo MX,       Good Smile Company,       Sammy,       Shueisha,       JR East Marketing & Communications,       Twin Engine",Funimation,Geno Studio,Manga,"Action, Adventure","Adult Cast, Historical, Military",Seinen,23 min. per ep.,R - 17+ (violence & profanity),947,Fall 2018,Mondays at 23:00 (JST)
Gyakkyou Burai Kaiji: Hakairoku-hen,Kaiji: Against All Rules,8.24,1236,328,195,TV,26,Finished Airing,"Apr 6, 2011 to Sep 28, 2011","VAP,       Nippon Television Network",Sentai Filmworks,Madhouse,Manga,Suspense,"Adult Cast, High Stakes Game, Psychological, Strategy Game",Seinen,24 min. per ep.,R - 17+ (violence & profanity),"2,783",Spring 2011,Wednesdays at 00:59 (JST)
Meitantei Conan: Episode One - Chiisaku Natta Meitantei,Detective Conan: Episode One - The Great Detective Turned Small,8.24,4005,330,31,TV Special,1,Finished Airing,"Dec 9, 2016",YTV,Discotek Media,TMS Entertainment,Manga,"Adventure, Comedy, Mystery",Detective,Shounen,1 hr. 33 min.,PG-13 - Teens 13 or older,62,,
Hajime no Ippo: Mashiba vs. Kimura,Fighting Spirit: Mashiba vs. Kimura,8.24,1933,329,112,OVA,1,Finished Airing,"Sep 5, 2003","None found, add some",Discotek Media,Madhouse,Manga,Sports,Combat Sports,Shounen,1 hr. 1 min.,PG-13 - Teens 13 or older,207,,
Non Non Biyori Movie: Vacation,,8.24,2424,331,79,Movie,1,Finished Airing,"Aug 25, 2018",Lantis,Sentai Filmworks,SILVER LINK.,Manga,Slice of Life,"CGDCT, Iyashikei",Seinen,1 hr. 11 min.,PG-13 - Teens 13 or older,208,,
Wu Liuqi: Zui Qiang Fa Xing Shi,Scissor Seven (2019),8.23,2474,334,76,ONA,10,Finished Airing,"Oct 23, 2019 to Jan 1, 2020",AHA Entertainment,"None found, add some",Sharefun Studio,Original,"Action, Comedy, Drama, Mystery","Martial Arts, Super Power",,16 min. per ep.,PG-13 - Teens 13 or older,557,,
Sennen Joyuu,Millennium Actress,8.24,1277,332,189,Movie,1,Finished Airing,"Sep 14, 2002","Bandai Visual,       WOWOW,       Genco,       Kadokawa Shoten,       KlockWorx","Eleven Arts,       DreamWorks",Madhouse,Original,"Action, Adventure, Award Winning, Drama, Fantasy, Romance","Adult Cast, Historical, Showbiz",,1 hr. 26 min.,PG-13 - Teens 13 or older,"2,668",,
Tanoshii Muumin Ikka,,8.24,4214,333,28,TV,78,Finished Airing,"Apr 12, 1990 to Oct 3, 1991","TV Tokyo,       Starchild Records,       Visual 80","None found, add some",Telescreen,Book,"Adventure, Fantasy, Slice of Life",Iyashikei,Kids,24 min. per ep.,G - All Ages,749,Spring 1990,Thursdays at 19:00 (JST)
Youjo Senki Movie,Saga of Tanya the Evil: The Movie,8.23,864,335,283,Movie,1,Finished Airing,"Feb 8, 2019","AT-X,       Sony Music Communications,       Kadokawa,       Kadokawa Animation","None found, add some",Nut,Light novel,"Action, Fantasy","Isekai, Military, Reincarnation",,1 hr. 38 min.,R - 17+ (violence & profanity),"1,092",,
Danshi Koukousei no Nichijou,Daily Lives of High School Boys,8.23,221,336,827,TV,12,Finished Airing,"Jan 10, 2012 to Mar 27, 2012","TV Tokyo,       Square Enix,       Trinity Sound,       Happinet Pictures","NIS America, Inc.",Sunrise,Web manga,Comedy,"Gag Humor, School",,24 min. per ep.,PG-13 - Teens 13 or older,"14,330",Winter 2012,Tuesdays at 02:00 (JST)
Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,Doraemon: Nobita and the Steel Troops - The New Age,8.23,5261,337,16,Movie,1,Finished Airing,"Mar 5, 2011","TV Asahi,       Asatsu DK","None found, add some",Shin-Ei Animation,Unknown,"Adventure, Comedy, Fantasy",Mecha,"KidsKids,         ShounenShounen",1 hr. 48 min.,PG - Children,148,,
IDOLiSH7 Third Beat!,,8.23,4602,338,23,TV,13,Finished Airing,"Jul 4, 2021 to Sep 26, 2021",Lantis,"None found, add some",TROYCA,Game,Drama,"Idols (Male), Music",,24 min. per ep.,PG-13 - Teens 13 or older,373,Summer 2021,Sundays at 22:30 (JST)
Kimetsu no Yaiba: Katanakaji no Sato-hen,Demon Slayer: Kimetsu no Yaiba Swordsmith Village Arc,8.23,218,340,833,TV,11,Finished Airing,"Apr 9, 2023 to Jun 18, 2023","Aniplex,       Shueisha",Aniplex of America,ufotable,Manga,"Action, Fantasy",Historical,Shounen,28 min. per ep.,R - 17+ (violence & profanity),"9,343",Spring 2023,Sundays at 23:15 (JST)
Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,8.23,1584,339,145,TV,25,Finished Airing,"Oct 2, 2016 to Apr 2, 2017","Sotsu,       Asatsu DK,       Mainichi Broadcasting System",Funimation,Sunrise,Original,"Action, Drama, Sci-Fi","Mecha, Space",,24 min. per ep.,R - 17+ (violence & profanity),"1,633",Fall 2016,Sundays at 17:00 (JST)
Nodame Cantabile Finale,,8.23,1748,341,128,TV,11,Finished Airing,"Jan 15, 2010 to Mar 26, 2010","Dentsu,       Genco,       SKY Perfect Well Think,       Kodansha,       Fuji TV,       Asmik Ace,       Sony Music Entertainment","None found, add some",J.C.Staff,Manga,"Comedy, Romance","Adult Cast, Music",Josei,22 min. per ep.,PG-13 - Teens 13 or older,410,Winter 2010,Fridays at 00:45 (JST)
