Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographics,Duration,Rating,Favorites,Premiered,Broadcast
"Haikyuu!! vs. ""Akaten""",,7.77,2170,1051,94,OVA,1,Finished Airing,"May 2, 2016","None found, add some","None found, add some",Production I.G,Manga,Sports,"School, Team Sports",Shounen,21 min.,PG-13 - Teens 13 or older,82,,
Hoozuki no Reitetsu,Hozuki's Coolheadedness,7.77,1714,1053,132,TV,13,Finished Airing,"Jan 10, 2014 to Apr 4, 2014","Starchild Records,       Mainichi Broadcasting System,       Kodansha",Sentai Filmworks,Wit Studio,Manga,"Comedy, Fantasy",Mythology,Seinen,24 min. per ep.,PG-13 - Teens 13 or older,"1,306",Winter 2014,Fridays at 01:35 (JST)
Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen),The Garden of Sinners Chapter 2: A Study in Murder - Part 1,7.77,1007,1054,242,Movie,1,Finished Airing,"Dec 29, 2007",Notes,Aniplex of America,ufotable,Light novel,"Action, Mystery, Romance, Supernatural, Suspense",,,1 hr.,R - 17+ (violence & profanity),469,,
Hidamari Sketch x SP,,7.77,5409,1052,15,TV Special,2,Finished Airing,"Oct 30, 2011 to Nov 6, 2011","Aniplex,       Lantis,       TBS,       Movic,       Houbunsha",Sentai Filmworks,Shaft,4-koma manga,Slice of Life,"CGDCT, Iyashikei, School, Visual Arts",,24 min. per ep.,PG-13 - Teens 13 or older,13,,
Hadashi no Gen,Barefoot Gen,7.77,2994,1050,54,Movie,1,Finished Airing,"Jul 21, 1983","RCC Chugoku Broadcasting,       Streamline Pictures","Discotek Media,       Geneon Entertainment USA",Madhouse,Manga,"Award Winning, Drama",Historical,Shounen,1 hr. 23 min.,PG-13 - Teens 13 or older,170,,
Kochira Katsushikaku Kameari Kouenmae Hashutsujo,,7.77,4967,1055,19,TV,373,Finished Airing,"Jun 16, 1996 to Dec 19, 2004","Asatsu DK,       Fuji TV","None found, add some",Gallop,Manga,Comedy,"Adult Cast, Detective, Gag Humor",Shounen,25 min. per ep.,PG-13 - Teens 13 or older,189,Summer 1996,Sundays at 19:00 (JST)
Lupin III: Part II,,7.77,3769,1056,35,TV,155,Finished Airing,"Oct 3, 1977 to Oct 6, 1980","VAP,       Animax,       Studio Jack","Discotek Media,       Geneon Entertainment USA,       Streamline Pictures",Tokyo Movie Shinsha,Manga,"Action, Adventure, Comedy, Mystery",Adult Cast,Seinen,25 min. per ep.,PG-13 - Teens 13 or older,373,Fall 1977,Mondays at 19:00 (JST)
Seitokai Yakuindomo Movie 2,,7.77,3922,1060,32,Movie,1,Finished Airing,"Jan 1, 2021","Glovision,       King Records",Sentai Filmworks,GoHands,4-koma manga,Comedy,"Gag Humor, School",Shounen,1 hr. 18 min.,R - 17+ (violence & profanity),51,,
Magic Kaito,,7.77,2532,1058,73,TV Special,12,Finished Airing,"Apr 17, 2010 to Dec 29, 2012","None found, add some","None found, add some",TMS Entertainment,Manga,"Adventure, Comedy, Romance",,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,354,,
Shingeki no Kyojin: Chronicle,Attack on Titan: Chronicle,7.77,2268,1061,88,Movie,1,Finished Airing,"Jul 17, 2020","Production I.G,       Dentsu,       Mainichi Broadcasting System,       Pony Canyon,       Kodansha,       Techno Sound,       Pony Canyon Enterprises","None found, add some",Wit Studio,Manga,"Action, Drama, Suspense","Gore, Military, Survival",Shounen,2 hr.,R - 17+ (violence & profanity),232,,
Lupin the Third: Mine Fujiko to Iu Onna,Lupin the Third: The Woman Called Fujiko Mine,7.77,2744,1057,64,TV,13,Finished Airing,"Apr 5, 2012 to Jun 28, 2012","Tohokushinsha Film Corporation,       Po10tial,       Nippon Television Network","Funimation,       Discotek Media",TMS Entertainment,Manga,"Action, Adventure, Award Winning, Comedy, Ecchi","Adult Cast, Samurai",Seinen,22 min. per ep.,R+ - Mild Nudity,498,Spring 2012,Thursdays at 01:29 (JST)
Princess Connect! Re:Dive Season 2,,7.77,1756,1059,127,TV,12,Finished Airing,"Jan 11, 2022 to Mar 29, 2022","WOWOW,       Nippon Columbia,       Tokyo MX,       BS11,       Cygames","None found, add some",CygamesPictures,Game,"Adventure, Comedy, Fantasy, Gourmet",,,23 min. per ep.,PG-13 - Teens 13 or older,827,Winter 2022,Tuesdays at 00:00 (JST)
Wu Dong Qian Kun 4th Season,Martial Universe 4th Season,7.77,12470,1062,1,ONA,12,Finished Airing,"Nov 25, 2023 to Dec 9, 2023","None found, add some","None found, add some",DC Impression Vision,Novel,"Action, Adventure, Fantasy","Historical, Martial Arts",,24 min. per ep.,PG-13 - Teens 13 or older,9,,
Yuru Yuri Nachuyachumi!+,,7.77,2956,1063,56,TV Special,2,Finished Airing,"Aug 21, 2015 to Sep 18, 2015","None found, add some","None found, add some",TYO Animations,Manga,"Comedy, Girls Love","CGDCT, Gag Humor",,24 min. per ep.,PG-13 - Teens 13 or older,83,,
Texhnolyze,,7.76,965,1064,254,TV,22,Finished Airing,"Apr 17, 2003 to Sep 25, 2003","Group TAC,       Rondo Robe,       Fuji TV,       Pioneer LDC,       Geneon Entertainment USA",Funimation,Madhouse,Original,"Action, Drama, Sci-Fi, Suspense","Adult Cast, Organized Crime, Psychological",,23 min. per ep.,R+ - Mild Nudity,"5,082",Spring 2003,Thursdays at 03:28 (JST)
Tonikaku Kawaii: Joshikou-hen,TONIKAWA: Over The Moon For You - High School Days,7.76,2958,1065,56,ONA,4,Finished Airing,"Jul 12, 2023 to Aug 23, 2023","Shogakukan-Shueisha Productions,       Warner Bros. Japan,       KlockWorx,       Shogakukan,       Crunchyroll","None found, add some",Seven Arcs,Manga,"Comedy, Romance",,Shounen,23 min. per ep.,PG-13 - Teens 13 or older,155,,
Tsuki ga Michibiku Isekai Douchuu 2nd Season,Tsukimichi: Moonlit Fantasy Season 2,7.76,1161,1066,210,TV,25,Currently Airing,"Jan 8, 2024 to Jun 24, 2024","Mainichi Broadcasting System,       Nippon Television Network,       Tokyo MX,       Medicos Entertainment,       DMM.com,       A-Sketch,       BS NTV,       AQUA ARIS,       NetEase,       CTW,       AlphaPolis","None found, add some",J.C.Staff,Light novel,"Action, Adventure, Comedy, Fantasy",Isekai,,23 min. per ep.,PG-13 - Teens 13 or older,"1,927",Winter 2024,Mondays at 23:00 (JST)
Turn A Gundam,∀ Gundam,7.76,3157,1067,49,TV,50,Finished Airing,"Apr 9, 1999 to Apr 14, 2000","Sotsu,       Fuji TV,       Nakamura Production",Nozomi Entertainment,Sunrise,Original,"Action, Adventure, Award Winning, Drama, Romance, Sci-Fi","Mecha, Military, Space",,24 min. per ep.,PG-13 - Teens 13 or older,"1,050",Spring 1999,Fridays at 17:00 (JST)
Wan Sheng Jie 4,All Saints Street 4,7.76,8515,1068,5,ONA,12,Finished Airing,"Jul 5, 2023 to Jul 15, 2023",Tencent Penguin Pictures,"None found, add some","Fenz,       HMCH",Web manga,"Comedy, Fantasy",Mythology,,4 min. per ep.,PG-13 - Teens 13 or older,19,,
Zan Sayonara Zetsubou Sensei Bangaichi,,7.76,3524,1069,40,OVA,2,Finished Airing,"Nov 17, 2009 to Feb 17, 2010","None found, add some","None found, add some",Shaft,Manga,Comedy,"Gag Humor, Parody, School",Shounen,26 min. per ep.,R - 17+ (violence & profanity),35,,
Akagami no Shirayuki-hime,Snow White with the Red Hair,7.76,302,1070,680,TV,12,Finished Airing,"Jul 7, 2015 to Sep 22, 2015","Hakusensha,       Warner Bros. Japan,       KlockWorx,       Showgate,       BS Fuji,       Docomo Anime Store,       Hakuhodo DY Media Partners",Funimation,Bones,Manga,"Drama, Fantasy, Romance",Medical,Shoujo,24 min. per ep.,PG-13 - Teens 13 or older,"7,771",Summer 2015,Tuesdays at 00:00 (JST)
Bishoujo Senshi Sailor Moon Crystal Season III,Pretty Guardian Sailor Moon Crystal Season III,7.76,2806,1071,61,TV,13,Finished Airing,"Apr 4, 2016 to Jun 27, 2016","Starchild Records,       Kodansha",VIZ Media,Toei Animation,Manga,"Fantasy, Romance","Mahou Shoujo, Mythology",Shoujo,24 min. per ep.,PG-13 - Teens 13 or older,361,Spring 2016,Mondays at 23:00 (JST)
Edogawa Conan Shissou Jiken: Shijou Saiaku no Futsukakan,The Disappearance of Conan Edogawa: The Worst Two Days in History,7.76,5754,1073,13,TV Special,1,Finished Airing,"Dec 26, 2014","None found, add some","None found, add some",TMS Entertainment,Manga,"Adventure, Comedy, Mystery",Detective,Shounen,1 hr. 31 min.,PG-13 - Teens 13 or older,8,,
Gochuumon wa Usagi desu ka?? Sing for You,Is the Order a Rabbit?? OVA,7.76,4326,1075,26,OVA,1,Finished Airing,"Sep 26, 2019","None found, add some","None found, add some",production doA,4-koma manga,Slice of Life,"CGDCT, Iyashikei, Workplace",,25 min.,PG-13 - Teens 13 or older,92,,
Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,Cardcaptor Sakura: Clear Card Prologue – Sakura and the Two Bears,7.76,3396,1072,43,OVA,1,Finished Airing,"Sep 13, 2017",NHK,"None found, add some",Madhouse,Manga,"Fantasy, Romance",Mahou Shoujo,Shoujo,26 min.,G - All Ages,88,,
High Score Girl,Hi Score Girl,7.76,942,1076,260,TV,12,Finished Airing,"Jul 14, 2018 to Sep 29, 2018","Square Enix,       Warner Bros. Japan,       KlockWorx,       Good Smile Company","None found, add some",J.C.Staff,Manga,Comedy,"Love Polygon, Romantic Subtext, School, Video Game",Seinen,24 min. per ep.,PG-13 - Teens 13 or older,"2,845",Summer 2018,Saturdays at 00:30 (JST)
Love Live! School Idol Project 2nd Season,Love Live! School Idol Project 2,7.76,941,1077,260,TV,13,Finished Airing,"Apr 6, 2014 to Jun 29, 2014","Bandai Visual,       Lantis,       Bushiroad","NIS America, Inc.",Sunrise,Other,"Award Winning, Slice of Life","Idols (Female), Music, School",,23 min. per ep.,PG-13 - Teens 13 or older,"2,731",Spring 2014,Sundays at 22:30 (JST)
One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,One Piece: Baron Omatsuri and the Secret Island,7.76,1981,1079,108,Movie,1,Finished Airing,"Mar 5, 2005","Fuji TV,       Fujipacific Music","None found, add some",Toei Animation,Manga,"Action, Adventure, Drama, Fantasy",,Shounen,1 hr. 31 min.,PG-13 - Teens 13 or older,439,,
Lupin III vs. Meitantei Conan,Lupin III vs. Detective Conan,7.76,3731,1078,36,TV Special,1,Finished Airing,"Mar 27, 2009",Tokyo Movie Shinsha,Discotek Media,TMS Entertainment,Manga,"Action, Adventure, Comedy, Mystery",,Shounen,1 hr. 45 min.,PG-13 - Teens 13 or older,44,,
Overlord II,,7.76,153,1080,1,TV,13,Finished Airing,"Jan 9, 2018 to Apr 3, 2018","AT-X,       Enterbrain,       Grooove,       Hakuhodo DY Music & Pictures,       NTT Plala,       Kadokawa",Funimation,Madhouse,Light novel,"Action, Adventure, Fantasy",Isekai,,23 min. per ep.,R - 17+ (violence & profanity),"4,524",Winter 2018,Tuesdays at 22:30 (JST)
Ranma ½,,7.76,955,1081,256,TV,161,Finished Airing,"Apr 15, 1989 to Sep 25, 1992","Shogakukan-Shueisha Productions,       Kitty Films,       Fuji TV,       Shogakukan",VIZ Media,Studio Deen,Manga,"Action, Comedy, Fantasy, Ecchi","Magical Sex Shift, Martial Arts",Shounen,24 min. per ep.,R+ - Mild Nudity,"4,185",Spring 1989,Unknown
Saenai Heroine no Sodatekata ♭,Saekano: How to Raise a Boring Girlfriend .flat,7.76,640,1082,369,TV,11,Finished Airing,"Apr 14, 2017 to Jun 23, 2017","Aniplex,       Dentsu,       Fuji TV,       Cospa,       Good Smile Company,       Kansai Telecasting,       Fujimi Shobo","None found, add some",A-1 Pictures,Light novel,"Comedy, Romance, Ecchi","Harem, Otaku Culture, School",,22 min. per ep.,PG-13 - Teens 13 or older,"1,707",Spring 2017,Fridays at 00:55 (JST)
Saraiya Goyou,House of Five Leaves,7.76,2188,1084,93,TV,12,Finished Airing,"Apr 16, 2010 to Jul 2, 2010","Dentsu,       Media Factory,       Movic,       Fuji TV,       Shogakukan","NIS America, Inc.",Manglobe,Manga,Drama,"Adult Cast, Historical, Samurai",Seinen,22 min. per ep.,PG-13 - Teens 13 or older,856,Spring 2010,Fridays at 01:15 (JST)
Kidou Senshi Gundam,Mobile Suit Gundam,7.75,1676,1085,135,TV,43,Finished Airing,"Apr 7, 1979 to Jan 26, 1980","Sotsu,       Nagoya Broadcasting Network","Nozomi Entertainment,       Bandai Entertainment",Sunrise,Original,"Action, Drama, Sci-Fi","Mecha, Military, Space",,25 min. per ep.,PG-13 - Teens 13 or older,"2,248",Spring 1979,Saturdays at 17:30 (JST)
Saint Seiya: Meiou Hades Meikai-hen,Saint Seiya: The Hades Chapter - Inferno,7.76,3099,1083,51,OVA,12,Finished Airing,"Dec 17, 2005 to Feb 6, 2007","None found, add some","None found, add some",Toei Animation,Manga,"Action, Adventure, Fantasy, Sci-Fi",Mythology,Shounen,25 min. per ep.,PG-13 - Teens 13 or older,169,,
Kidou Senshi Gundam III: Meguriai Sora-hen,Mobile Suit Gundam III: Encounters in Space,7.75,3767,1086,35,Movie,1,Finished Airing,"Mar 13, 1982",Sotsu,"Nozomi Entertainment,       Bandai Entertainment",Sunrise,Original,"Action, Adventure, Drama, Sci-Fi","Mecha, Military, Space",,2 hr. 20 min.,PG-13 - Teens 13 or older,151,,
Kubikiri Cycle: Aoiro Savant to Zaregotozukai,The Kubikiri Cycle,7.75,2022,1087,105,OVA,8,Finished Airing,"Oct 26, 2016 to Sep 27, 2017","Aniplex,       Kodansha","None found, add some",Shaft,Light novel,"Drama, Mystery, Supernatural",,,29 min. per ep.,R - 17+ (violence & profanity),866,,
Kumichou Musume to Sewagakari,The Yakuza's Guide to Babysitting,7.75,1102,1088,221,TV,12,Finished Airing,"Jul 7, 2022 to Sep 22, 2022","Pony Canyon,       Bushiroad,       Tokyo MX,       Docomo Anime Store,       bilibili,       Micro Magazine Publishing,       Bushiroad Move,       Micro House","None found, add some","feel.,       Gaina",Web manga,Slice of Life,"Childcare, Organized Crime",,23 min. per ep.,PG-13 - Teens 13 or older,"1,100",Summer 2022,Thursdays at 22:30 (JST)
Kuroko no Basket Movie 2: Winter Cup - Namida no Saki e,Winter Cup Highlights Episode 2 – Winter Cup Highlights -Beyond the Tears-,7.75,3657,1089,38,Movie,1,Finished Airing,"Oct 8, 2016","None found, add some","None found, add some",Production I.G,Manga,Sports,"School, Team Sports",Shounen,1 hr. 27 min.,PG-13 - Teens 13 or older,29,,
Kuroko no Basket: Last Game NG-shuu,,7.75,3803,1090,34,Special,1,Finished Airing,"Sep 27, 2017",Bandai Visual,"None found, add some",Production I.G,Manga,"Comedy, Sports",Team Sports,Shounen,2 min.,PG-13 - Teens 13 or older,42,,
Mahoutsukai no Yome Season 2,The Ancient Magus' Bride Season 2,7.75,1341,1092,180,TV,12,Finished Airing,"Apr 6, 2023 to Jun 22, 2023","flying DOG,       Sound Team Don Juan,       bilibili,       Mag Garden,       Chiptune,       Twin Engine","None found, add some",Studio Kafka,Manga,"Drama, Fantasy, Romance","Mythology, School",Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"1,025",Spring 2023,Thursdays at 22:00 (JST)
Maria-sama ga Miteru 4th,Maria Watches Over Us Season 4,7.75,4591,1093,23,TV,13,Finished Airing,"Jan 3, 2009 to Mar 28, 2009","None found, add some",Nozomi Entertainment,Studio Deen,Light novel,"Drama, Girls Love",School,Shoujo,24 min. per ep.,PG-13 - Teens 13 or older,100,Winter 2009,Unknown
Little Witch Academia: Mahoujikake no Parade,Little Witch Academia: The Enchanted Parade,7.75,1384,1091,171,Movie,1,Finished Airing,"Oct 9, 2015","Half H.P Studio,       Ultra Super Pictures,       TOHO animation,       Good Smile Company","None found, add some",Trigger,Original,"Adventure, Comedy, Fantasy",School,,53 min.,PG - Children,327,,
Meitantei Conan Movie 24: Hiiro no Dangan,Detective Conan Movie 24: The Scarlet Bullet,7.75,4716,1094,21,Movie,1,Finished Airing,"Apr 16, 2021","None found, add some","None found, add some",TMS Entertainment,Manga,"Action, Comedy, Drama, Mystery",Detective,Shounen,1 hr. 50 min.,PG-13 - Teens 13 or older,95,,
Meitantei Conan OVA 10: Kid in Trap Island,Detective Conan OVA 10: Kid in Trap Island,7.75,5031,1095,18,OVA,1,Finished Airing,"Apr 14, 2010","None found, add some","None found, add some",TMS Entertainment,Manga,"Adventure, Comedy, Mystery",Detective,Shounen,24 min.,PG-13 - Teens 13 or older,22,,
Migi to Dali,Migi & Dali,7.75,2504,1096,75,TV,13,Finished Airing,"Oct 2, 2023 to Dec 25, 2023","Sotsu,       Toei Video,       AT-X,       flying DOG,       Nikkatsu,       Live Viewing Japan,       Bit grooove promotion,       NetEase","None found, add some","Geek Toys,       CompTown",Manga,"Comedy, Mystery, Suspense",,Seinen,23 min. per ep.,PG-13 - Teens 13 or older,492,Fall 2023,Mondays at 22:00 (JST)
Pokemon XY&Z,Pokémon the Series: XYZ,7.75,1589,1097,145,TV,47,Finished Airing,"Oct 29, 2015 to Oct 27, 2016","None found, add some",The Pokemon Company International,OLM,Game,"Action, Adventure, Comedy, Fantasy",,Kids,23 min. per ep.,PG - Children,"1,116",Fall 2015,Thursdays at 18:55 (JST)
Saint Seiya,Saint Seiya: Knights of the Zodiac,7.75,1274,1098,189,TV,114,Finished Airing,"Oct 11, 1986 to Apr 1, 1989","None found, add some","ADV Films,       DiC Entertainment,       Flatiron Film Company",Toei Animation,Manga,"Action, Adventure, Fantasy, Sci-Fi",Mythology,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"4,060",Fall 1986,Saturdays at 19:00 (JST)
Saiyuuki Reload: Burial,,7.75,5708,1099,13,OVA,3,Finished Airing,"Apr 27, 2007 to Dec 28, 2007",Dentsu,Discotek Media,"Pierrot,       Arms",Manga,"Action, Adventure, Drama, Fantasy",Mythology,Shoujo,33 min. per ep.,PG-13 - Teens 13 or older,46,,
Seishun Buta Yarou wa Odekake Sister no Yume wo Minai,Rascal Does Not Dream of a Sister Venturing Out,7.75,1871,1100,116,Movie,1,Finished Airing,"Jun 23, 2023","Aniplex,       Kadokawa","None found, add some",CloverWorks,Light novel,"Drama, Romance, Supernatural",School,,1 hr. 13 min.,PG-13 - Teens 13 or older,521,,
BanG Dream! Garupa☆Pico: Oomori,,7.73,5968,1150,12,ONA,26,Finished Airing,"May 7, 2020 to Oct 29, 2020",Cloud22,"None found, add some",SANZIGEN,Mixed media,Comedy,Music,,3 min. per ep.,PG-13 - Teens 13 or older,58,,
Bishoujo Senshi Sailor Moon,Sailor Moon,7.73,608,1151,385,TV,46,Finished Airing,"Mar 7, 1992 to Feb 27, 1993","TV Asahi,       Toei Advertising","ADV Films,       VIZ Media,       DiC Entertainment",Toei Animation,Manga,"Fantasy, Romance","Mahou Shoujo, Mythology",Shoujo,24 min. per ep.,PG-13 - Teens 13 or older,"10,409",Spring 1992,Saturdays at 19:00 (JST)
Black Jack,,7.73,3509,1152,41,OVA,12,Finished Airing,"Dec 21, 1993 to Dec 16, 2011","Animax,       Akita Shoten",Central Park Media,Tezuka Productions,Manga,"Drama, Mystery, Suspense","Medical, Psychological",Shounen,50 min. per ep.,R+ - Mild Nudity,360,,
Boku no Kokoro no Yabai Yatsu: Twi-Yaba,The Dangers in My Heart: Twi-Yaba,7.73,4667,1153,22,ONA,1,Finished Airing,"Dec 10, 2023","Dentsu,       TV Asahi,       Movic,       Magic Capsule,       Avex Pictures,       Akita Shoten,       BS Asahi,       TV Asahi Music",Sentai Filmworks,Shin-Ei Animation,Web manga,"Comedy, Romance",School,Shounen,21 min.,PG-13 - Teens 13 or older,41,,
Change!! Getter Robo: Sekai Saigo no Hi,Getter Robo: Armageddon,7.73,5291,1154,16,OVA,13,Finished Airing,"Aug 25, 1998 to May 25, 1999","Bandai Visual,       Marubeni,       Dynamic Planning","ADV Films,       Discotek Media",Brain's Base,Manga,"Action, Adventure, Horror, Sci-Fi","Mecha, Psychological",Shounen,24 min. per ep.,R - 17+ (violence & profanity),376,,
Claymore,,7.73,305,1155,675,TV,26,Finished Airing,"Apr 4, 2007 to Sep 26, 2007","VAP,       Avex Entertainment,       Nippon Television Network,       D.N. Dream Partners",Funimation,Madhouse,Manga,"Action, Adventure, Fantasy",Gore,Shounen,23 min. per ep.,R+ - Mild Nudity,"8,517",Spring 2007,Wednesdays at 01:26 (JST)
"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",My Roommate is a Cat,7.73,1226,1156,196,TV,12,Finished Airing,"Jan 9, 2019 to Mar 27, 2019","AT-X,       NBCUniversal Entertainment Japan,       Tokyo MX,       Avex Pictures,       Q-Tec,       BS11,       ABC Animation,       GYAO!,       BookLive",Funimation,Zero-G,Web manga,Slice of Life,"Adult Cast, Pets",,23 min. per ep.,PG-13 - Teens 13 or older,"1,277",Winter 2019,Wednesdays at 23:30 (JST)
Dragon Quest: Dai no Daibouken (2020),Dragon Quest: The Adventure of Dai,7.73,2539,1157,73,TV,100,Finished Airing,"Oct 3, 2020 to Oct 22, 2022","TV Tokyo,       Square Enix,       Shueisha","None found, add some",Toei Animation,Manga,"Action, Adventure, Fantasy",,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,621,Fall 2020,Saturdays at 09:30 (JST)
Free! Movie 3: Road to the World - Yume,,7.73,4163,1158,28,Movie,1,Finished Airing,"Jul 5, 2019","None found, add some","None found, add some","Kyoto Animation,       Animation Do",Original,Sports,School,,1 hr. 39 min.,PG-13 - Teens 13 or older,43,,
Hataraku Maou-sama!,The Devil is a Part-Timer!,7.73,70,1159,1,TV,13,Finished Airing,"Apr 4, 2013 to Jun 27, 2013","Sotsu,       Lantis,       Pony Canyon,       Magic Capsule,       KlockWorx,       ASCII Media Works,       Showgate,       Infinite",Funimation,White Fox,Light novel,"Comedy, Fantasy","Mythology, Workplace",,24 min. per ep.,PG-13 - Teens 13 or older,"10,736",Spring 2013,Thursdays at 22:00 (JST)
Isekai no Seikishi Monogatari,Tenchi Muyo! War on Geminar,7.73,1198,1160,201,OVA,13,Finished Airing,"May 22, 2009 to May 26, 2010","VAP,       AIC",Funimation,"AIC Spirits,       BeSTACK",Original,"Action, Comedy, Fantasy, Ecchi","Harem, Isekai, Mecha, School",,45 min. per ep.,R+ - Mild Nudity,"1,845",,
Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,7.73,5292,1162,16,Movie,1,Finished Airing,"Mar 26, 2011","None found, add some","None found, add some",Production I.G,Manga,"Action, Mystery, Sci-Fi","Adult Cast, Detective, Mecha, Military",Seinen,1 hr. 48 min.,R - 17+ (violence & profanity),18,,
Kageki Shoujo!!,Kageki Shojo!!,7.73,2331,1161,84,TV,13,Finished Airing,"Jul 4, 2021 to Sep 26, 2021","Hakusensha,       King Records",Funimation,PINE JAM,Manga,Drama,"Performing Arts, School",Shoujo,24 min. per ep.,PG-13 - Teens 13 or older,507,Summer 2021,Sundays at 00:00 (JST)
Kyou kara Maou! 3rd Series,,7.73,3783,1163,35,TV,39,Finished Airing,"Apr 3, 2008 to Feb 19, 2009","None found, add some",Discotek Media,Studio Deen,Light novel,"Adventure, Comedy, Fantasy",Isekai,Shoujo,24 min. per ep.,PG-13 - Teens 13 or older,114,Spring 2008,Thursdays at 23:02 (JST)
Monsters: Ippyaku Sanjou Hiryuu Jigoku,Monsters: 103 Mercies Dragon Damnation,7.73,3642,1165,38,ONA,1,Finished Airing,"Jan 22, 2024","None found, add some","None found, add some",E&H Production,Manga,Fantasy,,Shounen,25 min.,PG-13 - Teens 13 or older,143,,
Panty & Stocking with Garterbelt,,7.73,586,1166,397,TV,13,Finished Airing,"Oct 2, 2010 to Dec 25, 2010","Kadokawa Shoten,       Half H.P Studio,       AT-X,       Kadokawa Pictures Japan,       KlockWorx,       flying DOG,       Kadokawa Contents Gate",Funimation,Gainax,Original,"Action, Comedy, Supernatural, Ecchi","Gag Humor, Parody",,23 min. per ep.,R - 17+ (violence & profanity),"6,015",Fall 2010,Saturdays at 02:00 (JST)
Pokemon: The Origin,Pokémon: Origins,7.73,1046,1167,233,TV Special,4,Finished Airing,"Oct 2, 2013","None found, add some",The Pokemon Company International,"Production I.G,       Xebec,       OLM",Game,"Action, Adventure, Comedy, Fantasy",,Kids,21 min. per ep.,PG - Children,677,,
Ranma ½ OVA,,7.73,3861,1168,33,OVA,6,Finished Airing,"Oct 21, 1993 to Aug 19, 1994","Kitty Films,       Pony Canyon,       Fuji TV",VIZ Media,"Studio Deen,       Kitty Film Mitaka Studio",Manga,"Action, Comedy, Romance, Ecchi","Magical Sex Shift, Martial Arts",Shounen,30 min. per ep.,PG-13 - Teens 13 or older,75,,
Kyoukai no Kanata,Beyond the Boundary,7.72,124,1169,1,TV,12,Finished Airing,"Oct 3, 2013 to Dec 19, 2013","Lantis,       Pony Canyon,       TBS",Sentai Filmworks,Kyoto Animation,Light novel,"Action, Fantasy",School,,24 min. per ep.,PG-13 - Teens 13 or older,"11,994",Fall 2013,Thursdays at 00:30 (JST)
Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,Beyond the Boundary: I'll Be Here - Past,7.72,1423,1170,166,Movie,1,Finished Airing,"Mar 14, 2015",Shochiku,Sentai Filmworks,Kyoto Animation,Light novel,"Action, Fantasy",School,,1 hr. 22 min.,PG-13 - Teens 13 or older,259,,
Meitantei Conan Movie 19: Gouka no Himawari,Detective Conan Movie 19: The Sunflowers of Inferno,7.72,3541,1171,40,Movie,1,Finished Airing,"Apr 18, 2015","None found, add some",Discotek Media,TMS Entertainment,Manga,"Action, Mystery",Detective,Shounen,1 hr. 52 min.,PG-13 - Teens 13 or older,53,,
Mujin Wakusei Survive,,7.72,4051,1173,30,TV,52,Finished Airing,"Oct 16, 2003 to Oct 28, 2004","None found, add some","None found, add some","Madhouse,       Telecom Animation Film",Original,"Action, Adventure, Fantasy, Sci-Fi, Slice of Life",,,25 min. per ep.,G - All Ages,332,Fall 2003,Unknown
Memories,,7.72,1667,1172,136,Movie,3,Finished Airing,"Dec 23, 1995","Bandai Visual,       Shochiku,       Victor Entertainment,       Kodansha","Sony Pictures Entertainment,       Discotek Media,       Mill Creek Entertainment","Madhouse,       Studio 4°C",Manga,"Award Winning, Drama, Horror, Sci-Fi","Military, Psychological, Space",,37 min. per ep.,PG-13 - Teens 13 or older,782,,
Neko no Ongaeshi,The Cat Returns,7.72,884,1174,278,Movie,1,Finished Airing,"Jul 20, 2002","None found, add some","Disney Platform Distribution,       GKIDS",Studio Ghibli,Other,"Adventure, Award Winning, Drama, Fantasy",Anthropomorphic,,1 hr. 15 min.,G - All Ages,"1,563",,
Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿,Psycho-Pass: Sinners of the System Case.3 - On the Other Side of Love and Hate,7.72,2119,1175,98,Movie,1,Finished Airing,"Mar 8, 2019","Dentsu,       Fuji TV,       Nitroplus,       Sony Music Entertainment,       TOHO animation,       MAGNET","None found, add some",Production I.G,Original,"Action, Sci-Fi","Adult Cast, Detective, Psychological",,1 hr. 7 min.,R+ - Mild Nudity,113,,
Sidonia no Kishi: Daikyuu Wakusei Seneki,Knights of Sidonia: Battle for Planet Nine,7.72,1838,1178,119,TV,12,Finished Airing,"Apr 11, 2015 to Jun 27, 2015","Starchild Records,       Mainichi Broadcasting System,       Kodansha,       Studio Mausu","Funimation,       Sentai Filmworks",Polygon Pictures,Manga,"Action, Sci-Fi","Mecha, Space",Seinen,24 min. per ep.,R - 17+ (violence & profanity),350,Spring 2015,Saturdays at 01:55 (JST)
