Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographics,Duration,Rating,Favorites,Premiered,Broadcast
Uchouten Kazoku 2,The Eccentric Family 2,8.08,2726,528,65,TV,12,Finished Airing,"Apr 9, 2017 to Jun 25, 2017","Lantis,       Good Smile Company,       Docomo Anime Store,       Yomiuri TV Enterprise,       DMM.com,       Cygames","None found, add some",P.A. Works,Novel,"Comedy, Drama, Fantasy","Anthropomorphic, Mythology",,23 min. per ep.,PG-13 - Teens 13 or older,317,Spring 2017,Sundays at 22:00 (JST)
Shokugeki no Souma: Ni no Sara,Food Wars! The Second Plate,8.08,126,527,1,TV,13,Finished Airing,"Jul 2, 2016 to Sep 24, 2016","Dentsu,       Lantis,       Mainichi Broadcasting System,       Warner Bros. Japan,       KlockWorx,       Showgate,       Shueisha",Sentai Filmworks,J.C.Staff,Manga,"Gourmet, Ecchi",School,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"3,070",Summer 2016,Saturdays at 22:00 (JST)
Yuusha-Ou GaoGaiGar Final,GaoGaiGar Final,8.08,6214,529,10,OVA,8,Finished Airing,"Jan 21, 2000 to Mar 21, 2003","None found, add some",Discotek Media,Sunrise,Original,"Adventure, Drama, Sci-Fi","Mecha, Super Power",,32 min. per ep.,PG-13 - Teens 13 or older,175,,
Ansatsu Kyoushitsu,Assassination Classroom,8.08,33,530,2,TV,22,Finished Airing,"Jan 10, 2015 to Jun 20, 2015","Dentsu,       Studio Hibari,       Fuji TV,       DAX Production,       BS Fuji,       Avex Pictures,       Shueisha",Funimation,Lerche,Manga,"Action, Comedy",School,Shounen,23 min. per ep.,PG-13 - Teens 13 or older,"29,878",Winter 2015,Saturdays at 00:55 (JST)
Baccano! Specials,,8.08,1344,531,179,Special,3,Finished Airing,"Feb 27, 2008 to May 28, 2008",Aniplex,"Funimation,       Aniplex of America",Brain's Base,Light novel,"Action, Mystery, Supernatural","Adult Cast, Historical, Organized Crime",,28 min. per ep.,R - 17+ (violence & profanity),304,,
Boku no Hero Academia 2nd Season,My Hero Academia Season 2,8.08,15,532,2,TV,25,Finished Airing,"Apr 1, 2017 to Sep 30, 2017","Dentsu,       Yomiuri Telecasting,       Movic,       Sony Music Entertainment,       TOHO animation,       Shueisha",Funimation,Bones,Manga,Action,"School, Super Power",Shounen,23 min. per ep.,PG-13 - Teens 13 or older,"17,026",Spring 2017,Saturdays at 17:30 (JST)
Fumetsu no Anata e Season 2,To Your Eternity Season 2,8.08,879,533,279,TV,20,Finished Airing,"Oct 23, 2022 to Mar 12, 2023","NHK,       Kodansha,       NHK Enterprises","None found, add some",Drive,Manga,"Adventure, Drama, Supernatural",,Shounen,25 min. per ep.,R - 17+ (violence & profanity),"1,546",Fall 2022,Sundays at 19:00 (JST)
Ginga Eiyuu Densetsu: Arata naru Tatakai no Overture,Legend of the Galactic Heroes: Overture to a New War,8.08,3789,534,35,Movie,1,Finished Airing,"Dec 18, 1993","Kitty Films,       Tokuma Shoten,       Tokuma Japan Communications","None found, add some",Kitty Film Mitaka Studio,Novel,"Action, Drama, Sci-Fi","Adult Cast, Military, Space",,1 hr. 29 min.,PG-13 - Teens 13 or older,54,,
Gintama: Nanigoto mo Saisho ga Kanjin nanode Tashou Senobisuru Kurai ga Choudoyoi,Gintama: Jump Festa 2005 Special,8.08,2937,535,56,Special,1,Finished Airing,"Sep 24, 2005","Audio Highs,       Miracle Robo","None found, add some",Sunrise,Manga,"Action, Comedy, Sci-Fi","Historical, Mecha, Parody, Samurai",Shounen,32 min.,PG-13 - Teens 13 or older,73,,
Douluo Dalu II: Jueshi Tangmen,Soul Land 2: The Peerless Tang Clan,8.07,9890,537,3,ONA,104,Currently Airing,"Jun 24, 2023 to ?","Tencent Penguin Pictures,       Xuanshi Tangmen","None found, add some",Sparkly Key Animation Studio,Web novel,"Action, Adventure, Fantasy",Martial Arts,,20 min. per ep.,PG-13 - Teens 13 or older,68,,
City Hunter 2,,8.07,4254,536,27,TV,63,Finished Airing,"Apr 2, 1988 to Jul 14, 1989","None found, add some","ADV Films,       Discotek Media",Sunrise,Manga,"Action, Comedy, Mystery",,Shounen,25 min. per ep.,PG-13 - Teens 13 or older,165,Spring 1988,Unknown
Gintama: Dai Hanseikai,,8.07,3629,538,38,Special,1,Finished Airing,"Mar 25, 2010","None found, add some","None found, add some",Sunrise,Manga,"Action, Comedy","Parody, Samurai",Shounen,14 min.,PG-13 - Teens 13 or older,53,,
Girls & Panzer: Saishuushou Part 2,Girls und Panzer das Finale – Part 2,8.07,3672,539,37,Movie,1,Finished Airing,"Jun 15, 2019","Bandai Visual,       Lantis,       Movic,       Q-Tec,       Hakuhodo DY Music & Pictures",Sentai Filmworks,Actas,Original,,"CGDCT, Military, School",,54 min.,PG-13 - Teens 13 or older,99,,
Hikaru no Go,,8.07,1642,540,139,TV,75,Finished Airing,"Oct 10, 2001 to Mar 26, 2003","TV Tokyo,       Dentsu,       Dream Force",VIZ Media,Pierrot,Manga,"Comedy, Drama, Supernatural","School, Strategy Game",Shounen,23 min. per ep.,PG-13 - Teens 13 or older,"2,425",Fall 2001,Unknown
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,Ascendance of a Bookworm Season 3,8.07,1489,541,157,TV,10,Finished Airing,"Apr 12, 2022 to Jun 14, 2022","WOWOW,       KlockWorx,       flying DOG,       BS Fuji,       Yomiuri TV Enterprise,       TO Books,       JTB Next Creation,       MediaNet Pictures,       Happinet Phantom Studios","None found, add some",Ajia-do,Light novel,Fantasy,"Isekai, Reincarnation",,23 min. per ep.,PG-13 - Teens 13 or older,928,Spring 2022,Tuesdays at 02:29 (JST)
JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2,JoJo's Bizarre Adventure: Stone Ocean Part 2,8.07,938,542,261,ONA,12,Finished Airing,"Sep 1, 2022",Warner Bros. Japan,"None found, add some",David Production,Manga,"Action, Adventure, Supernatural",,Shounen,24 min. per ep.,R - 17+ (violence & profanity),"1,044",,
Kanata no Astra,Astra Lost in Space,8.07,785,543,307,TV,12,Finished Airing,"Jul 3, 2019 to Sep 18, 2019","AT-X,       Docomo Anime Store,       Shueisha,       Kadokawa Media House,       Kadokawa",Funimation,Lerche,Manga,"Adventure, Award Winning, Mystery, Sci-Fi, Suspense","Space, Survival",Shounen,28 min. per ep.,PG-13 - Teens 13 or older,"3,216",Summer 2019,Wednesdays at 21:00 (JST)
Kimi wa Houkago Insomnia,Insomniacs After School,8.07,1156,544,211,TV,13,Finished Airing,"Apr 11, 2023 to Jul 4, 2023","TV Tokyo,       Pony Canyon,       Ultra Super Pictures,       Shogakukan,       MAGNET,       CHOCOLATE",Sentai Filmworks,LIDENFILMS,Manga,Romance,School,Seinen,23 min. per ep.,PG-13 - Teens 13 or older,"1,862",Spring 2023,Tuesdays at 00:00 (JST)
Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,Ghost in the Shell: Stand Alone Complex - The Laughing Man,8.07,3516,545,40,OVA,1,Finished Airing,"Sep 23, 2005","Bandai Visual,       Animax,       Kodansha","Bandai Entertainment,       Manga Entertainment",Production I.G,Manga,"Action, Mystery, Sci-Fi, Suspense","Adult Cast, Detective, Mecha, Psychological",Seinen,2 hr. 40 min.,R - 17+ (violence & profanity),57,,
Skip Beat!,,8.07,907,546,271,TV,25,Finished Airing,"Oct 6, 2008 to Mar 30, 2009","Sotsu,       Pony Canyon,       Hakusensha,       TV Tokyo Music",Pied Piper,HAL Film Maker,Manga,"Comedy, Drama, Romance","Love Polygon, Showbiz",Shoujo,24 min. per ep.,PG-13 - Teens 13 or older,"5,250",Fall 2008,Mondays at 02:00 (JST)
Spy x Family Season 2,,8.07,467,547,484,TV,12,Finished Airing,"Oct 7, 2023 to Dec 23, 2023","TV Tokyo,       Shogakukan-Shueisha Productions,       TOHO animation,       Shueisha,       Studio Easter","None found, add some","Wit Studio,       CloverWorks",Manga,"Action, Comedy",Childcare,Shounen,23 min. per ep.,PG-13 - Teens 13 or older,"3,395",Fall 2023,Saturdays at 23:00 (JST)
Uma Musume: Pretty Derby Season 2,,8.06,3065,549,52,TV,13,Finished Airing,"Jan 5, 2021 to Mar 30, 2021","TOHO animation,       Cygames","None found, add some",Studio Kai,Game,Sports,"Anthropomorphic, Racing",,23 min. per ep.,PG-13 - Teens 13 or older,843,Winter 2021,Tuesdays at 00:00 (JST)
Toradora!,,8.06,24,548,2,TV,25,Finished Airing,"Oct 2, 2008 to Mar 26, 2009","Genco,       Starchild Records,       Yomiko Advertising,       Magic Capsule,       TV Tokyo Music","NIS America, Inc.",J.C.Staff,Light novel,"Drama, Romance","Love Polygon, School",,23 min. per ep.,PG-13 - Teens 13 or older,"56,857",Fall 2008,Thursdays at 01:20 (JST)
Yuanshen: Jinzhong Ge,Genshin Impact: The Song Burning in the Embers,8.06,9939,550,3,ONA,1,Finished Airing,"Apr 17, 2024",miHoYoAnime,"None found, add some","None found, add some",Game,"Action, Drama, Fantasy",Mythology,,7 min.,PG-13 - Teens 13 or older,16,,
Sasaki to Miyano,Sasaki and Miyano,8.22,1224,351,197,TV,12,Finished Airing,"Jan 10, 2022 to Mar 28, 2022","Frontier Works,       Movic,       Nippon Columbia,       Sound Team Don Juan,       TV Aichi,       Kadokawa Media House,       U-NEXT,       BS NTV,       Kadokawa","None found, add some",Studio Deen,Web manga,Boys Love,"Otaku Culture, School",,23 min. per ep.,PG-13 - Teens 13 or older,"5,024",Winter 2022,Mondays at 00:30 (JST)
Tengoku Daimakyou,Heavenly Delusion,8.22,474,352,480,TV,13,Finished Airing,"Apr 1, 2023 to Jun 24, 2023","Mainichi Broadcasting System,       Kodansha,       NBCUniversal Entertainment Japan,       Avex Pictures,       NetEase","None found, add some",Production I.G,Manga,"Adventure, Mystery, Sci-Fi",,Seinen,23 min. per ep.,R - 17+ (violence & profanity),"5,646",Spring 2023,Saturdays at 22:00 (JST)
Trigun,,8.22,254,353,767,TV,26,Finished Airing,"Apr 1, 1998 to Sep 30, 1998",Victor Entertainment,Funimation,Madhouse,Manga,"Action, Adventure, Sci-Fi",Adult Cast,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"16,061",Spring 1998,Thursdays at 01:15 (JST)
Haikyuu!! Movie 4: Concept no Tatakai,Haikyu!! The Movie: Battle of Concepts,8.22,2275,354,88,Movie,1,Finished Airing,"Sep 29, 2017","None found, add some","None found, add some",Production I.G,Manga,Sports,"School, Team Sports",Shounen,1 hr. 28 min.,PG-13 - Teens 13 or older,80,,
Cardcaptor Sakura Movie 2: Fuuin Sareta Card,Cardcaptor Sakura Movie 2: The Sealed Card,8.21,1875,356,116,Movie,1,Finished Airing,"Jul 15, 2000","Bandai Visual,       Shochiku,       Kodansha,       Shelty,       Amber Film Works","Nelvana,       Discotek Media,       Geneon Entertainment USA",Madhouse,Manga,"Award Winning, Comedy, Drama, Fantasy, Romance",Mahou Shoujo,Shoujo,1 hr. 22 min.,PG - Children,461,,
Bungou Stray Dogs 3rd Season,Bungo Stray Dogs 3,8.21,338,355,639,TV,12,Finished Airing,"Apr 12, 2019 to Jun 28, 2019","WOWOW,       Lantis,       Movic,       Bandai Namco Live Creative,       Sony Music Entertainment,       Glovision,       Kadokawa Media House,       Kadokawa,       Bandai Namco Arts","None found, add some",Bones,Manga,"Action, Mystery, Supernatural","Adult Cast, Detective, Organized Crime, Super Power",Seinen,23 min. per ep.,R - 17+ (violence & profanity),"5,022",Spring 2019,Fridays at 22:30 (JST)
Doupo Cangqiong 4th Season,Fights Break Sphere 4th Season,8.21,7292,357,7,ONA,24,Finished Airing,"Mar 28, 2021 to Aug 29, 2021",Tencent Penguin Pictures,"None found, add some",Motion Magic,Novel,"Action, Adventure, Fantasy, Romance, Supernatural","Martial Arts, Mythology",,24 min. per ep.,PG-13 - Teens 13 or older,106,,
Fate/strange Fake: Whispers of Dawn,,8.21,2458,358,77,TV Special,1,Finished Airing,"Jul 2, 2023","Aniplex,       Notes",Aniplex of America,A-1 Pictures,Light novel,"Action, Fantasy, Supernatural",,,55 min.,R - 17+ (violence & profanity),330,,
Fruits Basket 1st Season,,8.21,213,359,839,TV,25,Finished Airing,"Apr 6, 2019 to Sep 21, 2019","TV Tokyo,       TV Osaka,       Nihon Ad Systems,       Hakusensha,       Avex Pictures,       TMS Music,       8PAN",Funimation,TMS Entertainment,Manga,"Drama, Romance, Supernatural","Love Polygon, School",Shoujo,23 min. per ep.,PG-13 - Teens 13 or older,"16,449",Spring 2019,Saturdays at 01:23 (JST)
Great Pretender,,8.21,309,360,668,TV,23,Finished Airing,"Jul 9, 2020 to Dec 17, 2020","Production I.G,       Fuji TV,       BS Fuji,       TOHO animation,       Hakuhodo DY Media Partners","None found, add some",Wit Studio,Original,"Action, Adventure, Mystery","Adult Cast, Organized Crime",,23 min. per ep.,R - 17+ (violence & profanity),"10,011",Summer 2020,Thursdays at 00:55 (JST)
Kaguya-hime no Monogatari,The Tale of the Princess Kaguya,8.21,1040,361,234,Movie,1,Finished Airing,"Nov 23, 2013","None found, add some",GKIDS,Studio Ghibli,Other,"Award Winning, Fantasy",Historical,,2 hr. 17 min.,R+ - Mild Nudity,"2,659",,
Kuroko no Basket 2nd Season,Kuroko's Basketball 2,8.21,207,362,860,TV,25,Finished Airing,"Oct 6, 2013 to Mar 30, 2014","Bandai Visual,       Lantis,       Nihon Ad Systems,       Banpresto,       Shueisha,       BS11","None found, add some",Production I.G,Manga,Sports,"School, Team Sports",Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"4,342",Fall 2013,Sundays at 01:58 (JST)
Liz to Aoi Tori,Liz and the Blue Bird,8.21,1616,363,142,Movie,1,Finished Airing,"Apr 21, 2018","Lantis,       Shochiku,       Pony Canyon,       Rakuonsha,       Bandai Namco Arts","Eleven Arts,       Ponycan USA",Kyoto Animation,Novel,"Award Winning, Drama","Music, Performing Arts, School",,1 hr. 30 min.,PG-13 - Teens 13 or older,"2,763",,
Magi: The Kingdom of Magic,,8.21,211,364,845,TV,25,Finished Airing,"Oct 6, 2013 to Mar 30, 2014","Aniplex,       Dentsu,       Shogakukan-Shueisha Productions,       Mainichi Broadcasting System,       Movic,       GYAO!",Aniplex of America,A-1 Pictures,Manga,"Action, Adventure, Fantasy",,Shounen,25 min. per ep.,PG-13 - Teens 13 or older,"7,679",Fall 2013,Sundays at 17:00 (JST)
Major S1,,8.21,2065,365,102,TV,26,Finished Airing,"Nov 13, 2004 to May 21, 2005","Shogakukan-Shueisha Productions,       NHK","None found, add some",Studio Hibari,Manga,Sports,Team Sports,Shounen,25 min. per ep.,PG-13 - Teens 13 or older,"1,394",Fall 2004,Saturdays at 18:00 (JST)
Quanzhi Gaoshou Specials,The King's Avatar (2018),8.21,2013,366,106,ONA,3,Finished Airing,"Apr 27, 2018 to May 11, 2018","Tencent Animation & Comics,       Tencent Penguin Pictures,       China Literature Limited,       Colored Pencil Animation Japan","None found, add some",Colored Pencil Animation,Web novel,Action,Video Game,,27 min. per ep.,PG-13 - Teens 13 or older,350,,
Shoujo Kakumei Utena,Revolutionary Girl Utena,8.21,1095,367,222,TV,39,Finished Airing,"Apr 2, 1997 to Dec 24, 1997","TV Tokyo,       Yomiko Advertising,       SoftX,       Shogakukan,       Audio Tanaka","Nozomi Entertainment,       Central Park Media",J.C.Staff,Original,"Award Winning, Drama, Fantasy, Mystery, Suspense","Mahou Shoujo, Psychological, School",,23 min. per ep.,PG-13 - Teens 13 or older,"8,537",Spring 1997,Wednesdays at 18:00 (JST)
Shoujo Shuumatsu Ryokou,Girls' Last Tour,8.21,684,368,347,TV,12,Finished Airing,"Oct 6, 2017 to Dec 22, 2017","AT-X,       Shinchosha,       Kadokawa Media House,       Kadokawa",Sentai Filmworks,White Fox,Web manga,"Adventure, Mystery, Sci-Fi, Slice of Life","CGDCT, Iyashikei",,23 min. per ep.,PG-13 - Teens 13 or older,"7,189",Fall 2017,Fridays at 21:30 (JST)
SKET Dance,,8.21,1084,369,226,TV,77,Finished Airing,"Apr 7, 2011 to Sep 27, 2012","TV Tokyo,       Avex Entertainment,       Dentsu","None found, add some",Tatsunoko Production,Manga,Comedy,School,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"3,215",Spring 2011,Thursdays at 18:00 (JST)
xxxHOLiC◆Kei,,8.21,1592,370,144,TV,13,Finished Airing,"Apr 4, 2008 to Jun 27, 2008","TBS,       BMG Japan,       Kids Station,       Kodansha,       Movic","None found, add some",Production I.G,Manga,"Comedy, Drama, Mystery, Supernatural",,Seinen,24 min. per ep.,PG-13 - Teens 13 or older,613,Spring 2008,Unknown
Vanitas no Karte Part 2,The Case Study of Vanitas Part 2,8.20,870,371,281,TV,12,Finished Airing,"Jan 15, 2022 to Apr 2, 2022","Aniplex,       Square Enix,       Hakuhodo DY Music & Pictures,       Contents Seed",Funimation,Bones,Manga,"Action, Fantasy, Mystery","Historical, Vampire",Shounen,23 min. per ep.,R - 17+ (violence & profanity),"2,684",Winter 2022,Saturdays at 00:00 (JST)
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,My Teen Romantic Comedy SNAFU TOO!,8.20,143,372,1,TV,13,Finished Airing,"Apr 3, 2015 to Jun 26, 2015","TBS,       Movic,       Marvelous AQL,       NBCUniversal Entertainment Japan",Sentai Filmworks,feel.,Light novel,"Comedy, Romance","Love Polygon, School",,24 min. per ep.,PG-13 - Teens 13 or older,"15,880",Spring 2015,Fridays at 01:28 (JST)
BanG Dream! It's MyGO!!!!!,,8.20,4925,373,19,TV,13,Finished Airing,"Jun 29, 2023 to Sep 14, 2023","Ultra Super Pictures,       Bushiroad,       Tokyo MX,       Good Smile Company,       Bushiroad Music,       HoriPro International,       Ace Crew Entertainment","None found, add some",SANZIGEN,Mixed media,Drama,Music,,23 min. per ep.,PG-13 - Teens 13 or older,494,Summer 2023,Thursdays at 23:00 (JST)
Horimiya,,8.20,93,375,1,TV,13,Finished Airing,"Jan 10, 2021 to Apr 4, 2021","Aniplex,       Square Enix,       Mainichi Broadcasting System,       Movic,       Kanetsu Investment,       My Theater D.D.,       Global Solutions,       Mirai-Kojo",Funimation,CloverWorks,Manga,Romance,School,Shounen,23 min. per ep.,PG-13 - Teens 13 or older,"35,891",Winter 2021,Sundays at 00:30 (JST)
Berserk: Ougon Jidai-hen III - Kourin,Berserk: The Golden Age Arc III - The Advent,8.20,1077,374,227,Movie,1,Finished Airing,"Feb 1, 2013","VAP,       Hakusensha,       Movic,       Yahoo! Japan,       Lucent Pictures Entertainment,       Good Smile Company,       Beyond C.,       KDDI",VIZ Media,Studio 4°C,Manga,"Action, Adventure, Drama, Fantasy, Horror","Gore, Military",Seinen,1 hr. 50 min.,R+ - Mild Nudity,"1,620",,
InuYasha: Kanketsu-hen,InuYasha: The Final Act,8.20,858,376,285,TV,26,Finished Airing,"Oct 4, 2009 to Mar 30, 2010","Yomiuri Telecasting,       Shogakukan",VIZ Media,Sunrise,Manga,"Action, Adventure, Fantasy, Romance","Historical, Love Polygon, Mythology, Time Travel",Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"2,221",Fall 2009,Sundays at 02:20 (JST)
Meitantei Conan Movie 13: Shikkoku no Chaser,Detective Conan Movie 13: The Raven Chaser,8.20,2848,377,60,Movie,1,Finished Airing,"Apr 18, 2009","Shogakukan-Shueisha Productions,       TMS Entertainment","None found, add some",Tokyo Movie Shinsha,Manga,"Action, Mystery",Detective,Shounen,1 hr. 51 min.,PG-13 - Teens 13 or older,78,,
One Piece Movie 14: Stampede,One Piece: Stampede,8.20,1244,378,193,Movie,1,Finished Airing,"Aug 9, 2019","None found, add some",Funimation,Toei Animation,Manga,"Action, Adventure, Fantasy",,Shounen,1 hr. 41 min.,PG-13 - Teens 13 or older,669,,
ReLIFE: Kanketsu-hen,ReLIFE: Final Arc,8.20,581,379,398,Special,4,Finished Airing,"Mar 21, 2018","comico,       TMS Music",Funimation,TMS Entertainment,Web manga,"Drama, Romance",School,,23 min. per ep.,PG-13 - Teens 13 or older,"1,876",,
Maison Ikkoku,,8.19,2529,381,73,TV,96,Finished Airing,"Mar 26, 1986 to Mar 2, 1988","Kitty Films,       Fuji TV",VIZ Media,Studio Deen,Manga,"Comedy, Drama, Romance",Adult Cast,Seinen,25 min. per ep.,R+ - Mild Nudity,"1,732",Spring 1986,Wednesdays at 19:30 (JST)
Saiki Kusuo no Ψ-nan: Kanketsu-hen,The Disastrous Life of Saiki K. Final Arc,8.20,1103,380,221,TV Special,1,Finished Airing,"Dec 28, 2018","None found, add some","None found, add some","J.C.Staff,       Egg Firm",Manga,"Comedy, Supernatural","Gag Humor, School, Super Power",Shounen,47 min.,PG-13 - Teens 13 or older,397,,
Major S2,,8.19,2556,382,72,TV,26,Finished Airing,"Dec 10, 2005 to Jun 10, 2006","Shogakukan-Shueisha Productions,       NHK","None found, add some",Studio Hibari,Manga,Sports,Team Sports,Shounen,25 min. per ep.,PG-13 - Teens 13 or older,315,Winter 2006,Unknown
Major S4,,8.19,2709,383,65,TV,26,Finished Airing,"Jan 5, 2008 to Jun 28, 2008","Shogakukan-Shueisha Productions,       NHK","None found, add some",SynergySP,Manga,Sports,Team Sports,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,200,Winter 2008,Unknown
Nomad: Megalo Box 2,Megalobox 2: Nomad,8.19,1197,384,202,TV,13,Finished Airing,"Apr 4, 2021 to Jun 27, 2021","Kodansha,       Tohokushinsha Film Corporation,       Bandai Namco Arts",Funimation,TMS Entertainment,Original,"Sci-Fi, Sports","Adult Cast, Combat Sports",,24 min. per ep.,R - 17+ (violence & profanity),"2,143",Spring 2021,Sundays at 23:00 (JST)
One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,One Piece: Episode of Merry - The Tale of One More Friend,8.19,2784,385,62,TV Special,1,Finished Airing,"Aug 24, 2013",Fuji TV,"None found, add some",Toei Animation,Manga,"Action, Adventure, Fantasy",,Shounen,1 hr. 46 min.,PG-13 - Teens 13 or older,77,,
Senki Zesshou Symphogear XV,Symphogear XV,8.19,3563,386,39,TV,13,Finished Airing,"Jul 7, 2019 to Sep 29, 2019","Memory-Tech,       Bushiroad,       MAGES.,       King Records,       Kinyosha",Discotek Media,Satelight,Original,"Action, Sci-Fi","Idols (Female), Music",,23 min. per ep.,PG-13 - Teens 13 or older,884,Summer 2019,Sundays at 01:00 (JST)
xxxHOLiC Rou,,8.19,2617,388,70,OVA,2,Finished Airing,"Apr 23, 2010 to Mar 9, 2011",Kodansha,"None found, add some",Production I.G,Manga,"Drama, Mystery, Supernatural",,Seinen,34 min. per ep.,PG-13 - Teens 13 or older,185,,
Sono Bisque Doll wa Koi wo Suru,My Dress-Up Darling,8.19,142,387,1,TV,12,Finished Airing,"Jan 9, 2022 to Mar 27, 2022","Aniplex,       Square Enix,       Movic,       Studio Mausu,       Tokyo MX,       BS11","None found, add some",CloverWorks,Manga,Romance,"Otaku Culture, School",Seinen,23 min. per ep.,PG-13 - Teens 13 or older,"20,599",Winter 2022,Sundays at 00:00 (JST)
Hachimitsu to Clover II,Honey and Clover II,8.19,1994,390,107,TV,12,Finished Airing,"Jun 30, 2006 to Sep 15, 2006","Dentsu,       Genco,       Fuji TV,       Asmik Ace,       Sony Music Entertainment,       Shueisha","VIZ Media,       Discotek Media",J.C.Staff,Manga,"Drama, Romance","Adult Cast, Love Polygon, Visual Arts",Josei,23 min. per ep.,PG-13 - Teens 13 or older,955,Summer 2006,Fridays at 00:45 (JST)
Asobi Asobase,Asobi Asobase - workshop of fun -,8.19,469,389,483,TV,12,Finished Airing,"Jul 8, 2018 to Sep 23, 2018","Hakusensha,       AT-X,       Sony Music Communications,       Kadokawa Media House,       Kadokawa","None found, add some",Lerche,Manga,Comedy,"Gag Humor, School",Seinen,23 min. per ep.,PG-13 - Teens 13 or older,"6,773",Summer 2018,Sundays at 21:00 (JST)
Ao Ashi,,8.18,1154,391,212,TV,24,Finished Airing,"Apr 9, 2022 to Sep 24, 2022","Shogakukan-Shueisha Productions,       Marvelous Entertainment,       NHK Enterprises,       Bandai Spirits",Crunchyroll,Production I.G,Manga,Sports,Team Sports,Seinen,24 min. per ep.,PG-13 - Teens 13 or older,"3,041",Spring 2022,Saturdays at 18:25 (JST)
Bakuman.,,8.18,348,392,623,TV,25,Finished Airing,"Oct 2, 2010 to Apr 2, 2011","NHK,       Shueisha",Media Blasters,J.C.Staff,Manga,"Comedy, Drama, Romance",Otaku Culture,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"9,468",Fall 2010,Unknown
Bungou Stray Dogs 2nd Season,Bungo Stray Dogs 2,8.18,204,394,863,TV,12,Finished Airing,"Oct 6, 2016 to Dec 16, 2016","Lantis,       Movic,       KlockWorx,       Bandai Namco Live Creative,       Glovision,       Lawson HMV Entertainment,       Sony PCL,       Kadokawa","Funimation,       Crunchyroll",Bones,Manga,"Action, Mystery, Supernatural","Adult Cast, Detective, Organized Crime, Super Power",Seinen,23 min. per ep.,R - 17+ (violence & profanity),"6,811",Fall 2016,Fridays at 22:30 (JST)
Ballroom e Youkoso,Welcome to the Ballroom,8.18,704,393,337,TV,24,Finished Airing,"Jul 9, 2017 to Dec 17, 2017","Dentsu,       Mainichi Broadcasting System,       Pony Canyon,       Kodansha,       Movic,       Bandai Namco Games,       Toy's Factory,       Animatic",Ponycan USA,Production I.G,Manga,Sports,Performing Arts,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"3,606",Summer 2017,Sundays at 02:08 (JST)
Chihayafuru,,8.18,490,395,464,TV,25,Finished Airing,"Oct 5, 2011 to Mar 28, 2012","VAP,       Nippon Television Network",Sentai Filmworks,Madhouse,Manga,"Drama, Sports","Love Polygon, School, Strategy Game",Josei,22 min. per ep.,PG-13 - Teens 13 or older,"7,968",Fall 2011,Wednesdays at Unknown
Dragon Ball Super: Broly,,8.18,565,396,407,Movie,1,Finished Airing,"Dec 14, 2018","Fuji TV,       Bandai,       Bandai Namco Entertainment,       Shueisha",Funimation,Toei Animation,Manga,"Action, Adventure, Fantasy","Martial Arts, Super Power",Shounen,1 hr. 40 min.,PG-13 - Teens 13 or older,"3,144",,
Dragon Ball Z,,8.18,113,397,1,TV,291,Finished Airing,"Apr 26, 1989 to Jan 31, 1996","Fuji TV,       Shueisha",Funimation,Toei Animation,Manga,"Action, Adventure, Comedy, Fantasy","Martial Arts, Super Power",Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"38,600",Spring 1989,Wednesdays at 19:00 (JST)
Fate/stay night: Unlimited Blade Works,Fate/stay night [Unlimited Blade Works],8.18,138,398,1,TV,12,Finished Airing,"Oct 12, 2014 to Dec 28, 2014","Aniplex,       Notes",Aniplex of America,ufotable,Visual novel,"Action, Fantasy, Supernatural",,,28 min. per ep.,R - 17+ (violence & profanity),"16,629",Fall 2014,Sundays at 00:00 (JST)
Girls & Panzer Movie,Girls und Panzer der Film,8.18,1996,399,107,Movie,1,Finished Airing,"Nov 21, 2015","Bandai Visual,       Lantis,       Movic,       Q-Tec,       Hakuhodo DY Music & Pictures,       Hakuhodo DY Media Partners",Sentai Filmworks,Actas,Original,"Action, Award Winning","CGDCT, Military, School",,2 hr.,PG-13 - Teens 13 or older,"1,398",,
Holo no Graffiti,Holo Graffiti,8.18,2977,400,55,ONA,Unknown,Currently Airing,"May 5, 2019 to ?","None found, add some","None found, add some",Hololive Production,Other,Comedy,,,1 min.,PG-13 - Teens 13 or older,"1,888",,
