Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Premiered,Broadcast,Demographics
D.C.: Da Capo,D.C.~Da Capo~,6.71,2474,5578,76,TV,26,Finished Airing,"Jul 5, 2003 to Dec 27, 2003","Lantis,       King Records","None found, add some","feel.,       Zexcs",Visual novel,"Drama, Romance",Harem,24 min. per ep.,PG-13 - Teens 13 or older,197,Summer 2003,Saturdays at Unknown,
Eyeshield 21: Jump Festa 2005 Special,,6.71,7547,5580,6,Special,1,Finished Airing,2005,"None found, add some","None found, add some",Gallop,Manga,Sports,Team Sports,11 min.,PG-13 - Teens 13 or older,4,,,Shounen
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV Episode 0,Is It Wrong to Try to Pick Up Girls in a Dungeon? IV: Play Back,6.71,4516,5579,24,TV Special,1,Finished Airing,"Jul 9, 2022","None found, add some",Sentai Filmworks,J.C.Staff,Light novel,"Action, Adventure, Fantasy",,23 min.,PG-13 - Teens 13 or older,57,,,
Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai - Kuro Sakura no Heya,Fate/Kaleid Liner Prisma Illya: Vow in the Snow - Dark Sakura's Room,6.71,4704,5581,21,Special,1,Finished Airing,"Jan 31, 2018",Kadokawa Shoten,"None found, add some",SILVER LINK.,Manga,Comedy,,6 min.,PG-13 - Teens 13 or older,7,,,
Future Card Buddyfight,,6.71,6095,5583,11,TV,64,Finished Airing,"Jan 4, 2014 to Apr 4, 2015",Bushiroad,"None found, add some","Xebec,       OLM",Card game,,Strategy Game,24 min. per ep.,PG - Children,53,Winter 2014,Saturdays at 08:00 (JST),
Freezing Vibration,,6.71,1418,5582,167,TV,12,Finished Airing,"Oct 4, 2013 to Dec 20, 2013","Media Factory,       S-Wood,       Kill Time Communication",Funimation,A.C.G.T.,Manga,"Action, Drama, Romance, Sci-Fi, Ecchi","Harem, Military, Super Power",23 min. per ep.,R+ - Mild Nudity,206,Fall 2013,Fridays at 21:30 (JST),Seinen
Gaishi Dizun,The Galaxy Emperor,6.71,14510,5584,771,ONA,52,Finished Airing,"Jul 30, 2023 to Jan 21, 2024","Youku,       Dongyao Dongman","None found, add some",Xiaoming Taiji,Web novel,"Action, Adventure, Fantasy","Historical, Martial Arts",12 min. per ep.,PG-13 - Teens 13 or older,2,,,
Geu Yeoreum,The Summer,6.71,9420,5585,3,ONA,7,Finished Airing,"Sep 4, 2021 to Oct 16, 2021",Laftel,"None found, add some",Red Dog Culture House,Novel,"Drama, Girls Love",,10 min. per ep.,PG-13 - Teens 13 or older,32,,,
Ginga Patrol PJ,,6.71,12882,5586,1,TV,26,Finished Airing,"Oct 9, 1982 to 1983",Fuji TV,"None found, add some",Eiken,Unknown,"Drama, Sci-Fi","Military, Space",25 min. per ep.,None,4,?,Unknown,
Godzilla vs. Gigan Rex,,6.71,18314,5587,325,ONA,1,Finished Airing,"Nov 3, 2022","None found, add some","None found, add some","None found, add some",Other,"Action, Sci-Fi",,6 min.,PG-13 - Teens 13 or older,0,,,
Grimm Douwa: Kin no Tori,The Golden Bird,6.71,10732,5588,2,Movie,1,Finished Airing,"Mar 14, 1987","None found, add some","None found, add some","Madhouse,       Toei Animation",Other,"Adventure, Fantasy",,52 min.,G - All Ages,8,,,
Gunparade March: Arata Naru Kougunka,Gunparade March: A New Song for the March,6.71,5182,5589,17,TV,12,Finished Airing,"Feb 6, 2003 to Apr 24, 2003","Rondo Robe,       d-rights","Media Blasters,       Maiden Japan",J.C.Staff,Game,"Action, Drama, Romance, Sci-Fi","Mecha, Military",23 min. per ep.,PG-13 - Teens 13 or older,26,Winter 2003,Unknown,
Hagure Yuusha no Aesthetica,Aesthetica of a Rogue Hero,6.71,535,5590,429,TV,12,Finished Airing,"Jul 6, 2012 to Sep 21, 2012","Genco,       Lantis,       Media Factory,       AT-X,       Showgate",Funimation,Arms,Light novel,"Action, Fantasy, Ecchi","Harem, Isekai, School, Super Power",24 min. per ep.,R+ - Mild Nudity,"1,193",Summer 2012,Fridays at 10:30 (JST),
Highlander: The Search for Vengeance,,6.71,4957,5593,19,Movie,1,Finished Airing,"Feb 14, 2007",Imagi,Anchor Bay Films,Madhouse,Other,"Action, Horror, Sci-Fi",,1 hr. 26 min.,R - 17+ (violence & profanity),34,,,
Hai! Akko desu,,6.71,12673,5591,1,TV,164,Finished Airing,"Oct 12, 1988 to Mar 26, 1992","None found, add some","None found, add some",Eiken,Manga,"Romance, Slice of Life",,25 min. per ep.,G - All Ages,3,Fall 1988,Unknown,
Hand Maid May: Akiramemasen,,6.71,6741,5592,9,Special,1,Finished Airing,"Feb 23, 2001","None found, add some",Discotek Media,Ashi Productions,Original,"Comedy, Romance, Sci-Fi, Ecchi",Harem,27 min.,PG-13 - Teens 13 or older,9,,,
Hurricane Live! 2032,,6.71,10583,5595,2,Special,6,Finished Airing,"Apr 24, 1988",Youmex,"None found, add some","AIC,       Artmic",Original,,"Adult Cast, Music",4 min. per ep.,PG-13 - Teens 13 or older,4,,,
Houkago Saikoro Club,After School Dice Club,6.71,3113,5594,50,TV,12,Finished Airing,"Oct 3, 2019 to Dec 19, 2019","Genco,       MediaNet,       Nippon Columbia,       Ai Addiction,       Shogakukan,       ABC Animation,       Happinet,       HOBBY BASE Yellow Submarine",Funimation,LIDENFILMS,Manga,Comedy,"CGDCT, School, Strategy Game",23 min. per ep.,PG-13 - Teens 13 or older,82,Fall 2019,Thursdays at 01:15 (JST),Shounen
Hyakushou Kizoku,,6.71,9254,5596,3,TV,12,Finished Airing,"Jul 7, 2023 to Sep 22, 2023","MAGES.,       Tokyo MX,       Shinshokan,       BS Asahi,       Precious Tone","None found, add some",Pie in the sky,Manga,Comedy,,4 min. per ep.,PG-13 - Teens 13 or older,4,Summer 2023,Fridays at 21:54 (JST),Shoujo
Jian Yu Feng Yun 2nd Season,The Legend of Sword Domain 2nd Season,6.71,13842,5598,936,ONA,52,Finished Airing,"Jan 15, 2023 to Jul 8, 2023",Youku,"None found, add some",Ruo Hong Culture,Original,"Action, Adventure, Fantasy","Historical, Martial Arts",11 min. per ep.,PG-13 - Teens 13 or older,4,,,
Ikkitousen: Great Guardians,,6.71,2637,5597,69,TV,12,Finished Airing,"Jun 11, 2008 to Aug 27, 2008","Genco,       Media Factory,       AT-X,       Showgate,       Toranoana",Funimation,Arms,Manga,"Action, Ecchi","Martial Arts, School, Super Power",24 min. per ep.,R+ - Mild Nudity,91,Summer 2008,Wednesdays at 09:30 (JST),Seinen
Kaijin Kaihatsu-bu no Kuroitsu-san,Miss Kuroitsu from the Monster Development Department,6.71,2911,5599,57,TV,12,Finished Airing,"Jan 9, 2022 to Apr 3, 2022","TV Asahi,       ABC Animation,       Crest,       ABC Frontier","None found, add some",Quad,Web manga,"Comedy, Fantasy",Workplace,23 min. per ep.,PG-13 - Teens 13 or older,172,Winter 2022,Sundays at 02:00 (JST),
Kaleido Star: Good da yo! Goood!!,,6.71,7366,5600,7,OVA,1,Finished Airing,"Sep 27, 2006",HAL Film Maker,"None found, add some",Gonzo,Original,Comedy,,26 min.,G - All Ages,8,,,
Katekyou Hitman Reborn! x ēlDLIVE Special,,6.71,6445,5601,10,Special,1,Finished Airing,"Jul 28, 2016","None found, add some","None found, add some",Artland,Manga,,Super Power,2 min.,PG-13 - Teens 13 or older,17,,,Shounen
Kidou Senshi Victory Gundam,Mobile Suit Victory Gundam,6.71,4170,5602,28,TV,51,Finished Airing,"Apr 2, 1993 to Mar 25, 1994","TV Asahi,       Sotsu,       Apollon",Nozomi Entertainment,Sunrise,Original,"Action, Drama, Sci-Fi","Mecha, Military, Space",24 min. per ep.,PG-13 - Teens 13 or older,140,Spring 1993,Fridays at 17:00 (JST),
Kikou Senki Dragonar,Metal Armor Dragonar,6.71,7723,5603,6,TV,48,Finished Airing,"Feb 7, 1987 to Jan 30, 1988","Sotsu,       Nagoya Broadcasting Network","None found, add some",Sunrise,Original,"Adventure, Sci-Fi","Mecha, Space",24 min. per ep.,PG-13 - Teens 13 or older,14,Winter 1987,Unknown,
Long Riders!,,6.71,4178,5605,28,TV,12,Finished Airing,"Oct 8, 2016 to Feb 5, 2017","Lantis,       DAX Production,       NBCUniversal Entertainment Japan,       Hakuhodo DY Music & Pictures,       Ichijinsha,       Bandai Channel",Sentai Filmworks,Actas,Manga,"Comedy, Sports",CGDCT,23 min. per ep.,PG-13 - Teens 13 or older,62,Fall 2016,Saturdays at 21:00 (JST),Shounen
Machine-Doll wa Kizutsukanai Specials,Unbreakable Machine-Doll Special,6.71,3658,5606,37,Special,6,Finished Airing,"Dec 25, 2013 to May 28, 2014","Genco,       Movic,       AT-X",Funimation,Lerche,Light novel,"Action, Fantasy, Ecchi",School,4 min. per ep.,R+ - Mild Nudity,20,,,
Maison Ikkoku: Prelude - Meguru Haru no Sakura no You ni...,"Maison Ikkoku: Prelude, When the Cherry Blossoms in the Springtime Return",6.71,8953,5607,4,Special,1,Finished Airing,"Jun 25, 1992",Kitty Films,"None found, add some",Studio Deen,Manga,"Comedy, Drama, Romance",Adult Cast,27 min.,PG-13 - Teens 13 or older,2,,,Seinen
Koihime†Musou,,6.71,3173,5604,49,TV,12,Finished Airing,"Jul 9, 2008 to Sep 24, 2008","None found, add some",Sentai Filmworks,Doga Kobo,Visual novel,"Action, Adventure, Fantasy, Ecchi","Historical, Martial Arts",24 min. per ep.,R+ - Mild Nudity,110,Summer 2008,Wednesdays at 02:00 (JST),
Makai Senki Disgaea,Disgaea,6.71,3341,5608,44,TV,12,Finished Airing,"Apr 5, 2006 to Jun 21, 2006","Nippon Ichi Software,       Geneon Entertainment","Funimation,       Geneon Entertainment USA",OLM,Game,"Action, Comedy, Fantasy",Mythology,24 min. per ep.,PG-13 - Teens 13 or older,144,Spring 2006,Unknown,
Makai Senki Disgaea: Welcome to Netherworld,,6.71,8567,5609,5,Special,1,Finished Airing,"Feb 23, 2006","None found, add some","None found, add some","None found, add some",Game,"Action, Comedy, Fantasy",Mythology,5 min.,PG-13 - Teens 13 or older,5,,,
Meitantei Conan: Keisatsu Gakkou-hen Wild Police Story - Case. Furuya Rei,Detective Conan: Police Academy Arc Wild Police Story - Case. Furuya Rei,6.71,13636,5610,997,Special,1,Finished Airing,"Mar 11, 2023","None found, add some","None found, add some","None found, add some",Manga,"Adventure, Comedy, Mystery",Detective,25 min.,PG-13 - Teens 13 or older,1,,,Shounen
Mini Van,,6.71,11123,5613,2,TV,37,Finished Airing,"Apr 6, 2013 to Dec 14, 2013","None found, add some","None found, add some",DLE,4-koma manga,Comedy,"Parody, Strategy Game",3 min. per ep.,PG-13 - Teens 13 or older,4,Spring 2013,Saturdays at 08:00 (JST),
Mini Sengoku Basara: Chousokabe-kun to Mouri-kun,,6.71,8343,5612,5,Special,7,Finished Airing,"Jul 1, 2009 to Jan 6, 2010","None found, add some",Funimation,Production I.G,Game,Comedy,Historical,6 min. per ep.,PG-13 - Teens 13 or older,5,,,
Midara na Ao-chan wa Benkyou ga Dekinai,Ao-chan Can't Study!,6.71,878,5611,279,TV,12,Finished Airing,"Apr 6, 2019 to Jun 22, 2019","Mainichi Broadcasting System,       Kodansha,       DMM pictures",Sentai Filmworks,SILVER LINK.,Manga,"Comedy, Romance, Ecchi",School,12 min. per ep.,PG-13 - Teens 13 or older,607,Spring 2019,Saturdays at 02:10 (JST),Shounen
Moero! Top Striker,Top Striker,6.71,8651,5614,4,TV,49,Finished Airing,"Oct 10, 1991 to Sep 24, 1992",Fuji TV,"None found, add some",Nippon Animation,Original,Sports,Team Sports,24 min. per ep.,G - All Ages,15,Fall 1991,Thursdays at 19:00 (JST),
Muhyo to Rouji no Mahouritsu Soudan Jimusho,Muhyo & Roji's Bureau of Supernatural Investigation,6.71,3053,5615,53,TV,12,Finished Airing,"Aug 3, 2018 to Oct 19, 2018","Sony Pictures Entertainment,       Lantis,       Animax,       Shueisha,       JY Animation,       Bandai Namco Arts,       SKY PerfecTV!",Funimation,Studio Deen,Manga,"Mystery, Supernatural",Mythology,23 min. per ep.,PG-13 - Teens 13 or older,59,Summer 2018,Fridays at 21:30 (JST),Shounen
Ninpuu Kamui Gaiden,,6.71,10400,5616,2,TV,26,Finished Airing,"Apr 6, 1969 to Sep 28, 1969",Fuji TV,"None found, add some","Eiken,       Tele-Cartoon Japan",Manga,"Action, Adventure","Historical, Martial Arts, Samurai",25 min. per ep.,R - 17+ (violence & profanity),10,Spring 1969,Sundays at 18:30 (JST),
Psychic Hero,,6.71,17229,5618,406,TV,24,Finished Airing,2009,"None found, add some","None found, add some","None found, add some",Unknown,,,Unknown,PG - Children,2,?,Unknown,Kids
Ohayou! Spank,,6.71,9802,5617,3,TV,63,Finished Airing,"Mar 7, 1981 to May 29, 1982",Asahi Broadcasting,"None found, add some",TMS Entertainment,Manga,"Comedy, Slice of Life",,24 min. per ep.,G - All Ages,23,Spring 1981,Unknown,
Pyuu to Fuku! Jaguar,Blow the Flute Jaguar!,6.71,13822,5619,943,OVA,3,Finished Airing,"Nov 19, 2007 to Jan 21, 2008",Opera House,"None found, add some",Kaeruotoko Shokai,Manga,Comedy,"Gag Humor, Music",30 min. per ep.,G - All Ages,1,,,Shounen
Renai Flops,Love Flops,6.71,1614,5620,142,TV,12,Finished Airing,"Oct 12, 2022 to Dec 28, 2022","Movic,       AT-X,       Tokyo MX,       TV Aichi,       BS11,       Sun TV,       NTT Plala,       Kadokawa",Sentai Filmworks,Passione,Original,"Comedy, Romance, Sci-Fi, Ecchi","Harem, School",23 min. per ep.,R+ - Mild Nudity,764,Fall 2022,Wednesdays at 21:00 (JST),
Sekai Seifuku: Bouryaku no Zvezda - Shin Zvezda Daisakusen,World Conquest Zvezda Plot: Operation New Zvezda,6.71,4853,5621,20,Special,1,Finished Airing,"Oct 15, 2014","Aniplex,       flying DOG",Aniplex of America,A-1 Pictures,Original,"Action, Comedy, Fantasy",,24 min.,PG-13 - Teens 13 or older,9,,,
Jungle Taitei (1989),,6.70,8202,5623,5,TV,52,Finished Airing,"Oct 12, 1989 to Oct 11, 1990",TV Tokyo,"None found, add some",Tezuka Productions,Manga,"Adventure, Drama",,24 min. per ep.,G - All Ages,6,Fall 1989,Unknown,
Shichinin no Nana,,6.71,7236,5622,7,TV,25,Finished Airing,"Jan 10, 2002 to Jun 27, 2002","TV Tokyo,       HAL Film Maker,       Genco,       Asatsu DK,       d-rights,       AT-X,       Studio Jack","Media Blasters,       NYAV Post",A.C.G.T.,Original,"Adventure, Comedy, Romance",School,24 min. per ep.,PG-13 - Teens 13 or older,22,Winter 2002,Thursdays at 18:00 (JST),
Kanojo ga Flag wo Oraretara: Christmas? Sonna Mono ga Boku ni Tsuuyou Suru to Omou no ka?,,6.70,4441,5624,25,OVA,1,Finished Airing,"Dec 2, 2014",KlockWorx,"None found, add some",Hoods Entertainment,Light novel,"Comedy, Romance","Harem, School",23 min.,PG-13 - Teens 13 or older,12,,,
Kidou Senshi Gundam MS IGLOO: Mokushiroku 0079,Mobile Suit Gundam MS IGLOO: Apocalypse 0079,6.70,5491,5625,14,OVA,3,Finished Airing,"Apr 26, 2006 to Aug 25, 2006",Bandai Visual,"Nozomi Entertainment,       Bandai Visual USA",Sunrise,Original,Sci-Fi,"Mecha, Military, Space",30 min. per ep.,PG-13 - Teens 13 or older,9,,,
Kono Minikuku mo Utsukushii Sekai,This Ugly Yet Beautiful World,6.70,2819,5626,61,TV,12,Finished Airing,"Apr 2, 2004 to Jun 18, 2004","TBS,       Rondo Robe,       Movic,       Geneon Entertainment",ADV Films,"Gainax,       Shaft",Original,"Comedy, Drama, Romance, Sci-Fi, Ecchi",,24 min. per ep.,R+ - Mild Nudity,159,Spring 2004,Fridays at 00:30 (JST),
"Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito",,6.70,3258,5627,46,OVA,1,Finished Airing,"Mar 27, 2013","Lantis,       TBS,       DAX Production",Sentai Filmworks,Studio Gokumi,Light novel,"Comedy, Romance, Ecchi","Harem, School",23 min.,PG-13 - Teens 13 or older,18,,,
Mahou Shoujo-tai Arusu the Adventure,Tweeny Witches the Adventures,6.70,8124,5629,5,OVA,6,Finished Airing,"Nov 22, 2007",Tohokushinsha Film Corporation,Media Blasters,Studio 4°C,Original,"Adventure, Comedy, Fantasy",Isekai,22 min. per ep.,PG-13 - Teens 13 or older,6,,,
Lu Shidai 2nd Season,,6.70,10647,5628,2,ONA,13,Finished Airing,"Nov 26, 2014 to Dec 12, 2015","Penta Show Studios,       Colored Pencil Animation Japan","None found, add some","Haoliners Animation League,       Colored Pencil Animation",Original,"Action, Adventure, Comedy","Parody, Video Game",12 min. per ep.,PG-13 - Teens 13 or older,4,,,
Mao Zhi Ming,Cat's Tea,6.70,12272,5631,1,ONA,12,Finished Airing,"Oct 26, 2021 to Jan 11, 2022",bilibili,"None found, add some","None found, add some",Web manga,Comedy,,9 min. per ep.,G - All Ages,7,,,
Mizu no Kotoba,Aquatic Language,6.70,4422,5632,25,TV Special,1,Finished Airing,"Oct 26, 2002","None found, add some","None found, add some",Studio Rikka,Original,"Drama, Sci-Fi, Suspense",Psychological,9 min.,PG-13 - Teens 13 or older,28,,,
Mushishi Recap,,6.70,9654,5633,3,TV Special,1,Finished Airing,"May 8, 2006","None found, add some","None found, add some","None found, add some",Manga,"Mystery, Supernatural",Adult Cast,25 min.,PG-13 - Teens 13 or older,5,,,Seinen
Manga Mitokoumon,,6.70,12461,5630,1,TV,46,Finished Airing,"Sep 3, 1981 to Jul 15, 1982",Knack Animation,"None found, add some","None found, add some",Unknown,,Historical,24 min. per ep.,PG-13 - Teens 13 or older,2,Fall 1981,Unknown,
Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi,The Disappearance of Nagato Yuki-chan: I Cannot Let Summer Break End,6.70,4420,5634,25,OVA,1,Finished Airing,"Oct 26, 2015","None found, add some",Funimation,Satelight,Manga,Comedy,,24 min.,PG-13 - Teens 13 or older,14,,,Seinen
Ningyo no Mori,Mermaid Forest,6.70,7032,5635,8,OVA,1,Finished Airing,"Aug 16, 1991","OB Planning,       Victor Entertainment,       Shogakukan",Central Park Media,Pastel,Manga,"Drama, Fantasy, Horror, Mystery",,55 min.,R - 17+ (violence & profanity),7,,,Shounen
One Piece: Taose! Kaizoku Ganzack,One Piece: Defeat the Pirate Ganzack!,6.70,3490,5637,41,OVA,1,Finished Airing,"Jul 26, 1998","None found, add some","None found, add some",Production I.G,Manga,"Action, Adventure, Fantasy",,28 min.,PG - Children,11,,,Shounen
Okashi na Tensei,Sweet Reincarnation,6.70,2378,5636,81,TV,12,Finished Airing,"Jul 4, 2023 to Sep 19, 2023","Imagin,       MediaNet,       Movic,       KlockWorx,       Crunchyroll,       U-NEXT,       TO Books,       CTW","None found, add some",SynergySP,Light novel,Fantasy,"Isekai, Reincarnation",23 min. per ep.,PG-13 - Teens 13 or older,226,Summer 2023,Tuesdays at 01:30 (JST),
