Name,positive_ratio,total_reviews
Golden Kamuy OVA,1.0,1
Gyokou no Nikuko-chan,0.8888888888888888,9
Aoshi Jiuchong Tian,0.0,1
Heavy Object,0.3684210526315789,38
Beelzebub-jou no Okinimesu mama.,0.7272727272727273,33
Boku no Hero Academia: Sukue! Kyuujo Kunren!,0.375,8
Cheonnyeon-yeowoo Yeowoobi,0.75,8
Damekko Doubutsu,1.0,2
High School DxD Hero,0.4861111111111111,72
Digimon Adventure 02,0.4230769230769231,26
Gatchaman Crowds Insight,0.4166666666666667,12
GJ-bu@,1.0,3
Gekai Elise,0.5161290322580645,31
High School Fleet OVA,1.0,1
H2,0.6666666666666666,6
Himouto! Umaru-chan OVA,1.0,2
Hyakko,0.5555555555555556,18
JoJo no Kimyou na Bouken: Adventure,0.3333333333333333,9
Inu to Neko Docchi mo Katteru to Mainichi Tanoshii,0.9166666666666666,12
Kiniro Mosaic,0.5806451612903226,31
Kidou Senshi Gundam 0083: Stardust Memory,0.4722222222222222,36
Kinnikuman,0.6666666666666666,3
Koukaku Kidoutai Arise: Alternative Architecture,0.6666666666666666,3
Layton Mystery Tanteisha: Katri no Nazotoki File,1.0,5
Just Because!,0.5725806451612904,124
Lupin III: Honoo no Kioku - Tokyo Crisis,1.0,6
Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,0.7692307692307693,13
Kuma Kuma Kuma Bear,0.5538461538461539,65
Meitantei Conan OVA 01: Conan vs. Kid vs. Yaiba - Houtou Soudatsu Daikessen!!,1.0,1
Meitantei Conan OVA 05: Hyouteki wa Kogoro! Shounen Tanteidan Maruchichousa,0.0,1
Nanatsu no Taizai: Imashime no Fukkatsu Joshou,0.5,4
Natsu no Arashi!,0.6363636363636364,11
Maoyuu Maou Yuusha,0.5529411764705883,85
Ookiku Furikabutte: Kihon no Kihon,1.0,2
Robot Carnival,0.8888888888888888,9
Shaman King Specials,1.0,1
Kakegurui,0.5331125827814569,302
Shenhai,1.0,2
Strike the Blood: Valkyria no Oukoku-hen,0.0,2
Suki tte Ii na yo. Dareka ga,1.0,1
Tales of Zestiria the Cross: Saiyaku no Jidai,0.6,5
Nazo no Kanojo X,0.6013986013986014,143
Tekken Chinmi,0.0,0
"Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story",0.5714285714285714,35
Tibet Inu Monogatari,0.5,4
Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special,1.0,1
Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,0.0,17
Wu Geng Ji Zhi San Jie,0.0,0
Yozakura-san Chi no Daisakusen,0.5714285714285714,7
"Wei, Kanjian Erduo La!",0.5,4
Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san,0.7096774193548387,31
Shingeki no Kyojin in the Dome: Heishi-tachi no Hoshizora,0.0,0
Soukou Kihei Votoms: Pailsen Files,0.4,5
Spiral: Suiri no Kizuna,0.5789473684210527,19
Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,0.5634920634920635,126
Tengen Toppa Gurren Lagann Movie Zenyasai: Viral no Amai Yume,1.0,2
Tenchi Souzou Design-bu: Idea 13,0.5,4
Tales of Zestiria the Cross,0.49019607843137253,51
Wan Jie Du Zun,1.0,1
Young Black Jack,0.6153846153846154,13
Suzumiya Haruhi no Yuuutsu (2009),0.4176470588235294,170
Ajin Part 2: Shoutotsu,0.0,0
Air Movie,0.4782608695652174,23
Zero no Tsukaima,0.5285714285714286,140
Amagami SS OVA,1.0,1
Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,1.0,1
Akuyaku Reijou nanode Last Boss wo Kattemimashita,0.5692307692307692,65
Boku no Hero Academia: Training of the Dead,0.7692307692307693,13
Choujigen Game Neptune The Animation: Yakusoku no Eien - True End,1.0,4
Canaan,0.5689655172413793,58
Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road,0.0,0
Doraemon Movie 23: Nobita to Robot Kingdom,1.0,1
Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,0.3148148148148148,54
Dantalian no Shoka,0.5818181818181818,55
Darwin's Game,0.5037593984962406,133
Abenobashi Mahou☆Shoutengai,0.7497477295660948,991
Yu☆Gi☆Oh!,0.4006514657980456,1228
ef: A Tale of Melodies. - Prologue,0.0,0
Fairy Tail OVA (2016),0.25,4
Dragon Ball Super: Broly - Skytree Super,0.0,1
Fuujin Monogatari,0.7692307692307693,13
Ginga Densetsu Weed,0.75,12
Gegege no Kitarou (2018),0.625,16
Girls & Panzer Specials,0.75,4
Grisaia no Meikyuu: Caprice no Mayu 0 - Takizono Basketball Club no Nama Cream Party!,1.0,1
GS Mikami,0.5,4
Gugure! Kokkuri-san Specials,1.0,1
Harmonie,0.7058823529411765,17
Hataraku Saibou: Kaze Shoukougun,1.0,3
Inukami!,0.47058823529411764,17
Keroro Gunsou Movie 1,1.0,1
Grancrest Senki,0.432,125
Kidou Senshi Gundam Thunderbolt 2nd Season,0.3333333333333333,9
Inferno Cop,0.5294117647058824,68
Kuroko no Basket: Oshaberi Demo Shimasen ka,0.75,4
Kyoushoku Soukou Guyver (2005),0.6666666666666666,12
Lupin III (2015) Specials,0.0,1
Mix: Meisei Story,0.8571428571428571,7
Needless,0.47368421052631576,38
Midori no Hibi,0.6515151515151515,66
Osomatsu-san: Ouma de Kobanashi,0.0,2
Mayo Chiki!,0.4888888888888889,90
Saiunkoku Monogatari Recaps,0.0,0
Kaitou Joker 3rd Season,1.0,1
PriPara Movie: Mi~nna no Akogare♪ Let's Go☆Prix Paris,0.0,0
Healin' Good♡Precure Movie: Yume no Machi de Kyun! Tto GoGo! Dai Henshin!!,0.75,220
Ookami Shoujo to Kuro Ouji: Gishinanki – Happening Kiss,0.0,0
Long Zhi Gu: Poxiao Qibing,0.5,2
Kindaichi Shounen no Jikenbo Specials,1.0,1
Long Zu,0.4,5
Love Hina Again,0.42857142857142855,7
Kara no Kyoukai Movie 8: Shuushou,0.3333333333333333,15
"Love Hina: Motoko no Sentaku, Koi ka Ken... ""Naku na""",0.75,4
Meitantei Conan: Conan vs. Kid - Shikkoku no Sniper,0.0,0
Lupin III: Chi no Kokuin - Eien no Mermaid,1.0,4
Mai Mai Shinko to Sennen no Mahou,0.7777777777777778,9
Moyashimon Returns,0.25,4
Mermaid Melody Pichi Pichi Pitch Pure,0.625,8
Nagasarete Airantou,0.6666666666666666,21
Saint Seiya: Tenkai-hen Josou - Overture,0.3333333333333333,6
Saiyuuki Gaiden: Kouga no Shou,0.0,0
Saiyuuki Reload Blast,0.6,5
Saint Seiya: Shinku no Shounen Densetsu,0.4,5
Shin Chou Kyou Ryo: Condor Hero III,1.0,1
Souten Kouro,0.8333333333333334,6
Selector Infected WIXOSS,0.45161290322580644,62
Super Robot Taisen OG: The Inspector,0.5,4
Super Crooks,0.5483870967741935,31
Tegamibachi Gakuen,0.0,0
Wan Jie Xian Zong 3rd Season,0.0,0
Xian Wu Chuan 2nd Season,0.0,0
Toaru Kagaku no Accelerator,0.4166666666666667,36
Witchblade,0.6521739130434783,46
Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,0.0,1
Yume no Crayon Oukoku,0.0,1
Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas,1.0,166
Sword Art Online,0.5177631578947368,1520
Arabian Nights: Sindbad no Bouken (TV),1.0,1
Bleach: Sennen Kessen-hen - Ketsubetsu-tan Recap,0.0,1
Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,0.6,5
Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,0.16666666666666666,6
Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai,0.6111111111111112,36
Dae Jang Geum: Jang Geum's Dream,1.0,3
Dinghai Fusheng Lu,0.3333333333333333,3
Dirty Pair,0.7,10
Dr. Stone: Stone Wars - Kaisen Zenya Special Eizou,0.8571428571428571,7
Girls & Panzer: Saishuushou Part 3 Specials,1.0,1
Dragon Ball: Episode of Bardock,0.16666666666666666,6
El Cazador de la Bruja,0.7391304347826086,23
Accel World,0.5343915343915344,189
Groove Adventure Rave,0.6,15
Haiyore! Nyaruko-san W,0.5714285714285714,14
Goblin Slayer II,0.4098360655737705,61
Hokuto no Ken Movie,0.5,18
Hunter x Hunter Pilot,0.6666666666666666,3
Binghuo Mochu,0.5,4
Basquash!,0.6875,16
Hitsugi no Chaika,0.7936507936507936,63
Cat's Eye,0.4444444444444444,9
Digimon Adventure tri. 6: Bokura no Mirai,0.38461538461538464,26
"Donten ni Warau Gaiden: Ouka, Tenbou no Kakehashi",0.0,0
Dead Leaves,0.4117647058823529,51
Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,0.4423076923076923,260
Fate/kaleid liner Prisma☆Illya Movie: Licht - Namae no Nai Shoujo,0.375,224
Cosmic Baton Girl Comet-san☆,0.0,102
Fate/kaleid liner Prisma☆Illya 2wei!,0.7857142857142857,378
Darling in the FranXX,0.49166666666666664,600
Hetalia: The World Twinkle Specials,0.0,0
Ginga e Kickoff!!,0.7142857142857143,7
Gundam Build Fighters Try,0.9166666666666666,12
Hetalia: The World Twinkle,0.6666666666666666,3
Hakushaku to Yousei,0.71875,32
Jiyi Guanli Ju,1.0,1
Jormungand: Perfect Order Recap,0.0,0
Higurashi no Naku Koro ni Kaku: Outbreak,0.5238095238095238,21
Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,0.35294117647058826,34
Housekishou Richard-shi no Nazo Kantei,0.7111111111111111,45
Higurashi no Naku Koro ni Gou,0.36585365853658536,123
Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi (TV),0.0,0
Kidou Senshi Gundam SEED Destiny Special Edition,0.5,2
Kakegurui Twin,0.4782608695652174,23
Kaijuu no Kodomo,0.5833333333333334,48
Ling Qi,0.4090909090909091,22
Ni Tian Zhizun,0.0,2
Ojamajo Doremi Sharp Movie,0.3333333333333333,3
Nogizaka Haruka no Himitsu,0.6333333333333333,30
One Piece Film: Gold Episode 0 - 711 ver.,0.0,2
Pui Pui Molcar: Driving School,0.3333333333333333,3
Rockman.EXE Movie: Hikari to Yami no Program,1.0,1
Re-Main,0.6756756756756757,37
Saber Marionette J Again,0.0,2
Sankarea OVA,0.6666666666666666,3
Selector Destructed WIXOSS Movie,0.8,5
Sankarea: Wagahai mo... Zombie de Aru...,0.5,4
Shingeki! Kyojin Chuugakkou,0.4375,32
Soukou Kihei Votoms: Red Shoulder Document - Yabou no Roots,1.0,2
Tenchi Muyou! in Love 2: Harukanaru Omoi,0.5,4
Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,0.3333333333333333,3
"Wake Up, Girls! Beyond the Bottom",0.5,2
"Tokyo Ghoul: ""Pinto""",0.4,10
Tactics,0.625,16
Uragiri wa Boku no Namae wo Shitteiru,0.5833333333333334,60
Tantei Opera Milky Holmes Dai 2 Maku,1.0,4
Tatakau Shisho: The Book of Bantorra,0.5789473684210527,19
Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,0.0,0
The Cockpit,0.7777777777777778,9
Tokyo Majin Gakuen Kenpuuchou: Tou Dai Ni Maku,0.7142857142857143,7
Video Girl Ai,0.7692307692307693,13
Yeon-ae Halujeon Zero,0.75,4
Wagaya no Oinari-sama.,0.4166666666666667,12
Yes! Precure 5,0.625,8
Amagami SS+ Plus: Extra Episode+ Plus,1.0,1
Amagami SS: Tachibana Miya-hen - Imouto,1.0,3
Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,1.0,2
Brigadoon: Marin to Melan,0.5,12
07-Ghost,0.6206896551724138,87
Arte,0.6666666666666666,54
Cencoroll Connect,0.6,5
Cheburashka,1.0,2
Ben-To,0.5943396226415094,106
Chibi Maruko-chan: Watashi no Suki na Uta,1.0,2
Crayon Shin-chan Movie 21: Bakauma! B-Kyuu Gourmet Survival Battle!!,0.0,0
Cyber City Oedo 808,0.7333333333333333,30
Doraemon Movie 41: Nobita no Little Star Wars,1.0,2
Date A Live III,0.46511627906976744,43
Yuu☆Yuu☆Hakusho: Eizou Hakusho - Ankoku Bujutsukai no Shou,1.0,49
Yu☆Gi☆Oh! Duel Monsters GX,0.5023562676720076,1061
Gamba no Bouken,1.0,2
Galaxy Angel 4,0.5,4
Ginga Hyouryuu Vifam,1.0,3
"Inari, Konkon, Koi Iroha.",0.5416666666666666,24
Jinrui wa Suitai Shimashita Specials,1.0,2
K: Seven Stories Movie 6 - Circle Vision - Nameless Song,1.0,2
God Eater,0.4880952380952381,84
Juu Ou Sei,0.6888888888888889,45
Kuroko no Basket: Oshaberi Shiyou ka,0.5,2
Kamichama Karin,0.6842105263157895,19
Kuroshitsuji Recap,0.0,2
Fate/Apocrypha,0.304635761589404,151
Kyou no 5 no 2,0.5714285714285714,7
Kyou no 5 no 2 (TV),0.75,4
Lupin III: Part 6,0.8571428571428571,7
Mahou no Tenshi Creamy Mami,0.8333333333333334,6
Meitantei Conan OVA 08: Joshikousei Tantei Suzuki Sonoko no Jikenbo,1.0,3
Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?: Onsen Manyuuki,0.3333333333333333,6
Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,0.6666666666666666,3
Musekinin Kanchou Tylor OVA,0.3333333333333333,3
One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,0.5,2
One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,0.6666666666666666,3
Pokemon Movie 21: Minna no Monogatari,0.6428571428571429,14
Plastic Neesan,0.6037735849056604,53
Sekirei: Pure Engagement Episode 0,0.5,4
Quanzhi Fashi,0.42,50
Sentou Yousei Yukikaze,0.8333333333333334,6
Kimi no Iru Machi: Tasogare Kousaten,0.5,14
Kakegurui××,0.546225614927905,1179
Mahou Sensei Negima!: Mou Hitotsu no Sekai Extra - Mahou Shoujo Yue♥,1.0,57
Kuruneko,1.0,1
Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,0.6666666666666666,3
Lady Georgie,0.6666666666666666,3
Little Nemo,0.8,10
"Konyaku Haki sareta Reijou wo Hirotta Ore ga, Ikenai Koto wo Oshiekomu",0.5714285714285714,28
Le Chevalier D'Eon,0.4375,32
Meitantei Conan OVA 03: Conan to Heiji to Kieta Shounen,0.5,2
Mikan Enikki,0.0,1
Mirai Nikki,0.14285714285714285,14
Lv1 Maou to One Room Yuusha,0.7407407407407407,27
Mermaid Melody Pichi Pichi Pitch,0.43478260869565216,23
Oh! Edo Rocket,0.5,10
One Piece Movie 07: Karakuri-jou no Mecha Kyohei,0.3,10
One Piece: Episode of Alabasta - Prologue,1.0,1
One Piece: Episode of Sorajima,0.125,8
Ou Dorobou Jing,0.7142857142857143,7
Owari no Seraph: Kyuuketsuki Shahar,0.6666666666666666,3
Precure All Stars Movie New Stage: Mirai no Tomodachi,0.6,5
Princess Nine: Kisaragi Joshikou Yakyuubu,0.4375,16
Munou na Nana,0.37254901960784315,153
Outbreak Company,0.625,56
Puchimas!!: Petit Petit iDOLM@STER,0.0,0
Re:cycle of the Penguindrum,0.3333333333333333,3
Rurouni Kenshin Recap,0.0,0
Rewrite 2nd Season,0.2916666666666667,24
Seimei no Kagaku: Micro Patrol,0.5,2
"Sengoku Basara Ni: Ryuko, Itadaki no Chikai! Atsuki Mirai e Kakeru Tamashii!!",1.0,1
Shakugan no Shana-tan II (Second),1.0,1
Shikabane Hime: Aka,0.5217391304347826,23
Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,0.3333333333333333,354
Tennis no Oujisama: Pair Prince,0.0,1
Tenkuu Senki Shurato,0.6666666666666666,3
Suisei no Gargantia Specials,0.3333333333333333,6
Tabisuru Nuigurumi: Traveling Daru,0.6666666666666666,3
Taiho Shichau zo: Full Throttle,0.3333333333333333,6
Star Driver: Kagayaki no Takuto,0.5,48
The Fable,0.5714285714285714,14
The iDOLM@STER Shiny Festa,0.5,2
UQ Holder! Mahou Sensei Negima! 2 OVA,0.5,2
Thermae Romae Novae,0.7777777777777778,18
Toushou Daimos,0.5,2
Utawarerumono OVA,1.0,1
Wu Shan Wu Xing,0.0,0
Yes! Precure 5 GoGo!,0.6,5
Aikatsu Friends!,0.8,5
Zoids Genesis,0.75,4
Youkai Apartment no Yuuga na Nichijou,0.7307692307692307,26
Ansatsu Kyoushitsu: Jump Festa 2013 Special,0.6,5
Bleach: Memories in the Rain,0.4,5
Chuunibyou demo Koi ga Shitai! Ren Lite,1.0,1
Cybersix,0.6,5
Ayashi no Ceres,0.71875,32
Denki-gai no Honya-san,0.8,20
Date A Live II,0.48936170212765956,47
Doraemon Movie 30: Nobita no Ningyo Daikaisen,0.0,1
Dr. Slump: Arale-chan,1.0,3
Figure 17: Tsubasa & Hikaru,0.8,10
Druaga no Tou: The Sword of Uruk,0.4782608695652174,23
Dimension W,0.5869565217391305,46
Futari wa Precure: Splash☆Star,0.625,48
Hetalia Axis Powers Fan Disc,0.0,0
Ihatov Gensou: Kenji no Haru,1.0,3
Irregular Hunter X: The Day of Sigma,0.5,4
Ganbarist! Shun,0.75,4
Hoshikuzu Telepath,0.5789473684210527,19
Hikikomari Kyuuketsuki no Monmon,0.4642857142857143,28
Jin Zhan Fashi,1.0,1
Ajin OVA,0.6,5
"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.",0.0,4
Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,0.6666666666666666,3
Chuukan Kanriroku Tonegawa,0.5454545454545454,11
Arifureta Shokugyou de Sekai Saikyou 2nd Season,0.5714285714285714,56
D.C.II S.S.: Da Capo II Second Season,0.5555555555555556,9
Doraemon: Nobita's the Night Before a Wedding,1.0,1
Genius Party Beyond,1.0,3
Devilman: Tanjou-hen,0.7222222222222222,18
Girls & Panzer: Saishuushou Part 4 Specials,0.0,0
"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2",0.7142857142857143,14
Jashin-chan Dropkick Episode 12,0.3333333333333333,3
Hakozume: Kouban Joshi no Gyakushuu,0.64,25
Kiddy Grade,0.7142857142857143,14
High Card,0.46153846153846156,26
Kidou Senshi Gundam 00: Tenshi-tachi no Kiseki,0.0,0
Kanashimi no Belladonna,0.5476190476190477,42
Kimi ni Todoke: Kataomoi,0.4,5
Kidou Senshi Gundam SEED Destiny,0.4489795918367347,49
Naruto SD: Rock Lee no Seishun Full-Power Ninden,0.6,15
Kono Bijutsu-bu ni wa Mondai ga Aru!,0.625,48
Kimi ga Nozomu Eien,0.6190476190476191,84
Kujira no Kora wa Sajou ni Utau,0.6065573770491803,61
Papa no Iukoto wo Kikinasai!: Pokkapoka,1.0,2
Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,0.25,4
One Piece: Umi no Heso no Daibouken-hen,1.0,5
Obey Me!,0.75,12
Phi Brain: Kami no Puzzle,0.6363636363636364,22
Red Shoes,1.0,1
Sarusuberi: Miss Hokusai,0.5333333333333333,15
Shin Hakkenden,1.0,3
Sola,0.47368421052631576,38
Tensei shitara Slime Datta Ken 2nd Season: Kanwa - Veldora Nikki 2,0.4,5
Street Fighter II Movie,0.72,25
Tobe! Isami,1.0,2
Suzuka,0.6533333333333333,75
Yoru wa Neko to Issho,0.5714285714285714,7
Yowamushi Pedal: Re:Generation,0.0,0
Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai: Kinyoubi no Ohayou,1.0,2
Tenchi Souzou Design-bu,0.6923076923076923,26
Tetsuwan Atom (1980),0.6666666666666666,3
The iDOLM@STER Cinderella Girls,0.46153846153846156,13
The iDOLM@STER Prologue SideM: Episode of Jupiter,1.0,3
Vandread,0.3684210526315789,19
"Wake Up, Girls! Shichinin no Idol",1.0,5
Shin Shirayuki-hime Densetsu Prétear,0.597752808988764,445
Nogizaka Haruka no Himitsu Purezza ♪,0.5384615384615384,507
Uta no☆Prince-sama♪ Maji Love 2000%,0.625,448
Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,0.625,208
Ple Ple Pleiades × Kagejitsu!,0.5,76
Bakuman.: Deraman.,1.0,1
Yawara!: Zutto Kimi no Koto ga...,0.5,2
ACCA: 13-ku Kansatsu-ka - Regards,1.0,3
Blood-C: The Last Dark,0.40625,32
Area no Kishi,0.45454545454545453,22
Boku no Hero Academia: Ikinokore! Kesshi no Survival Kunren,0.4090909090909091,22
Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,0.0,0
Choujigen Game Neptune The Animation OVA,0.25,4
Boogiepop wa Warawanai,0.5897435897435898,39
B: The Beginning,0.4915254237288136,118
Dash! Kappei,1.0,2
Digimon Adventure tri. 5: Kyousei,0.125,8
Digimon Frontier,0.6,15
Days,0.6,30
D.N.Angel,0.6440677966101694,59
C: The Money of Soul and Possibility Control,0.5958904109589042,146
Guin Saga,0.5555555555555556,18
Henjin no Salad Bowl,0.5714285714285714,7
Hi no Ame ga Furu,0.0,0
Hiiro no Kakera 2nd Season,0.5555555555555556,9
Holy Knight Light,0.0,0
Huyao Xiao Hongniang,0.6666666666666666,12
"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",0.45689655172413796,116
Hitsugi no Chaika: Avenging Battle,0.4864864864864865,37
Joukamachi no Dandelion,0.5833333333333334,24
Long She Yanyi,1.0,1
Made in Abyss: Retsujitsu no Ougonkyou - Papa to Issho,0.0,1
Mangaka-san to Assistant-san to The Animation Specials,0.5,2
Love Stage!!,0.6333333333333333,60
Kotoura-san,0.5888888888888889,90
Kaze no Stigma,0.5663716814159292,113
Masuda Kousuke Gekijou Gag Manga Biyori,0.5,6
Fate/kaleid liner Prisma☆Illya 2wei Herz!,0.6,800
Qi Hou Bilu,0.0,0
Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios,0.7857142857142857,14
Neppuu Kairiku Bushi Road,0.375,8
Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,1.0,3
Rurouni Kenshin: Special Techniques,0.0,0
Ookami-san to Shichinin no Nakama-tachi,0.5538461538461539,65
Seikai no Senki Special,1.0,1
Sand Land,0.0,0
K: Seven Stories Movie 3 - Side:Green - Uwagaki Sekai,0.0,0
Kagejitsu! Second,1.0,1
Kai Byoui Ramune,0.7586206896551724,29
Karakuri Circus,0.48484848484848486,33
Kekkai Sensen & Beyond: Zapp Renfro Ingaouhouchuu!!/Baccardio no Shizuku,0.3333333333333333,3
Kyoukai no Rinne 2nd Season,0.5,2
Love Hina Final Selection,0.0,2
Madou King Granzort,0.6666666666666666,3
Mahou Senshi Louie,0.5,14
Mahou no Stage Fancy Lala,0.8333333333333334,6
My Little Goat,1.0,3
Nobunaga no Shinobi: Ise Kanegasaki-hen,1.0,3
One Piece: Glorious Island,0.5,2
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA",1.0,2
Psycho-Pass: Sinners of the System Case.1 - Tsumi to Batsu,0.26666666666666666,15
Planet With,0.5666666666666667,30
Pumpkin Scissors,0.8571428571428571,14
Sabikui Bisco,0.47368421052631576,76
Saikyou Onmyouji no Isekai Tenseiki,0.5423728813559322,59
Miracle☆Girls,1.0,50
Saiki Kusuo no Ψ-nan (ONA),0.4,230
Kiratto Pri☆chan,0.3333333333333333,117
Shen Mu,1.0,2
Shuangsheng Lingtan,0.5,6
Shakugan no Shana: Koi to Onsen no Kougai Gakushuu!,0.5,2
Shippuu! Iron Leaguer,0.5,4
Sentou Mecha Xabungle,0.75,4
Slayers Premium,0.25,4
Sora no Method: Mou Hitotsu no Negai,1.0,1
"Sentouin, Hakenshimasu!",0.43548387096774194,62
Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,0.0,1
Spy Kyoushitsu 2nd Season,0.3333333333333333,6
Tenchi Muyou! GXP,0.4,10
Terra Formars: Bugs 2-hen,1.0,3
To LOVE-Ru: Multiplication - Mae kara Ushiro kara,0.5,4
Ultra Maniac,0.6666666666666666,6
Toaru Hikuushi e no Koiuta,0.7368421052631579,19
Ushio to Tora,0.75,4
Wan Jie Xian Zong 4th Season,1.0,1
Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,1.0,1
Ao no Orchestra,0.5833333333333334,12
Takt Op. Destiny,0.375,176
Aoharu x Kikanjuu,0.4339622641509434,53
Arifureta Shokugyou de Sekai Saikyou: Maboroshi no Bouken to Kiseki no Kaigou,0.3333333333333333,3
Black Jack: Futari no Kuroi Isha,1.0,1
Chibi Revenger,0.0,0
Cyborg 009 (1979),0.6666666666666666,3
Doraemon Movie 01: Nobita no Kyouryuu,1.0,2
Doraemon Movie 05: Nobita no Makai Daibouken,0.75,4
Doraemon Movie 13: Nobita to Kumo no Oukoku,1.0,1
Boku wa Tomodachi ga Sukunai,0.5512820512820513,156
Date A Live,0.4892086330935252,139
Genshiken Nidaime OVA,1.0,1
Higurashi no Naku Koro ni Kai Specials,0.5,6
Galaxy Angel Z,1.0,5
Gear Fighter Dendoh,1.0,2
Gingitsune,0.6153846153846154,13
4-nin wa Sorezore Uso wo Tsuku,0.6666666666666666,15
Battle Spirits: Brave,0.5,2
Blue Lock: Episode Nagi,0.0,0
Aikatsu Friends!: Kagayaki no Jewel,1.0,2
Hentai Ouji to Warawanai Neko.,0.631578947368421,76
Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,0.0,0
