Name,positive_ratio,total_reviews
Captain Tsubasa: Sekai Daikessen!! Jr. World Cup,0.0,0
Code Geass: Hangyaku no Lelouch - Kiseki no Birthday,0.6666666666666666,3
Binan Koukou Chikyuu Bouei-bu LOVE!,0.6046511627906976,43
Crayon Shin-chan Movie 15: Arashi wo Yobu Utau Ketsu dake Bakudan!,1.0,1
Dragon Ball Movie 3: Makafushigi Daibouken,0.6,5
Fullmetal Alchemist: The Sacred Star of Milos Specials,0.0,1
Weiß Kreuz OVA,0.75,456
Girls & Panzer Heartful Tank Disc: Fushou Akiyama Yukari no Sensha Kouza,0.0,0
Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e,1.0,1
Hypnosis Mic: Division Rap Battle - Rhyme Anima +,0.5,2
Hakaima Sadamitsu,0.6666666666666666,3
I''s Pure,0.5,18
Ged Senki,0.38333333333333336,60
IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou,0.8,5
Jewelpet Happiness,0.0,0
Binan Koukou Chikyuu Bouei-bu LOVE! LOVE! LOVE!,0.5,4
Battle Spirits: Saga Brave,1.0,2
Aishen Qiaokeli-ing...,0.6551724137931034,29
Captain Tsubasa: Saikyou no Teki! Holland Youth,0.0,0
Chihayafuru 3: Ima Hitotabi no,0.0,0
Cyborg 009 (TV),0.0,0
Chou Robot Seimeitai Transformers Micron Densetsu,0.25,4
Double Decker! Doug & Kirill,0.4666666666666667,15
Fantascope: Tylostoma,1.0,2
Engage Kiss,0.45454545454545453,55
Galaxy Angel Specials,0.0,0
gdgd Fairies,0.25,4
Gi(a)rlish Number,0.4666666666666667,30
Grappler Baki,0.9,10
Happiness Charge Precure!,0.6363636363636364,11
Heroman,0.5,26
Gakusen Toshi Asterisk,0.3944954128440367,109
Honoo no Mirage: Minagiwa no Hangyakusha,0.0,1
Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi,0.6666666666666666,3
Ichigo 100% Special 2,0.5,2
Hypnosis Mic: Division Rap Battle - Rhyme Anima,0.5111111111111111,45
Fate/kaleid liner Prisma☆Illya 2wei! Specials,0.5,210
Isshuukan Friends. Specials,0.6666666666666666,3
Kinnikuman: Kinnikusei Oui Soudatsu-hen,1.0,1
Isshuukan Friends. Tomodachi to no Omoide,0.0,0
Inazuma Eleven: Outer Code,0.0,0
Jigoku Sensei Nube: Gozen 0 Ji Nube Shisu!,1.0,1
Kouchuu Ouja Mushiking: Mori no Tami no Densetsu,1.0,2
Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,1.0,3
Lian Qi Lianle 3000 Nian,1.0,2
Kiss x Sis,0.6363636363636364,33
"Kanojo, Okarishimasu 2nd Season",0.3333333333333333,102
Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,0.44594594594594594,74
Macross Dynamite 7,0.3333333333333333,6
Nitian Xie Shen,0.5,2
Nijiyon Animation,0.5714285714285714,7
Osomatsu-san Movie: Zensetsu Gekijou,0.0,0
Overlord: Ple Ple Pleiades 3,0.0,1
Pokemon: Pikachu no Natsuyasumi,0.5,2
Sakamoto desu ga? Sakamoto deshita?,0.2,5
Stratos 4 Advance Kanketsu-hen,0.0,0
Shingetsutan Tsukihime,0.4576271186440678,59
Smile Precure!,0.6818181818181818,22
Strait Jacket,0.36,25
Taiyou no Mokushiroku: A Spirit of the Sun,0.0,1
Tennis no Oujisama: Oshougatsu Special,0.0,0
Xi Xing Ji: Zaijian Wu Kong,1.0,1
Yaoguai Mingdan,0.42857142857142855,7
Ze Tian Ji,0.6666666666666666,3
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,0.40425531914893614,47
Recorder to Randoseru Re♪,0.0,116
Onegai☆Twins,0.5004344048653345,1151
Tsubasa to Hotaru,0.5,2
Toaru Kagaku no Railgun S: Daiji na Koto wa Zenbu Sentou ni Osowatta,1.0,1
Synduality: Noir,0.3333333333333333,9
Taimadou Gakuen 35 Shiken Shoutai,0.40625,32
Shinmai Maou no Testament Burst,0.4074074074074074,27
UFO Princess Valkyrie: Shichiten Battou Hanayome Shuugyou,0.0,0
Xiao Mo Tou Baolu La! 2,0.0,0
Xing Wushen Jue 2nd Season,0.0,0
Zuori Qing Kong,0.8,5
100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,0.4666666666666667,30
Ace wo Nerae! Final Stage,1.0,1
Armitage III: Dual-Matrix,0.5,6
Atom: The Beginning,0.6923076923076923,13
Baja no Studio: Baja no Mita Umi,0.0,0
Bem Movie: Become Human,0.5,2
Boku to Roboko,0.0,4
Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess,0.0,0
Di Gi Charat,0.6,10
Fumetsu no Anata e: Fushi no Tabiji,0.0,0
Fushigi Yuugi: Eikouden,0.4,10
"Kamen no Maid Guy: Ano Natsu, Ichiban Yutaka na Chichi.",0.0,1
Kure-nai OVA,1.0,2
Kannazuki no Miko,0.6382978723404256,47
Koufuku Graffiti,0.8260869565217391,23
Lupin III: Goodbye Partner,0.5714285714285714,7
Musaigen no Phantom World: Mizutama no Kiseki,0.5,2
Mayonaka no Occult Koumuin: Fukurokouji to Ano Ko to Ore to,1.0,1
The☆Doraemons: The Mysterious Thief Dorapan The Mysterious Cartel,0.0,0
Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,0.4407027818448023,683
Black★Rock Shooter (TV),0.41723356009070295,882
Nezha Chuanqi,0.0,0
Nobunaga no Shinobi: Nobunaga to Minarai Shinobi,1.0,1
Ni Zai Xing Guang Shen Chu,1.0,1
"Kono Danshi, Sekka ni Nayandemasu.",0.6666666666666666,6
Kami-tachi ni Hirowareta Otoko 2nd Season,0.28,25
Lamune,0.8,20
Lupin III: Bye Bye Liberty - Kiki Ippatsu!,0.8,5
Mahou no Star Magical Emi,1.0,1
Mahou no Yousei Persia,0.5,2
Mahoujin Guruguru Movie,1.0,1
Neo Angelique Abyss,0.3333333333333333,12
Monster Farm: Enbanseki no Himitsu,0.3,10
No Game No Life: Zero - Manner Movie,0.75,4
One Piece 3D: Gekisou! Trap Coaster,0.5,2
Kamisama ni Natta Hi,0.3584905660377358,159
Rockman.EXE Beast+,1.0,1
s.CRY.ed Alteration II: Quan,0.0,0
Saint Seiya: Jashin Eris,0.6,5
Shinkyoku Soukai Polyphonica,0.3333333333333333,9
Shinmai Maou no Testament Burst Specials,0.0,1
Shiyakusho,0.0,2
Sword Art Online: Full Dive - Opening Eizou,1.0,1
"Tari Tari: Kumottari, Kagayaitari, Mata Itsuka Utattari",1.0,1
Tensei shitara Slime Datta Ken: Kanwa - Hinata Sakaguchi,0.16666666666666666,6
Tentai Kansoku,1.0,1
Tytania,0.35714285714285715,14
UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage,0.0,1
Toji no Miko,0.5652173913043478,23
Ranma ½: DoCo Music Video,1.0,67
Shuumatsu no Walküre,0.2317822651448639,1139
Wu Geng Ji 4th Season Part 2,0.0,0
Xiao Lu He Xiao Lan 2nd Season,0.0,0
Xi Xing Ji,1.0,2
Zhan Qiannian,0.0,1
Yozakura Quartet,0.2,15
Zhen Yang Wushen,0.0,0
30th Gundam Perfect Mission,0.3333333333333333,3
Aishite Knight,1.0,3
Aoi Blink,0.0,0
22/7,0.4,25
Beatless Final Stage,0.3333333333333333,6
"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou",0.0,4
Cardfight!! Vanguard: Asia Circuit-hen,0.5,2
Buzzer Beater 2nd Season,0.3333333333333333,3
Chibi Godzilla no Gyakushuu,0.0,0
Crayon Shin-chan Movie 14: Densetsu wo Yobu Odore! Amigo!,0.0,0
Dai Mahou Touge Omake,1.0,1
Cue!,0.45454545454545453,11
DearS: Kin no Tama desu no?,0.0,2
Cossette no Shouzou,0.6388888888888888,36
Dekoboko Majo no Oyako Jijou,0.5714285714285714,14
Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi,0.25,8
Dragon Quest: Your Story,0.6,15
Dragonaut: The Resonance - Kotou - Tozasareta Kyousou,0.6,5
Eromanga-sensei OVA,0.36363636363636365,11
Free! Movie 2: Timeless Medley - Yakusoku: Character Butai Aisatsu,0.0,1
Etotama,0.5263157894736842,19
Girls & Panzer: Saishuushou Part 1 - Fushou Akiyama Yukari no Sensha Kouza,0.0,0
Freezing,0.5393258426966292,89
Yuu☆Yuu☆Hakusho (Movie),0.16666666666666666,684
Huyao Xiao Hongniang: Yue Hong 2,0.0,0
Goal FH: Field Hunter,1.0,1
Cardfight!! Vanguard Movie: Neon Messiah,0.3333333333333333,3
Bakuten Shoot Beyblade,0.6923076923076923,13
Bakuretsu Tenshi,0.6086956521739131,23
CB Chara Go Nagai World,1.0,2
Crayon Shin-chan Gaiden: Kazokuzure Ookami,0.0,0
Crayon Shin-chan Movie 07: Bakuhatsu! Onsen Wakuwaku Daikessen,0.0,0
Dear Boys,0.3333333333333333,6
Dr. Rin ni Kiitemite!,0.0,1
Eguo,0.0,0
Futari wa Precure: Max Heart Movie 1,0.5,2
Golgo 13,0.7692307692307693,26
Hibike! Euphonium 2 Specials,0.3333333333333333,3
Hinako Note,0.4838709677419355,31
Ijigen no Sekai El-Hazard,0.0,3
Innocent Venus,0.6923076923076923,13
Jewelpet,0.5,2
Hidan no Aria,0.41304347826086957,92
Kishin Taisen Gigantic Formula,0.3333333333333333,3
Koko wa Green Wood,0.3333333333333333,6
Kuro no Su: Chronus,0.3333333333333333,3
Kyouki Sanmyaku: Naked Peak,1.0,1
Macross 7 Plus,0.0,1
Majime ni Fumajime Kaiketsu Zorori,0.0,0
Mashin Eiyuuden Wataru 2,0.0,2
Meitantei Conan vs. Kaitou Kid,0.0,0
Choujigen Game Neptune: Hi☆Light,0.0,0
Hetalia World★Stars Specials,0.5,114
Macross Δ Movie: Gekijou no Walküre,0.2,180
Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!,0.14285714285714285,7
Otome wa Boku ni Koishiteru: Futari no Elder The Animation,0.2,5
Ojamajo Doremi OVA,0.0,1
Naruto: The Cross Roads,0.75,4
Nagagutsu wo Haita Neko: 80-nichikan Sekai Isshuu,1.0,2
Mijikamon,0.0,1
Peter Pan no Bouken,0.0,0
Pokemon Movie 09: Pokemon Ranger to Umi no Ouji Manaphy,0.7142857142857143,7
Sansha Sanyou Specials,0.0,0
Senjou no Valkyria: SenVal Theater,0.6666666666666666,3
Pupipo!,0.8571428571428571,7
Shinpi no Sekai El-Hazard Season 2,0.0,2
Sinbi Apartment: Ghost Ball Bimil,1.0,5
"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita 2nd",0.2857142857142857,21
Takano Kousaten,1.0,2
Super Robot Taisen OG: Divine Wars,0.0,1
Super Lovers,0.5223880597014925,67
Toaru Kagaku no Railgun: Entenka no Satsuei Model mo Raku Ja Arimasen wa ne.,0.0,2
Totsuzen! Neko no Kuni Banipal Witt,0.5,4
Umayuru,0.0,0
Witch Craft Works: Takamiya-kun to Imouto no Warudakumi,0.8,5
Yaneura no Rudger,1.0,1
Shinkansen Henkei Robo Shinkalion The Animation,0.5,4
Stratos 4 Advance,0.0,0
Tales of Phantasia The Animation,0.2857142857142857,7
Tenshi ni Narumon!,0.0,2
Shokei Shoujo no Virgin Road,0.4891304347826087,92
Shin Koihime†Musou,0.3333333333333333,288
Silent Möbius,0.8,185
PriPara Movie: Mi~nna Atsumare! Prism☆Tours,0.5,104
Wanwan Sanjuushi,0.75,4
Vandread: Taidou-hen,0.0,0
Working'!! Announcement Specials,1.0,1
X OVA,0.0,1
Venus Senki,0.6666666666666666,15
Vassalord.,0.36363636363636365,11
Xing Hai Qishi: Xia Ban Ji,0.0,0
Yoshinaga-sanchi no Gargoyle,0.5,2
Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!,0.0,1
Xie Wang Zhui Qi,0.09090909090909091,11
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. OVA,0.0,2
Alps Monogatari: Watashi no Annette,0.75,4
Bakutou Sengen Daigunder,1.0,2
Black Lagoon Omake,0.6666666666666666,9
Brave Witches,0.47368421052631576,19
Boukensha ni Naritai to Miyako ni Deteitta Musume ga S-Rank ni Natteta,0.6666666666666666,24
Chikyuu Shoujo Arjuna,0.3333333333333333,15
City Hunter: Ryou no Propose,0.0,0
Crayon Shin-chan Movie 31: Chounouryoku Daikessen - Tobe Tobe Temakizushi,0.0,0
Dash! Yonkurou,0.0,0
Gaikotsu Shotenin Honda-san OVA,0.5,2
Gegege no Kitarou (1996),0.0,0
Hanasakeru Seishounen Recaps,1.0,1
Gundam: G no Reconguista Movie V - Shisen wo Koete,0.0,1
Hi no Tori: Yamato-hen,0.0,0
Hua Jianghu: Bu Liang Ren IV,0.0,0
Inazuma Eleven Go Specials,0.0,0
Happy Sugar Life,0.4791666666666667,192
Delicious Party♡Precure Movie: Yume Miru Oko-sama Lunch!,0.0,0
Yu☆Gi☆Oh! The Dark Side of Dimensions Special: Eien no Rival - Yuugi to Kaiba!,0.0,0
Koukou Butouden Crows,1.0,1
Kogepan,0.5714285714285714,7
Kitaku-bu Katsudou Kiroku,0.5294117647058824,17
Mahou Sensei Negima! Movie: Anime Final,0.25,4
Isekai de Mofumofu Nadenade suru Tame ni Ganbattemasu.,0.4782608695652174,23
Marulk-chan no Nichijou,1.0,3
Mecha-ude,0.7777777777777778,9
Mitsuami no Kamisama,1.0,1
Manga Sarutobi Sasuke,0.0,2
Monkey Punch: Manga Katsudou Daishashin,0.0,1
Natsu-iro Kiseki: 15-kaime no Natsuyasumi,1.0,1
No Game No Life Specials,0.16666666666666666,6
Net Ghost Pipopa,1.0,2
Ochikobore Fruit Tart,0.5294117647058824,17
"Okoshiyasu, Chitose-chan",1.0,4
Pokemon XY: Sora no Hahen,0.0,0
Robotica*Robotics,0.8333333333333334,6
PopoloCrois,0.0,0
Pokemon: Pikachu to Eevee Friends,1.0,1
Seiken Tsukai no World Break,0.47058823529411764,34
Kashimashi: Girl Meets Girl - Shoujo wa Shoujo ni Koi wo Shita,0.6666666666666666,3
Kousoku Denjin Albegus,0.0,0
Kemono no Souja Erin Recap,0.0,0
Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Jump Festa Special,0.0,0
Kumo no You ni Kaze no You ni,0.3,10
Lupin III: Touhou Kenbunroku - Another Page,1.0,1
"Maoyuu Maou Yuusha: Kono Monogatari wa, Niku dake de wa Nai no ja!",0.0,2
Majutsushi Orphen: Revenge,0.5,2
Magia Record: Mahou Shoujo Madoka☆Magica Gaiden Final Season - Asaki Yume no Akatsuki,0.5555555555555556,1260
Magical☆Star Kanon 100%,0.5,110
Midori no Makibao,1.0,2
Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,0.5,4
Pokemon Omega Ruby & Alpha Sapphire: Mega Special Animation,0.0,0
Rinne no Lagrange: Kamogawa Days,0.0,0
Quanzhi Fashi II,0.23076923076923078,13
Ro-Kyu-Bu!,0.6190476190476191,21
Saint Seiya: Saishuu Seisen no Senshi-tachi,1.0,3
Sumeba Miyako no Cosmos-sou Suttoko Taisen Dokkoida,0.5,4
Sora no Method,0.6,15
Tatsu no Ko Tarou,1.0,2
Tenchi Muyou! Ryououki 2nd Season Picture Drama,0.0,2
Tenpou Ibun: Ayakashi Ayashi - Ayashi Shinkyoku,0.0,0
Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,0.5,2
Vampire Knight: Gekiai no Portrait,0.5,4
Urusei Yatsura Movie 6: Itsudatte My Darling,0.5,2
"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",0.5172413793103449,58
Zettai Karen Children: Gentei Kaikin!! OVA Chou Sakidori Special!!,0.0,0
White Album 2nd Season,0.2857142857142857,14
Zhen Wu Dianfeng 3rd Season,0.0,0
4 Ju Aein,0.0,0
Attack No.1,0.5,4
Blue Seed Omake,1.0,1
Blue Thermal,0.75,4
Bananya,0.7222222222222222,36
Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,0.6944444444444444,36
Captain Tsubasa: Ayaushi! Zen Nihon Jr.,0.0,0
Chuubyou Gekihatsu Boy,0.9285714285714286,14
Code:Realize - Sousei no Himegimi - Set a Thief to Catch a Thief,0.0,0
SK∞: Crazy Rock Jam,0.5,284
Candy☆Boy: Side Story For Archive,0.8571428571428571,399
Garo: Honoo no Kokuin - Home,1.0,1
Future Card Buddyfight Battsu: All-Star Fight,0.0,0
Dirty Pair: Bouryaku no 005-bin,0.5,4
Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,0.3333333333333333,9
Dragon Ball Movie 1: Shen Long no Densetsu,0.3,10
Deatte 5-byou de Battle,0.3409090909090909,44
Girls & Panzer: Nihon Senshadou Renmei News,0.0,0
Gundam Build Fighters Try: Island Wars,0.25,4
Gundam Build Fighters: Battlogue,0.5,2
Hanaukyou Maid-tai: La Verite,0.5555555555555556,9
Home!,0.0,1
Imanara Maniau! Log Horizon,0.0,0
Itoshi no Muco,1.0,5
Anne no Nikki,0.5,4
Aoki Ryuusei SPT Layzner OVA,0.0,1
"Baka to Test to Shoukanjuu: Matsuri - Sentaku ni Yotte Tenkai ga Kawaru ""LIPS Eizou""",0.0,1
Bakuretsu Tenshi: Infinity,1.0,1
Bastard!! Ankoku no Hakaishin Part 2 (ONA),0.625,8
Black Clover: Jump Festa 2016 Special,0.25,4
Blood-C: Special Edition,0.0,0
Candy Boy Episode: EX01 - Mirai Yohouzu,1.0,4
Bubuki Buranki: Hoshi no Kyojin,0.6666666666666666,3
Caramel Honey,1.0,4
Chocotto Sister,1.0,2
Chuunibyou demo Koi ga Shitai! Depth of Field: Ai to Nikushimi Gekijou,0.25,4
Digimon Adventure 02: The Beginning,0.5714285714285714,14
Digimon Adventure: 20-shuunen Memorial Story,1.0,3
Doujin Work,0.5,8
Happy☆Lesson The Final,0.6666666666666666,372
Happy☆Lesson Advance,0.0,0
Eternity Memories,0.0,0
Ginga Senpuu Braiger,1.0,1
Gegege no Kitarou (1968),1.0,1
Gurazeni Season 2,1.0,3
Fireball Charming,0.5,4
Hidan no Aria: Butei ga Kitarite Onsen Kenshuu,0.6666666666666666,3
Honoo no Alpenrose: Judy & Randy,0.3333333333333333,3
Hikari to Mizu no Daphne,0.7,10
I My Me! Strawberry Eggs,0.5483870967741935,31
Hyakka Ryouran: Samurai Girls,0.5348837209302325,43
Jigoku Sensei Nube: Kyoufu no Natsuyasumi!! Ayashi no Umi no Densetsu!,1.0,1
Jiu Chen Fengyun Lu,0.0,0
Juusenki L-Gaim,1.0,2
Kidou Senshi Gundam: Dai 08 MS Shoutai - Miller's Report,0.0,4
Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma na Hibi,0.0,0
Lupin III: Princess of the Breeze - Kakusareta Kuuchuu Toshi,0.25,4
"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi.",0.4594594594594595,74
Gamers!,0.43983402489626555,241
Megazone 23,0.6428571428571429,14
Meiken Jolie,0.0,0
Meiken Lassie,0.0,0
Munto,0.375,8
Nijiiro Days: Nijiiro Biyori,1.0,1
Ojamajo Doremi: Honobono Gekijou,1.0,2
One Piece: Long Ring Long Land-hen,0.0,0
Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,0.8888888888888888,9
Renjian Zui Deyi,1.0,1
Re-Kan!,0.6190476190476191,21
Masamune-kun no Revenge,0.36637931034482757,232
Jewelpet Kira☆Deco!,0.0,0
Shadowverse Flame: Seven Shadows-hen,0.0,0
Sasuke,0.0,0
Saikyou Bushouden: Sangoku Engi,0.0,1
Shinmai Maou no Testament Departures: Maria no Hizou Eizou,0.0,0
Shinmai Maou no Testament Burst: Toujou Basara no Shigoku Heiwa na Nichijou,0.5,2
Tenchi Muyou!: Galaxy Police Mihoshi Space Adventure,1.0,1
Tansu Warashi.,0.3333333333333333,3
Shuumatsu no Izetta,0.5873015873015873,63
Tensei shitara Slime Datta Ken: Kanwa - Veldora Nikki,0.0,8
Thermae Romae Specials,1.0,2
Sunohara-sou no Kanrinin-san,0.5,24
Viewtiful Joe,1.0,1
Xiyou Ji: Zai Shi Yao Wang,0.0,1
Shin Tennis no Oujisama: U-17 World Cup,0.25,4
Stella no Mahou Specials,0.0,1
Tantei Opera Milky Holmes: Psycho no Aisatsu,1.0,1
Unnamed Memory,0.30434782608695654,23
Witch Craft Works Specials,0.0,0
Utawarerumono: Tusukuru-koujo no Karei Naru Hibi,1.0,2
TaoTao Ehonkan Sekai Doubutsu Banashi,0.0,0
Yama no Susume: Kabe tte Kowakunai no?,0.0,2
1000-nen Joou: Queen Millennia,0.5,2
Ai Yori Aoshi: Yumegatari,0.0,1
Akame ga Kill! Recap,0.0,2
Araiguma Rascal,0.0,0
Arcana Famiglia: Capriccio - stile Arcana Famiglia,0.5,2
Alien 9,0.37142857142857144,35
Argento Soma,0.47619047619047616,21
Bio Sekai Meisaku Gekijou,0.0,0
Babylon,0.4166666666666667,132
Daomu Biji Zhi Qinling Shen Shu,0.6666666666666666,3
Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu Picture Drama,0.0,0
Candy Candy (Movie),0.0,1
Cardfight!! Vanguard: Legion Mate-hen,0.3333333333333333,3
Digimon Ghost Game,0.4444444444444444,9
Brave 10,0.5869565217391305,46
Hyakko Extra,0.0,1
Ikkitousen: Dragon Destiny,0.09090909090909091,11
Granblue Fantasy The Animation Season 2,0.375,8
Katsugeki/Touken Ranbu,0.5909090909090909,22
Kikaider 01 The Animation,0.5,2
Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie 2: UFO Shuurai! Tornado Daisakusen!!,0.0,0
"Kono Danshi, Uchuujin to Tatakaemasu.",0.7777777777777778,9
Koutetsu Tenshi Kurumi,0.5,6
Kyoto Teramachi Sanjou no Holmes,0.8235294117647058,17
Lupin III: Ai no Da Capo - Fujiko's Unlucky Days,0.3333333333333333,3
Lupin III: Kiri no Elusive,0.0,1
Mayonaka no Occult Koumuin,0.25,20
Mini Yuri,0.3333333333333333,3
Monster Farm: Legend e no Michi,0.0,2
Mamahaha no Tsurego ga Motokano datta,0.5164835164835165,91
Moyashimon: Kin Gekijou Deluxe,1.0,1
Osomatsu-kun (1988),0.0,0
Panda Kopanda,0.8333333333333334,6
Nourin,0.7105263157894737,38
Sankaku Mado no Sotogawa wa Yoru,0.5185185185185185,27
Rosario to Vampire,0.44242424242424244,165
Kami Kuzu☆Idol,0.375,752
Love Live! School Idol Project: μ's →NEXT LoveLive! 2014 - Endless Parade Makuai Drama,0.0,0
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta… Movie,0.0,0
Mahou Shoujo Pretty Sammy (1996),0.0,2
Shadowverse Flame,0.0,2
Shi Cao Lao Long Bei Guan Yi E Long Zhi Ming,0.8888888888888888,9
Maburaho,0.4411764705882353,34
Schwarzesmarken,0.4594594594594595,37
Loveless,0.5306122448979592,49
Mahoutsukai Tai! (TV),0.3333333333333333,3
Night Head Genesis,0.6,10
Ningyo no Kizu,0.0,3
Nintama Rantarou Movie: Ninjutsu Gakuen Zenin Shutsudou! no Dan,0.0,0
number24,0.6875,16
Nekopara,0.45652173913043476,46
Recorder to Randoseru,1.0,1
Shaonu Qianxian: Renxing Xiao Juchang,0.6666666666666666,3
Sousei no Aquarion Evol,0.0,2
Tantei Opera Milky Holmes: Arsene Karei naru Yokubou,0.0,0
Seikaisuru Kado,0.5254237288135594,59
Teekyuu 3,0.0,3
Sora no Otoshimono Final: Eternal My Master,0.16326530612244897,49
Tottoko Hamtarou Hai!,0.0,0
Uchuu Senkan Yamato 2199: Tsuioku no Koukai,1.0,1
Uchi no Shishou wa Shippo ga Nai,0.6923076923076923,13
Wellber no Monogatari: Sisters of Wellber Zwei,0.5,2
Ai Tenshi Densetsu Wedding Peach,0.8461538461538461,13
Ao no Exorcist Movie Special,0.0,0
Argonavis from BanG Dream!,0.2,5
Arifureta Shokugyou de Sekai Saikyou Specials,0.3333333333333333,6
Asobi ni Iku yo!: Asobi ni Oide,0.5,6
Boushoku no Berserk,0.5,48
Aho Girl,0.5348837209302325,129
Duo Xuan Shi,0.0,0
Chao Zhi Neng Zu Qiu 2: Shijie Dasai Pian,0.0,0
Cardfight!! Vanguard: will+Dress Season 2,1.0,1
Candy Candy: Candy no Natsu Yasumi,0.0,0
Cardfight!! Vanguard (2018),0.6666666666666666,3
Dragon Ball Movie 2: Majinjou no Nemurihime,0.6666666666666666,6
F,1.0,4
Gate Keepers 21,0.3333333333333333,3
Fate/Grand Order: First Order,0.35,40
Gakuen Handsome,0.8157894736842105,38
Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,0.6666666666666666,3
Aquarion Movie: Ippatsu Gyakuten-hen,0.0,0
Bakuten Shoot Beyblade 2002,0.6666666666666666,3
Black Jack: Sora kara Kita Kodomo,1.0,1
Candy Boy Episode: EX02 - Shiawase Kyouyuu Riron,0.0,3
Canvas 2: Nijiiro no Sketch,0.4375,16
Higurashi no Naku Koro ni Sotsu,0.3068181818181818,88
Dorami & Doraemons: Robot School's Seven Mysteries,0.0,0
Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,0.5,2
Furusato Japan,0.0,1
Geu Yeoreum,0.5,2
Ginga Tetsudou Monogatari: Eien e no Bunkiten,0.3333333333333333,3
Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru,0.0,0
Hime Chen! Otogi Chikku Idol Lilpri (2011),0.0,1
Hitohira,0.7777777777777778,9
Hoshi no Oujisama Petit Prince,0.0,0
Ikkitousen: Xtreme Xecutor,0.125,8
Ichiban Ushiro no Daimaou,0.5393258426966292,89
Fate/kaleid liner Prisma☆Illya Specials,0.5,106
Futari wa Precure: Splash☆Star Movie - Tick Tack Kiki Ippatsu!,0.0,106
Koi to Senkyo to Chocolate: Ikenai Hazuki-sensei,0.0,0
Kidou Senkan Nadesico: The Prince of Darkness,0.1111111111111111,9
Jungle Taitei: Yuuki ga Mirai wo Kaeru,1.0,1
Kabukichou Sherlock OVA,1.0,1
Mahou Shoujo Lyrical Nanoha ViVid,0.36363636363636365,11
Matsugae wo Musubi,0.0,0
Mini Sengoku Basara Ni: Tsukiyo no Katakura-kun,0.0,0
Meitantei Conan: Shakunetsu no Ginga Tetsudou,0.0,0
Kaminaki Sekai no Kamisama Katsudou,0.5735294117647058,68
Monster Strike The Movie: Hajimari no Basho e,1.0,2
Needless+: Saint Lily Gakuen no Himitsu,0.0,2
Nijiiro Days: Houkago Special,0.0,0
Nijiyon Animation Specials,0.0,0
Okusama ga Seitokaichou! Seitokaichou to Ofuro Asobi,0.5,4
Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,0.5,2
Nagato Yuki-chan no Shoushitsu,0.39436619718309857,71
Oz no Mahoutsukai (TV),0.75,4
Sekai Meisaku Douwa: Mori wa Ikiteiru,0.0,0
Pokemon: Pichu to Pikachu,1.0,2
Seton Doubutsuki: Kuma no Ko Jacky,1.0,1
Shelter,0.0,0
Sheng Shi Zhuang Niang,0.6666666666666666,6
Shin Tenchi Muyou! Specials,0.0,0
Shinmai Maou no Testament Specials,0.0,0
To Heart 2 Adnext,0.0,0
Shy,0.7647058823529411,17
Ushinawareta Mirai wo Motomete,0.5909090909090909,22
Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,0.0,1
Visual Prison,0.6923076923076923,13
