Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Premiered,Broadcast,Demographics
Youkai Ningen Bem: Part II,,5.82,15876,10378,536,Special,2,Finished Airing,"Oct 21, 1992","None found, add some","None found, add some",Topcraft,Original,Horror,Mythology,24 min. per ep.,PG-13 - Teens 13 or older,0,,,
Tarepanda,,5.81,16714,10380,448,OVA,1,Finished Airing,"Jul 25, 2000",Bandai Visual,"None found, add some","None found, add some",Unknown,Award Winning,Music,17 min.,G - All Ages,0,,,
Tactical Roar: Mercurius no Kyuujitsu,,5.81,11467,10379,1,Special,1,Finished Airing,"Sep 26, 2006","None found, add some","None found, add some","None found, add some",Original,"Action, Comedy, Romance, Sci-Fi, Ecchi",Military,10 min.,PG-13 - Teens 13 or older,1,,,
The Closet,,5.81,15904,10381,533,Movie,1,Finished Airing,2014,Geidai Animation,"None found, add some","None found, add some",Original,Drama,,4 min.,G - All Ages,1,,,
Toki no Daichi: Hana no Oukoku no Majo,,5.81,14612,10382,744,OVA,3,Finished Airing,"Dec 22, 1998 to Mar 25, 1999","None found, add some","None found, add some",Magic Bus,Manga,"Adventure, Fantasy",,28 min. per ep.,PG-13 - Teens 13 or older,0,,,
Youchien Senshi: Hanamaru Girls,,5.81,10211,10384,2,Special,3,Finished Airing,"Aug 25, 2010",Starchild Records,"None found, add some",Gainax,Manga,"Action, Comedy, Fantasy",Mahou Shoujo,40 sec. per ep.,G - All Ages,1,,,Seinen
Yami Shibai 11,Theatre of Darkness: Yamishibai 11,5.81,7663,10383,6,TV,13,Finished Airing,"Jul 10, 2023 to Oct 2, 2023","None found, add some","None found, add some",ILCA,Original,"Avant Garde, Horror, Supernatural",,4 min. per ep.,PG-13 - Teens 13 or older,26,Summer 2023,Mondays at 02:35 (JST),
"Yuusha, Yamemasu Puchi Hiroma",,5.81,11854,10385,1,ONA,6,Finished Airing,"May 23, 2022 to Aug 23, 2022","None found, add some","None found, add some",AQUA ARIS,Light novel,"Comedy, Fantasy",,20 sec. per ep.,PG-13 - Teens 13 or older,2,,,
Agigongryong Doolie (Movie),Baby Titanosaur Dooly: Adventure in the Ice Star,5.81,16238,10386,494,Movie,1,Finished Airing,"Jul 24, 1996",Seoul Movie,"None found, add some","None found, add some",Unknown,,,1 hr. 20 min.,PG - Children,1,,,Kids
Aitsu to Lullaby: Suiyobi no Cinderella,,5.81,12694,10387,1,Movie,1,Finished Airing,"Aug 1, 1987","None found, add some","None found, add some",Pierrot,Manga,"Drama, Romance",,52 min.,PG-13 - Teens 13 or older,1,,,Shounen
Akuma-kun: Youkoso Akuma Land e!!,,5.81,12805,10388,1,Movie,1,Finished Airing,"Mar 10, 1990","None found, add some","None found, add some",Toei Animation,Unknown,"Adventure, Fantasy, Horror, Supernatural",,25 min.,G - All Ages,0,,,
Akuyaku Reijou nanode Last Boss wo Kattemimashita Mini,,5.81,12274,10389,1,ONA,27,Finished Airing,"Sep 17, 2022 to Dec 19, 2022","None found, add some","None found, add some",AQUA ARIS,Light novel,"Comedy, Fantasy","Isekai, Reincarnation",1 min. per ep.,PG-13 - Teens 13 or older,1,,,Shoujo
All That Gundam,,5.81,8142,10390,5,Special,1,Finished Airing,1989,Atelier Musa,"None found, add some",Sunrise,Original,"Action, Sci-Fi",Mecha,1 min.,G - All Ages,18,,,
Bear Bear Bear Kuma Punch!,,5.81,12932,10391,1,ONA,5,Finished Airing,"May 3, 2023 to May 7, 2023","None found, add some","None found, add some",EMT Squared,Light novel,Comedy,Isekai,35 sec. per ep.,PG-13 - Teens 13 or older,1,,,
Chiisana Ojisan,,5.81,14350,10392,809,TV,30,Finished Airing,"Oct 1, 2012 to 2014","None found, add some","None found, add some",Kachidoki Studio,Manga,Slice of Life,,34 sec. per ep.,G - All Ages,1,?,Unknown,
Choujuu Kishin Dancougar: Hakunetsu no Shuushou,Super Bestial Machine God Dancougar: Blazing Epilogue,5.81,11898,10393,1,OVA,4,Finished Airing,"Dec 16, 1989 to May 25, 1990",Ashi Productions,"None found, add some","None found, add some",Original,Sci-Fi,"Mecha, Space",30 min. per ep.,PG-13 - Teens 13 or older,2,,,
Chuldong! Super Wings 2,Super Wings 2,5.81,17688,10394,373,TV,52,Finished Airing,"Apr 1, 2017 to Dec 30, 2017","None found, add some","None found, add some","None found, add some",Original,Adventure,Racing,12 min. per ep.,PG - Children,0,Spring 2017,Unknown,Kids
Cosmic Break,,5.81,14414,10395,790,ONA,4,Finished Airing,"Sep 9, 2010 to Feb 8, 2012",CyberStep,"None found, add some","None found, add some",Game,Drama,"Mecha, Strategy Game",7 min. per ep.,PG-13 - Teens 13 or older,1,,,
Gaist Crusher,,5.81,10488,10396,2,TV,51,Finished Airing,"Oct 2, 2013 to Oct 1, 2014","TV Tokyo,       Avex Entertainment,       Dentsu","None found, add some",Pierrot,Game,"Action, Fantasy, Supernatural",,24 min. per ep.,PG - Children,6,Fall 2013,Wednesdays at 18:00 (JST),
Giant Robo,,5.81,13090,10397,1,Special,1,Finished Airing,"Jul 27, 2007","None found, add some","None found, add some",OLM,Manga,Action,Mecha,4 min.,G - All Ages,3,,,
Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,,5.81,14057,10398,879,Special,1,Finished Airing,"Apr 5, 1982","None found, add some","None found, add some",Toei Animation,Unknown,"Adventure, Drama, Sci-Fi",Space,24 min.,G - All Ages,0,,,
Gregory Horror Show: The Bloody Karte,,5.81,12607,10399,1,Special,12,Finished Airing,"Apr 7, 2001 to Jun 30, 2001","VAP,       TV Asahi",Geneon Entertainment USA,Milky Cartoon,Original,"Comedy, Horror, Mystery, Supernatural",Mythology,3 min. per ep.,PG-13 - Teens 13 or older,0,,,
Hello Kitty no Momotarou,Hello Kitty in Momotaro,5.81,14538,10401,763,OVA,1,Finished Airing,"Oct 26, 2001",Sanrio,"None found, add some","None found, add some",Unknown,Fantasy,,15 min.,G - All Ages,2,,,Kids
Hello Kitty no London ni Orita Uchuujin,,5.81,16033,10400,518,OVA,1,Finished Airing,"Sep 21, 1992",Sanrio,"None found, add some","None found, add some",Unknown,,,31 min.,G - All Ages,0,,,Kids
Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri,,5.81,14610,10402,745,Movie,1,Finished Airing,"Jul 15, 1989","None found, add some","None found, add some",Toei Animation,Unknown,,,24 min.,G - All Ages,0,,,Shoujo
Isekai System,,5.81,18070,10403,342,ONA,1,Finished Airing,"May 9, 2020","None found, add some","None found, add some","None found, add some",Original,Fantasy,Isekai,2 min.,PG-13 - Teens 13 or older,1,,,
Jungle Kurobee,,5.81,15085,10404,647,TV,31,Finished Airing,"Mar 2, 1973 to Sep 28, 1973","None found, add some","None found, add some",Tokyo Movie Shinsha,Manga,Comedy,,25 min. per ep.,None,0,Spring 1973,Fridays at 19:00 (JST),
Kare Baka: Wagahai no Kare wa Baka de R,,5.81,6952,10405,8,ONA,8,Finished Airing,"Oct 16, 2015 to Jan 22, 2016","None found, add some","None found, add some",Sakura Create,Manga,"Comedy, Romance",School,5 min. per ep.,PG-13 - Teens 13 or older,8,,,
Kerokero Keroppi no Tomodachi ni Narou yo,Keroppi in Let's Be Friends,5.81,16725,10406,445,OVA,1,Finished Airing,"Feb 21, 1994",Sanrio,"None found, add some","None found, add some",Unknown,Fantasy,,30 min.,G - All Ages,0,,,Kids
Kidou Senshi Gundam UC: Zenwa Digest - Banagher no Tabiji,,5.81,15630,10407,564,Special,1,Finished Airing,"Feb 26, 2019","None found, add some","None found, add some",Sunrise,Novel,Sci-Fi,"Mecha, Military",14 min.,PG-13 - Teens 13 or older,1,,,
Kojiki: Hyuuga-hen,The Hyuga Episode of Kojiki,5.81,15864,10409,537,Movie,1,Finished Airing,2013,NHK,"None found, add some","None found, add some",Unknown,,Historical,12 min.,G - All Ages,0,,,
Kidou Senshi Gundam Unicorn: A Phantom World,Mobile Suit Gundam UC: A Phantom World,5.81,11145,10408,2,Special,1,Finished Airing,"Mar 26, 2016",Sunrise,"None found, add some","None found, add some",Light novel,Action,Mecha,3 min.,PG - Children,2,,,
Mahou no Tenshi Creamy Mami no Otogibanashi,,5.81,14167,10410,855,Special,1,Finished Airing,"May 28, 2014","None found, add some","None found, add some","None found, add some",Manga,Fantasy,,3 min.,G - All Ages,0,,,Shoujo
Marginal Prince: Gekkeiju no Ouji-tachi,,5.81,5529,10411,14,TV,13,Finished Airing,"Oct 2, 2006 to Dec 25, 2006","GDH,       Sotsu Music Publishing","None found, add some",Tokyo Kids,Visual novel,Boys Love,School,24 min. per ep.,PG-13 - Teens 13 or older,17,Fall 2006,Mondays at 02:13 (JST),
Marginal Prince: Gekkeiju no Ouji-tachi - Tokyo Merry-Go-Round,,5.81,10639,10412,2,Special,1,Finished Airing,"Jul 19, 2007",GDH,"None found, add some",Tokyo Kids,Visual novel,Boys Love,School,25 min.,PG-13 - Teens 13 or older,1,,,
My Melody no Akazukin,,5.81,14710,10414,719,Movie,1,Finished Airing,"Jul 22, 1989",Sanrio,"None found, add some","None found, add some",Unknown,Fantasy,,33 min.,G - All Ages,0,,,Kids
Marvel Disk Wars: The Avengers,,5.81,6800,10413,8,TV,51,Finished Airing,"Apr 2, 2014 to Mar 25, 2015",TV Tokyo,"None found, add some",Toei Animation,Other,Action,Super Power,22 min. per ep.,PG - Children,23,Spring 2014,Wednesdays at 18:30 (JST),Kids
Penguin no Mondai,,5.81,14040,10415,880,TV,100,Finished Airing,"Apr 5, 2008 to Mar 20, 2009",TV Tokyo,"None found, add some",Shogakukan Music & Digital Entertainment,Manga,Comedy,,10 min. per ep.,G - All Ages,2,Spring 2008,Unknown,Kids
"Pokemon no Heisei-shi: Kayou Kara Mokuyou, Soshite Nichiyou e",,5.81,9989,10417,3,Special,1,Finished Airing,"Jan 4, 2019","None found, add some","None found, add some",OLM,Game,"Action, Fantasy",Strategy Game,38 min.,PG - Children,8,,,Kids
Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,Welcome to Pia Carrot! Sayaka's Love Story,5.81,9767,10416,3,Movie,1,Finished Airing,"Oct 19, 2002",TV Tokyo,"None found, add some",I-move,Visual novel,"Comedy, Romance",,47 min.,PG-13 - Teens 13 or older,2,,,
Qi Cai Lao Fu Zi,Color Old Master Q,5.81,15734,10418,552,Movie,1,Finished Airing,"Jul 16, 1981","None found, add some","None found, add some","None found, add some",Unknown,"Action, Comedy",,1 hr. 16 min.,G - All Ages,1,,,Seinen
