Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Premiered,Broadcast,Demographics
Ningen Shikkaku: Director's Cut-ban,,7.5,6124,1858,11,Movie,1,Finished Airing,40159,"None found, add some","None found, add some",Madhouse,Novel,Drama,"Historical, Psychological",1 hr. 29 min.,R - 17+ (violence & profanity),50,,,
Sengoku Basara Ni,Sengoku Basara: Samurai Kings 2,7.5,2603,1859,70,TV,12,Finished Airing,"Jul 11, 2010 to Sep 26, 2010","Dentsu,       Shochiku,       Mainichi Broadcasting System,       Pony Canyon,       Movic,       flying DOG",Funimation,Production I.G,Game,"Action, Fantasy","Historical, Martial Arts, Samurai, Super Power",24 min. per ep.,PG-13 - Teens 13 or older,170,Summer 2010,Sundays at 17:00 (JST),
Shakugan no Shana III (Final),Shakugan no Shana: Season III,7.5,1026,1860,238,TV,24,Finished Airing,"Oct 8, 2011 to Mar 24, 2012","Geneon Universal Entertainment,       Warner Bros. Japan,       ASCII Media Works,       Showgate",Funimation,J.C.Staff,Light novel,"Action, Drama, Fantasy, Romance","Mahou Shoujo, School",23 min. per ep.,PG-13 - Teens 13 or older,1137,Fall 2011,Saturdays at 01:30 (JST),
Shion no Ou,The Flowers of Hard Blood,7.5,3932,1861,32,TV,22,Finished Airing,"Oct 14, 2007 to Mar 23, 2008","Yomiko Advertising,       Pony Canyon,       Fuji TV,       DAX Production","None found, add some",Studio Deen,Manga,"Drama, Mystery, Suspense",Strategy Game,23 min. per ep.,PG-13 - Teens 13 or older,94,Fall 2007,Unknown,
Shounan Bakusouzoku,,7.5,8402,1862,5,OVA,12,Finished Airing,"Sep 10, 1986 to Mar 12, 1999","None found, add some",AnimEigo,Toei Animation,Manga,"Action, Comedy",Delinquents,53 min. per ep.,R - 17+ (violence & profanity),65,,,Shounen
Shuumatsu no Walküre II,Record of Ragnarok II,7.5,1862,1863,117,ONA,10,Finished Airing,44952,"Mainichi Broadcasting System,       Warner Bros. Japan,       KlockWorx,       Coamix,       Sammy","None found, add some","Yumeta Company,       Graphinica",Manga,"Action, Drama, Fantasy","Gore, Mythology",24 min. per ep.,R - 17+ (violence & profanity),423,,,Seinen
Special A,Special A (S.A),7.5,645,1864,368,TV,24,Finished Airing,"Apr 7, 2008 to Sep 15, 2008",Showgate,Sentai Filmworks,"Gonzo,       AIC",Manga,"Comedy, Romance",School,24 min. per ep.,PG-13 - Teens 13 or older,2752,Spring 2008,Mondays at 01:30 (JST),Shoujo
Wakaokami wa Shougakusei! Movie,Okko's Inn,7.5,4855,1865,20,Movie,1,Finished Airing,43364,"TV Tokyo,       Nihon Ad Systems,       Kodansha,       AT-X,       GAGA,       NADA Holdings,       Aeon Entertainment",GKIDS,"Madhouse,       DLE",Novel,"Award Winning, Comedy, Slice of Life, Supernatural",,1 hr. 34 min.,G - All Ages,51,,,
Yao Shen Ji 5th Season,Tales of Demons and Gods Season 5,7.5,9058,1866,4,ONA,104,Finished Airing,"Oct 30, 2021 to Oct 19, 2022","bilibili,       Tencent Penguin Pictures","None found, add some",Ruo Hong Culture,Novel,"Action, Adventure, Fantasy, Romance","Martial Arts, Mythology",7 min. per ep.,PG-13 - Teens 13 or older,25,,,
Yong Sheng: Shi Nian Zhi Yue,Immortality 2nd Season,7.5,12969,1867,1,ONA,12,Finished Airing,"Jul 8, 2023 to Sep 16, 2023",bilibili,"None found, add some",Oriental Creative Color,Web novel,"Action, Adventure, Fantasy",Martial Arts,24 min. per ep.,PG-13 - Teens 13 or older,8,,,
Zombieland Saga,,7.5,455,1868,495,TV,12,Finished Airing,"Oct 4, 2018 to Dec 20, 2018","Avex Pictures,       Cygames,       dugout",Funimation,MAPPA,Original,"Award Winning, Comedy, Supernatural","Idols (Female), Music, Parody",23 min. per ep.,R - 17+ (violence & profanity),3188,Fall 2018,Thursdays at 23:30 (JST),
Shin Tennis no Oujisama Specials,The Prince of Tennis II Specials,7.49,5907,1869,12,Special,7,Finished Airing,"Apr 20, 2012 to Apr 24, 2013",Nihon Ad Systems,"None found, add some","Production I.G,       M.S.C",Manga,"Comedy, Sports",,23 min. per ep.,PG-13 - Teens 13 or older,14,,,Shounen
Shine Post,,7.49,4390,1870,25,TV,12,Finished Airing,"Jul 13, 2022 to Oct 19, 2022","Nippon Television Network,       Avex Pictures,       Docomo Anime Store,       Konami Digital Entertainment,       Contents Seed,       BS NTV,       Straight Edge,       Culture Entertainment,       Stray Cats,       ADK Emotions",Sentai Filmworks,Studio Kai,Mixed media,Drama,"Idols (Female), Music",22 min. per ep.,PG-13 - Teens 13 or older,115,Summer 2022,Wednesdays at 01:29 (JST),
Sugar Sugar Rune,,7.49,3413,1871,43,TV,51,Finished Airing,"Jul 2, 2005 to Jun 24, 2006",TV Tokyo Music,"None found, add some",Pierrot,Manga,"Comedy, Drama, Fantasy",Mahou Shoujo,24 min. per ep.,PG - Children,467,Summer 2005,Saturdays at 07:00 (JST),Shoujo
Sword Art Online: Alicization - War of Underworld 2nd Season,Sword Art Online: Alicization - War of Underworld Part 2,7.49,351,1872,619,TV,11,Finished Airing,"Jul 12, 2020 to Sep 20, 2020","Aniplex,       Bandai Namco Entertainment,       Egg Firm,       Straight Edge,       Kadokawa",Aniplex of America,A-1 Pictures,Light novel,"Action, Adventure, Fantasy",Video Game,24 min. per ep.,R - 17+ (violence & profanity),3221,Summer 2020,Sundays at 00:00 (JST),
Tasogare Otome x Amnesia: Taima Otome,Dusk Maiden of Amnesia: Ghost Girl,7.49,2396,1873,80,Special,1,Finished Airing,41241,"None found, add some",Sentai Filmworks,SILVER LINK.,Manga,"Horror, Mystery, Romance, Supernatural",School,23 min.,R - 17+ (violence & profanity),119,,,Shounen
Tensei shitara Slime Datta Ken OVA,That Time I Got Reincarnated as a Slime OAD,7.49,1034,1874,235,OVA,5,Finished Airing,"Jul 9, 2019 to Nov 27, 2020","None found, add some","None found, add some",8bit,Manga,"Action, Adventure, Comedy, Fantasy","Isekai, Reincarnation",23 min. per ep.,PG-13 - Teens 13 or older,524,,,
Yawara!,,7.49,4666,1875,22,TV,124,Finished Airing,"Oct 16, 1989 to Sep 21, 1992",Kitty Films,AnimEigo,Madhouse,Manga,"Comedy, Romance, Sports",Combat Sports,25 min. per ep.,PG-13 - Teens 13 or older,137,Fall 1989,Mondays at 07:30 (JST),Seinen
Yu☆Gi☆Oh! Duel Monsters,Yu-Gi-Oh!,7.49,577,1876,399,TV,224,Finished Airing,"Apr 18, 2000 to Sep 29, 2004","Nihon Ad Systems,       Shueisha",Konami,Gallop,Manga,"Action, Adventure, Fantasy",Strategy Game,23 min. per ep.,PG-13 - Teens 13 or older,4874,Spring 2000,Tuesdays at 19:28 (JST),Shounen
Zipang,,7.49,4597,1877,23,TV,26,Finished Airing,"Oct 8, 2004 to Apr 1, 2005","Marvelous Entertainment,       Animax,       Pony Canyon,       TBS",Geneon Entertainment USA,Studio Deen,Manga,"Action, Drama, Sci-Fi","Adult Cast, Historical, Military, Time Travel",24 min. per ep.,PG-13 - Teens 13 or older,188,Fall 2004,Fridays at 01:25 (JST),Seinen
Aa! Megami-sama! Sorezore no Tsubasa Specials,Ah! My Goddess: Flights of Fancy Specials,7.49,4360,1878,26,Special,2,Finished Airing,39136,"None found, add some","ADV Films,       Funimation,       NYAV Post",AIC,Manga,"Comedy, Romance, Supernatural",Harem,24 min. per ep.,PG-13 - Teens 13 or older,28,,,Seinen
Ao no Exorcist,Blue Exorcist,7.49,41,1879,1,TV,25,Finished Airing,"Apr 17, 2011 to Oct 2, 2011","Aniplex,       Dentsu,       Mainichi Broadcasting System,       Movic,       Shueisha",Aniplex of America,A-1 Pictures,Manga,"Action, Fantasy","Mythology, School",24 min. per ep.,PG-13 - Teens 13 or older,17050,Spring 2011,Sundays at 17:00 (JST),Shounen
Area 88,,7.49,4946,1880,19,OVA,3,Finished Airing,"Feb 5, 1985 to Jun 15, 1986","None found, add some","ADV Films,       Central Park Media,       Discotek Media",Pierrot,Manga,"Action, Adventure, Drama, Romance",Military,1 hr. 5 min. per ep.,R+ - Mild Nudity,239,,,Shounen
Bobobo-bo Bo-bobo,,7.49,2171,1881,94,TV,76,Finished Airing,"Nov 8, 2003 to Oct 15, 2005","Avex Entertainment,       Dentsu,       TV Asahi","Discotek Media,       Illumitoon Entertainment",Toei Animation,Manga,"Adventure, Comedy, Sci-Fi",Gag Humor,25 min. per ep.,PG-13 - Teens 13 or older,1121,Fall 2003,Unknown,Shounen
Charlotte: Tsuyoimono-tachi,Charlotte: The Strong Ones,7.49,1255,1882,191,Special,1,Finished Airing,42459,Aniplex,Aniplex of America,P.A. Works,Original,Drama,"School, Super Power",24 min.,PG-13 - Teens 13 or older,307,,,
Chuunibyou demo Koi ga Shitai! Kirameki no... Slapstick Noel,"Love, Chunibyo & Other Delusions!: Sparkling... Slapstick Noel",7.49,1063,1883,230,Special,1,Finished Airing,41444,"Lantis,       Pony Canyon,       TBS,       Rakuonsha",Sentai Filmworks,Kyoto Animation,Light novel,"Comedy, Romance",School,23 min.,PG-13 - Teens 13 or older,177,,,
Denpa-teki na Kanojo,Electromagnetic Girlfriend,7.49,1556,1884,149,OVA,2,Finished Airing,"Feb 4, 2009 to Dec 4, 2009",Shueisha,"None found, add some",Brain's Base,Light novel,"Mystery, Suspense",School,42 min. per ep.,R - 17+ (violence & profanity),810,,,
Doraemon Movie 28: Nobita to Midori no Kyojin Den,Doraemon the Movie: Nobita and the Green Giant Legend,7.49,5877,1885,12,Movie,1,Finished Airing,39515,TV Asahi,"None found, add some",Shin-Ei Animation,Unknown,"Adventure, Comedy, Fantasy",,1 hr. 52 min.,PG - Children,8,,,"KidsKids,         ShounenShounen"
Ensemble Stars!! Tsuioku Selection Element,Ensemble Stars!! Reminiscences Selection Element,7.49,10156,1886,2,ONA,6,Finished Airing,"Apr 6, 2023 to Apr 11, 2023",Happy Elements,"None found, add some",DandeLion Animation Studio,Game,,Idols (Male),12 min. per ep.,PG-13 - Teens 13 or older,38,,,
Fate/kaleid liner Prisma☆Illya 3rei!!,Fate/kaleid liner Prisma Illya 3rei!!,7.49,1739,1887,130,TV,12,Finished Airing,"Jul 6, 2016 to Sep 21, 2016","Lantis,       Kadokawa Shoten,       AT-X,       DAX Production,       KlockWorx,       Tokyo MX,       Kadokawa Media House,       Plus One","None found, add some",SILVER LINK.,Manga,"Action, Comedy, Fantasy",Mahou Shoujo,24 min. per ep.,PG-13 - Teens 13 or older,310,Summer 2016,Wednesdays at 23:00 (JST),
Futari-bun no Shoumei,Proof of Two,7.49,7545,1888,6,ONA,1,Finished Airing,44918,"None found, add some","None found, add some",Flat Studio,Original,Drama,,4 min.,PG-13 - Teens 13 or older,37,,,
Gintama: Monster Strike-hen,,7.49,5319,1889,16,ONA,2,Finished Airing,"Aug 29, 2019 to Sep 4, 2019","Sunrise,       XFLAG","None found, add some",Bandai Namco Pictures,Manga,"Action, Comedy","Parody, Samurai",11 min. per ep.,PG-13 - Teens 13 or older,23,,,
Gochuumon wa Usagi desu ka?,Is the Order a Rabbit?,7.49,1035,1890,235,TV,12,Finished Airing,"Apr 10, 2014 to Jun 26, 2014","Frontier Works,       Sotsu,       Magic Capsule,       Showgate,       Houbunsha,       NBCUniversal Entertainment Japan,       RAY",Sentai Filmworks,White Fox,4-koma manga,Slice of Life,"CGDCT, Iyashikei, Workplace",23 min. per ep.,PG-13 - Teens 13 or older,2197,Spring 2014,Unknown,
Grappler Baki: Saidai Tournament-hen,Baki the Grappler: Saidai Tournament-hen,7.49,2211,1891,92,TV,24,Finished Airing,"Jul 24, 2001 to Dec 25, 2001","None found, add some",Funimation,Group TAC,Manga,Sports,"Combat Sports, Gore",24 min. per ep.,R - 17+ (violence & profanity),275,Summer 2001,Unknown,Shounen
Hello!! Kiniro Mosaic,Hello!! KINMOZA!,7.49,2412,1892,80,TV,12,Finished Airing,"Apr 6, 2015 to Jun 22, 2015","Genco,       Media Factory,       flying DOG,       Showgate",Sentai Filmworks,Studio Gokumi,4-koma manga,Slice of Life,"CGDCT, School",23 min. per ep.,PG-13 - Teens 13 or older,251,Spring 2015,Mondays at 00:00 (JST),
Hellsing,,7.49,276,1893,730,TV,13,Finished Airing,"Oct 11, 2001 to Jan 17, 2002","Fuji TV,       Pioneer LDC",Funimation,Gonzo,Manga,"Action, Horror, Supernatural","Adult Cast, Gore, Vampire",23 min. per ep.,R - 17+ (violence & profanity),6211,Fall 2001,Unknown,Seinen
Heppoko Jikken Animation Excel♥Saga,Excel Saga,7.49,1955,1894,110,TV,26,Finished Airing,"Oct 8, 1999 to Mar 31, 2000",Victor Entertainment,"ADV Films,       Funimation",J.C.Staff,Manga,"Comedy, Sci-Fi","Adult Cast, Gag Humor, Parody",24 min. per ep.,R - 17+ (violence & profanity),989,Fall 1999,Fridays at 01:45 (JST),Seinen
Initial D Battle Stage 3,,7.49,7275,1895,7,OVA,1,Finished Airing,44260,"None found, add some","None found, add some",SynergySP,Manga,Action,Racing,1 hr. 33 min.,PG-13 - Teens 13 or older,19,,,
Kaichou wa Maid-sama!: Omake da yo!,Maid Sama!: It's an Extra!,7.49,1715,1896,132,Special,1,Finished Airing,40674,"None found, add some",Sentai Filmworks,J.C.Staff,Manga,Comedy,School,13 min.,PG-13 - Teens 13 or older,180,,,Shoujo
Kidou Senkan Nadesico,Martian Successor Nadesico,7.49,2986,1897,55,TV,26,Finished Airing,"Oct 1, 1996 to Mar 25, 1997","TV Tokyo,       Starchild Records,       Yomiko Advertising,       Audio Tanaka","ADV Films,       Nozomi Entertainment",Xebec,Original,"Action, Comedy, Romance, Sci-Fi","Mecha, Military, Parody, Space",23 min. per ep.,PG-13 - Teens 13 or older,470,Fall 1996,Tuesdays at 18:30 (JST),
Kono Subarashii Sekai ni Bakuen wo!,KonoSuba: An Explosion on This Wonderful World!,7.49,756,1898,320,TV,12,Finished Airing,"Apr 6, 2023 to Jun 22, 2023","Half H.P Studio,       Nippon Columbia,       Atelier Musa,       81 Produce,       Sammy,       Kadokawa","None found, add some",Drive,Light novel,"Comedy, Fantasy",,23 min. per ep.,PG-13 - Teens 13 or older,1793,Spring 2023,Thursdays at 01:00 (JST),
Ling Qi 2,Spiritpact: Bond of the Underworld,7.49,3185,1899,48,TV,12,Finished Airing,"Feb 23, 2018 to May 11, 2018",Tencent Animation & Comics,"None found, add some",Haoliners Animation League,Web manga,"Action, Boys Love, Comedy, Supernatural",,24 min. per ep.,PG-13 - Teens 13 or older,225,Winter 2018,Saturdays at 21:00 (JST),
Love Live! Nijigasaki Gakuen School Idol Doukoukai,Love Live! Nijigasaki High School Idol Club,7.49,2437,1900,78,TV,13,Finished Airing,"Oct 3, 2020 to Dec 26, 2020","Bushiroad,       Sunrise Music,       Kadokawa,       Bandai Namco Arts",Funimation,Sunrise,Other,Slice of Life,"Idols (Female), Music, School",24 min. per ep.,PG-13 - Teens 13 or older,1106,Fall 2020,Saturdays at 22:30 (JST),
Macross Zero,,7.49,3561,1901,39,OVA,5,Finished Airing,"Dec 21, 2002 to Oct 20, 2004","Bandai Visual,       Big West","None found, add some",Satelight,Original,"Action, Adventure, Sci-Fi","Mecha, Military",30 min. per ep.,R+ - Mild Nudity,128,,,
Madogiwa no Totto-chan,"Totto-chan, the Little Girl at the Window",7.49,10982,1902,2,Movie,1,Finished Airing,45268,"None found, add some","None found, add some",Shin-Ei Animation,Book,Drama,"Historical, School",1 hr. 54 min.,PG-13 - Teens 13 or older,4,,,
Magic Knight Rayearth II,,7.49,3812,1903,34,TV,29,Finished Airing,"Apr 10, 1995 to Nov 27, 1995","None found, add some","Media Blasters,       Discotek Media",TMS Entertainment,Manga,"Action, Adventure, Drama, Fantasy, Romance","Isekai, Mahou Shoujo, Mecha",24 min. per ep.,PG-13 - Teens 13 or older,154,Spring 1995,Mondays at 19:30 (JST),Shoujo
Minami-ke Betsubara,,7.49,4100,1904,29,OVA,1,Finished Airing,39987,"None found, add some","None found, add some",asread.,Manga,"Comedy, Slice of Life",CGDCT,25 min.,PG-13 - Teens 13 or older,10,,,Seinen
"Momoko, Kaeru no Uta ga Kikoeru yo.",My Sister Momoko,7.49,8477,1905,5,Movie,1,Finished Airing,37825,"None found, add some","None found, add some",Magic Bus,Book,"Drama, Slice of Life",School,1 hr. 19 min.,G - All Ages,23,,,
Nanatsu no Taizai OVA,The Seven Deadly Sins: Ban's Side Story OVA,7.49,1266,1906,190,OVA,2,Finished Airing,"Jun 17, 2015 to Aug 12, 2015",Aniplex,"None found, add some",A-1 Pictures,Manga,"Action, Adventure, Fantasy",,24 min. per ep.,PG-13 - Teens 13 or older,219,,,Shounen
Nanbaka 2,Nanbaka Season 2,7.49,1687,1907,134,ONA,12,Finished Airing,"Jan 4, 2017 to Mar 22, 2017","Nihon Ad Systems,       DAX Production,       Sony Music Communications,       Crunchyroll,       comico,       Tokuma Japan Communications,       Nelke Planning",Funimation,Satelight,Web manga,"Action, Comedy, Drama",,23 min. per ep.,PG-13 - Teens 13 or older,383,,,
One Piece: Heart of Gold,,7.49,2471,1908,76,TV Special,1,Finished Airing,42567,"None found, add some",Funimation,Toei Animation,Manga,"Action, Adventure, Comedy, Drama, Fantasy",,1 hr. 44 min.,PG-13 - Teens 13 or older,48,,,Shounen
Owari no Seraph,Seraph of the End: Vampire Reign,7.49,100,1909,1,TV,12,Finished Airing,"Apr 4, 2015 to Jun 20, 2015","Rakuonsha,       NBCUniversal Entertainment Japan,       Shueisha",Funimation,Wit Studio,Manga,"Action, Drama, Fantasy","Military, Vampire",23 min. per ep.,R - 17+ (violence & profanity),13869,Spring 2015,Saturdays at 22:00 (JST),Shounen
PriPara,,7.49,4657,1910,22,TV,140,Finished Airing,"Jul 5, 2014 to Mar 28, 2017",TV Tokyo,"None found, add some","Tatsunoko Production,       Dongwoo A&E",Game,Slice of Life,"Idols (Female), Music, School",23 min. per ep.,PG - Children,446,Summer 2014,Tuesdays at 17:55 (JST),
Ranma ½: Akumu! Shunmin Kou,,7.49,5555,1911,14,OVA,1,Finished Airing,39659,"Sunrise,       Atelier Musa","None found, add some",Studio Deen,Manga,"Action, Comedy, Supernatural","Magical Sex Shift, Martial Arts",32 min.,PG-13 - Teens 13 or older,14,,,Shounen
Ryuu to Sobakasu no Hime,Belle,7.49,1436,1912,165,Movie,1,Finished Airing,44393,"None found, add some",GKIDS,Studio Chizu,Original,"Drama, Fantasy",Music,2 hr. 1 min.,PG-13 - Teens 13 or older,1628,,,
KanColle Movie,Fleet Girls Collection KanColle Movie Sequence,7.48,3491,1913,41,Movie,1,Finished Airing,42700,"None found, add some","None found, add some",Diomedéa,Game,"Action, Drama, Sci-Fi","Anthropomorphic, Military",1 hr. 32 min.,PG-13 - Teens 13 or older,201,,,
Koi wa Ameagari no You ni,After the Rain,7.48,795,1914,305,TV,12,Finished Airing,"Jan 12, 2018 to Mar 30, 2018","Aniplex,       Dentsu,       Fuji TV,       DMM pictures",Sentai Filmworks,Wit Studio,Manga,"Drama, Romance",Workplace,22 min. per ep.,PG-13 - Teens 13 or older,1605,Winter 2018,Fridays at 00:55 (JST),Seinen
Konohana Kitan,,7.48,1505,1915,156,TV,12,Finished Airing,"Oct 4, 2017 to Dec 20, 2017","Genco,       Lantis,       AT-X,       GAGA,       Memory-Tech,       Studio Mausu,       DeNA,       Kadokawa,       Melonbooks",Funimation,Lerche,Manga,"Fantasy, Girls Love, Slice of Life","Anthropomorphic, CGDCT, Iyashikei, Mythology, Workplace",23 min. per ep.,PG-13 - Teens 13 or older,677,Fall 2017,Wednesdays at 20:00 (JST),Seinen
Kore wa Zombie desu ka? of the Dead,Is This a Zombie? of the Dead,7.48,618,1916,380,TV,10,Finished Airing,"Apr 5, 2012 to Jun 7, 2012","Kadokawa Shoten,       AT-X,       Kadokawa Pictures Japan,       KlockWorx,       flying DOG",Funimation,Studio Deen,Light novel,"Action, Comedy, Fantasy, Ecchi","Harem, Vampire",24 min. per ep.,R - 17+ (violence & profanity),736,Spring 2012,Thursdays at Unknown,
Ling Long: Incarnation Part 2,Ling Cage,7.48,10940,1917,2,ONA,6,Finished Airing,"Jul 31, 2020 to Oct 9, 2020",bilibili,"None found, add some",YHKT Entertainment,Original,"Action, Drama, Horror, Sci-Fi, Suspense",Mythology,30 min. per ep.,R - 17+ (violence & profanity),21,,,
Little Busters!,,7.48,838,1918,293,TV,26,Finished Airing,"Oct 6, 2012 to Apr 6, 2013","Warner Bros. Japan,       Showgate",Sentai Filmworks,J.C.Staff,Visual novel,"Comedy, Drama, Supernatural",School,24 min. per ep.,PG-13 - Teens 13 or older,1882,Fall 2012,Unknown,
Madang-eul Naon Amtalg,Daisy: A Hen into the Wild,7.48,9045,1919,4,Movie,1,Finished Airing,40752,Myung Films,"None found, add some",Odolttogi,Book,"Adventure, Drama, Fantasy",Anthropomorphic,1 hr. 32 min.,G - All Ages,21,,,Kids
Meitantei Conan Magic File 4: Osaka Okonomiyaki Odyssey,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,7.48,6036,1920,11,OVA,1,Finished Airing,40285,"Shogakukan-Shueisha Productions,       Tokyo Movie Shinsha","None found, add some","None found, add some",Manga,"Comedy, Mystery",Detective,25 min.,PG-13 - Teens 13 or older,13,,,Shounen
Persona 4 the Animation: No One is Alone,,7.48,3267,1921,46,Special,1,Finished Airing,41143,Aniplex,Sentai Filmworks,AIC ASTA,Game,"Adventure, Mystery, Sci-Fi, Supernatural","School, Super Power",30 min.,PG-13 - Teens 13 or older,31,,,
Sarazanmai,,7.48,1689,1922,133,TV,11,Finished Airing,"Apr 12, 2019 to Jun 21, 2019","Aniplex,       Dentsu,       Movic,       Fuji TV,       Gentosha Comics",Funimation,"MAPPA,       Lapin Track",Original,"Action, Fantasy, Supernatural",Anthropomorphic,22 min. per ep.,PG-13 - Teens 13 or older,1376,Spring 2019,Fridays at 00:55 (JST),
Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,Cautious Hero: The Hero Is Overpowered but Overly Cautious,7.48,346,1923,626,TV,12,Finished Airing,"Oct 2, 2019 to Dec 27, 2019","AT-X,       Kadokawa Media House,       Kadokawa,       Legs",Funimation,White Fox,Light novel,"Action, Adventure, Comedy, Fantasy","Isekai, Parody",23 min. per ep.,R - 17+ (violence & profanity),2237,Fall 2019,Wednesdays at 22:30 (JST),
Sora no Aosa wo Shiru Hito yo,Her Blue Sky,7.48,1857,1924,117,Movie,1,Finished Airing,43749,"Aniplex,       Fuji TV,       TOHO,       Kadokawa,       STORY","None found, add some",CloverWorks,Original,"Drama, Romance, Supernatural","Music, Time Travel",1 hr. 46 min.,PG-13 - Teens 13 or older,387,,,
Tanoshii Muumin Ikka Bouken Nikki,,7.48,7437,1925,7,TV,26,Finished Airing,"Oct 10, 1991 to Mar 26, 1992",TV Tokyo,"None found, add some",Telescreen,Book,"Adventure, Fantasy, Slice of Life",,25 min. per ep.,G - All Ages,20,Fall 1991,Unknown,Kids
Tensei Oujo to Tensai Reijou no Mahou Kakumei,The Magical Revolution of the Reincarnated Princess and the Genius Young Lady,7.48,1285,1926,187,TV,12,Finished Airing,"Jan 4, 2023 to Mar 22, 2023","AT-X,       Kansai Telecasting,       Kadokawa,       Bit grooove promotion,       CTW,       TVA advance","None found, add some",Diomedéa,Light novel,"Fantasy, Girls Love","Isekai, Reincarnation",23 min. per ep.,PG-13 - Teens 13 or older,1493,Winter 2023,Wednesdays at 21:00 (JST),
Towa no Quon 5: Souzetsu no Raifuku,Towanoquon: The Return of the Invincible,7.48,3751,1927,35,Movie,1,Finished Airing,40852,"Bandai Visual,       Lantis,       Movic,       Showgate,       Hakuhodo DY Media Partners,       Sony PCL",Sentai Filmworks,Bones,Original,"Action, Sci-Fi, Supernatural",Super Power,48 min.,PG-13 - Teens 13 or older,15,,,
Wangan Midnight,,7.48,3344,1928,44,TV,26,Finished Airing,"Jun 15, 2007 to Sep 13, 2008",OB Planning,"None found, add some",A.C.G.T.,Manga,Action,Racing,25 min. per ep.,PG-13 - Teens 13 or older,602,Summer 2007,Unknown,Seinen
Yong Sheng,Immortality,7.48,10856,1929,2,ONA,12,Finished Airing,"Jan 29, 2022 to Apr 9, 2022",bilibili,"None found, add some",Oriental Creative Color,Web novel,"Action, Adventure, Fantasy",Martial Arts,24 min. per ep.,PG-13 - Teens 13 or older,19,,,
Air Gear,,7.48,676,1930,353,TV,25,Finished Airing,"Apr 5, 2006 to Sep 27, 2006",Kodansha,"ADV Films,       Funimation","Toei Animation,       Marvelous Entertainment",Manga,"Comedy, Sports, Ecchi","Delinquents, School",24 min. per ep.,R+ - Mild Nudity,3644,Spring 2006,Wednesdays at 01:00 (JST),Shounen
Ani ni Tsukeru Kusuri wa Nai!,,7.48,2092,1931,99,TV,12,Finished Airing,"Apr 7, 2017 to Jun 23, 2017","bilibili,       Tencent Penguin Pictures","None found, add some","Fanworks,       Imagineer",Web manga,Comedy,School,3 min. per ep.,PG-13 - Teens 13 or older,386,Spring 2017,Fridays at 21:55 (JST),
Be-Bop Highschool,,7.48,6720,1932,9,OVA,7,Finished Airing,"Jan 26, 1990 to Oct 1998","None found, add some","None found, add some",Toei Animation,Manga,Comedy,"Delinquents, School",50 min. per ep.,R+ - Mild Nudity,79,,,Seinen
Boku ga Aishita Subete no Kimi e,To Every You I've Loved Before,7.48,2156,1933,95,Movie,1,Finished Airing,44841,"None found, add some","None found, add some",Bakken Record,Novel,"Romance, Sci-Fi",,1 hr. 42 min.,PG-13 - Teens 13 or older,376,,,
Da Yu Hai Tang (Movie),Big Fish & Begonia,7.48,3362,1934,44,Movie,1,Finished Airing,42559,"Beijing Enlight Pictures,       Studio Mir,       Horgos Coloroom Pictures Co., Ltd.",Shout! Factory,B&T,Original,"Adventure, Drama, Romance, Supernatural",,1 hr. 40 min.,PG-13 - Teens 13 or older,252,,,
Dead Mount Death Play Part 2,,7.48,1985,1935,108,TV,12,Finished Airing,"Oct 10, 2023 to Dec 26, 2023","Square Enix,       Movic,       Half H.P Studio,       F.M.F,       King Records,       Crunchyroll,       Kadokawa Media House,       Geek Pictures","None found, add some",Geek Toys,Manga,"Action, Fantasy, Supernatural",Reincarnation,23 min. per ep.,R - 17+ (violence & profanity),346,Fall 2023,Tuesdays at 00:00 (JST),Seinen
Demi-chan wa Kataritai: Demi-chan no Natsuyasumi,Interviews With Monster Girls: The Demi-chans' Summer Break,7.48,2337,1936,84,ONA,1,Finished Airing,42915,"None found, add some",Funimation,A-1 Pictures,Manga,"Comedy, Fantasy","Mythology, School, Vampire",23 min.,PG-13 - Teens 13 or older,38,,,Seinen
Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,Doraemon the Movie 2017: Great Adventure in the Antarctic Kachi Kochi,7.48,7675,1937,6,Movie,1,Finished Airing,42798,"TV Asahi,       Asatsu DK,       TOHO,       Fujiko F. Fujio Pro,       Shogakukan","None found, add some",Shin-Ei Animation,Manga,"Adventure, Comedy, Fantasy",,1 hr. 41 min.,PG - Children,7,,,"KidsKids,         ShounenShounen"
"Haikara-san ga Tooru Movie 1: Benio, Hana no 17-sai",Haikara-san: Here Comes Miss Modern,7.48,4153,1938,28,Movie,1,Finished Airing,43050,"Kodansha,       Warner Bros. Japan,       KlockWorx,       Tokyo MX,       Asahi Shimbun",Eleven Arts,Nippon Animation,Manga,"Comedy, Romance",Historical,1 hr. 37 min.,PG-13 - Teens 13 or older,95,,,Shoujo
