Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographics,Duration,Rating,Favorites,Premiered,Broadcast
Gunslinger Girl,,7.38,1258,2332,191,TV,13,Finished Airing,"Oct 9, 2003 to Feb 19, 2004","Marvelous Entertainment,       Fuji TV",Funimation,Madhouse,Manga,"Action, Drama, Sci-Fi, Suspense","Military, Psychological",,24 min. per ep.,R - 17+ (violence & profanity),"1,189",Fall 2003,Thursdays at 03:48 (JST)
Hokkyoku Hyakkaten no Concierge-san,The Concierge,7.38,7897,2333,6,Movie,1,Finished Airing,"Oct 20, 2023","Aniplex,       KDDI,       Tohan Corporation,       ADK Marketing Solutions",Crunchyroll,Production I.G,Manga,"Fantasy, Slice of Life","Anthropomorphic, Workplace",Seinen,1 hr. 10 min.,PG-13 - Teens 13 or older,15,,
Hokuto no Ken: Toki-den,Fist of the North Star: The Legend of Toki,7.38,6717,2334,9,OVA,1,Finished Airing,"Mar 26, 2008","TMS Entertainment,       North Stars Pictures",Discotek Media,APPP,Manga,Action,Martial Arts,Shounen,57 min.,R - 17+ (violence & profanity),13,,
Isekai Quartet,,7.38,606,2335,386,TV,12,Finished Airing,"Apr 10, 2019 to Jun 26, 2019",Kadokawa,Funimation,Studio PuYUKAI,Original,"Comedy, Fantasy","Isekai, Parody",,11 min. per ep.,PG-13 - Teens 13 or older,"1,031",Spring 2019,Wednesdays at 00:30 (JST)
Joshiraku OVA,,7.38,4563,2336,23,OVA,1,Finished Airing,"Feb 8, 2013","None found, add some","None found, add some",J.C.Staff,Manga,Comedy,"Adult Cast, CGDCT, Gag Humor, Parody, Performing Arts",Shounen,23 min.,PG-13 - Teens 13 or older,7,,
Kitarou Tanjou: Gegege no Nazo,,7.38,8160,2337,5,Movie,1,Finished Airing,"Nov 17, 2023","None found, add some","None found, add some",Toei Animation,Manga,"Comedy, Supernatural",Mythology,Shounen,1 hr. 45 min.,R - 17+ (violence & profanity),13,,
Lian Qi Shi Wan Nian,One Hundred Thousand Years of Qi Refining,7.38,12293,2338,1,ONA,160,Currently Airing,"Feb 18, 2023 to ?",Tencent Penguin Pictures,"None found, add some",Suoyi Technology,Web novel,"Action, Adventure, Fantasy","Historical, Martial Arts",,12 min. per ep.,PG-13 - Teens 13 or older,20,,
Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note,Lord El-Melloi II's Case Files: Rail Zeppelin Grace Note,7.38,1519,2339,153,TV,13,Finished Airing,"Jul 7, 2019 to Sep 29, 2019","Aniplex,       Notes",Aniplex of America,TROYCA,Light novel,"Fantasy, Mystery, Supernatural",,,23 min. per ep.,R - 17+ (violence & profanity),434,Summer 2019,Sundays at 00:00 (JST)
Love Live! Sunshine!!,,7.38,1309,2340,184,TV,13,Finished Airing,"Jul 2, 2016 to Sep 24, 2016","Bandai Visual,       Lantis,       Magic Capsule,       ASCII Media Works,       Bushiroad",Funimation,Sunrise,Other,Slice of Life,"Idols (Female), Music, School",,24 min. per ep.,PG-13 - Teens 13 or older,"3,003",Summer 2016,Saturdays at 22:30 (JST)
Lutu Weiji! Sheng Freya Hao Tebie Shijian,Journey Crisis! The St.Freya Special Event,7.38,14327,2341,814,ONA,1,Finished Airing,"Feb 9, 2024",miHoYoAnime,"None found, add some",HuaMei Animation,Game,"Comedy, Mystery, Sci-Fi",Space,,36 min.,PG-13 - Teens 13 or older,9,,
Major 2nd,,7.38,3817,2342,34,TV,25,Finished Airing,"Apr 7, 2018 to Sep 22, 2018","Shogakukan-Shueisha Productions,       NHK,       NHK Enterprises","None found, add some",OLM,Manga,Sports,Team Sports,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,75,Spring 2018,Saturdays at 17:35 (JST)
Meitantei Holmes,Sherlock Hound,7.38,5791,2343,13,TV,26,Finished Airing,"Nov 6, 1984 to May 21, 1985","None found, add some","Discotek Media,       Geneon Entertainment USA","Gallop,       TMS Entertainment",Novel,"Action, Adventure, Comedy, Mystery","Anthropomorphic, Detective",,25 min. per ep.,G - All Ages,78,Fall 1984,Unknown
Mob Psycho 100: Reigen - Shirarezaru Kiseki no Reinouryokusha,Mob Psycho 100 Reigen: The Miraculous Unknown Psychic,7.38,2048,2344,103,Special,1,Finished Airing,"Mar 18, 2018","None found, add some","Funimation,       Crunchyroll",Bones,Web manga,"Action, Comedy, Supernatural",Super Power,,1 hr.,PG-13 - Teens 13 or older,151,,
Noblesse: Awakening,,7.38,1822,2345,121,ONA,1,Finished Airing,"Feb 4, 2016","None found, add some","None found, add some",Production I.G,Web manga,"Action, Supernatural","School, Vampire",,31 min.,R - 17+ (violence & profanity),365,,
RahXephon,,7.38,1833,2346,120,TV,26,Finished Airing,"Jan 21, 2002 to Sep 11, 2002","Media Factory,       Victor Entertainment,       Asatsu DK,       Fuji TV","ADV Films,       Sentai Filmworks",Bones,Original,"Action, Award Winning, Drama, Mystery, Romance, Sci-Fi","Mecha, Music, Psychological",,23 min. per ep.,PG-13 - Teens 13 or older,966,Winter 2002,Mondays at 16:25 (JST)
Shin Kidou Senki Gundam Wing: Operation Meteor,Mobile Suit Gundam Wing: Operation Meteor,7.38,6121,2348,11,OVA,4,Finished Airing,"Apr 25, 1996 to Oct 25, 1996","None found, add some","None found, add some",Sunrise,Original,"Action, Adventure, Drama, Sci-Fi","Mecha, Military, Psychological, Space",,1 hr. per ep.,PG-13 - Teens 13 or older,16,,
Sakura Quest,,7.38,1544,2347,150,TV,25,Finished Airing,"Apr 6, 2017 to Sep 21, 2017","AT-X,       Houbunsha,       TOHO animation,       BS11,       ABC Animation,       Sony PCL",Funimation,P.A. Works,Original,Slice of Life,"Adult Cast, Workplace",,23 min. per ep.,PG-13 - Teens 13 or older,514,Spring 2017,Thursdays at 00:00 (JST)
Slayers Evolution-R,,7.38,3907,2349,33,TV,13,Finished Airing,"Jan 12, 2009 to Apr 6, 2009","None found, add some","Funimation,       NYAV Post",J.C.Staff,Light novel,"Action, Adventure, Comedy, Fantasy",,,24 min. per ep.,PG-13 - Teens 13 or older,32,Winter 2009,Mondays at 09:30 (JST)
Soukyuu no Fafner: Dead Aggressor - Exodus,Fafner Exodus,7.38,4621,2350,22,TV,13,Finished Airing,"Jan 9, 2015 to Apr 3, 2015","Starchild Records,       Mainichi Broadcasting System","None found, add some",I.Gzwei,Original,"Action, Drama, Sci-Fi","Mecha, Military",,24 min. per ep.,PG-13 - Teens 13 or older,80,Winter 2015,Fridays at 02:19 (JST)
Super GALS! Kotobuki Ran,Super GALS!,7.38,4607,2351,22,TV,52,Finished Airing,"Apr 1, 2001 to Mar 31, 2002",TV Tokyo,"ADV Films,       Nozomi Entertainment",Pierrot,Manga,Comedy,,Shoujo,24 min. per ep.,PG-13 - Teens 13 or older,213,Spring 2001,Sundays at 08:30 (JST)
"Tadaima, Okaeri",,7.38,4246,2352,27,TV,12,Currently Airing,"Apr 9, 2024 to Jun 25, 2024","Sony Pictures Entertainment,       Animax,       Movic,       Nippon Columbia,       Nikkatsu,       Crunchyroll,       Culture Entertainment,       Bit grooove promotion,       Fusion Product","None found, add some",Studio Deen,Manga,"Boys Love, Slice of Life",Childcare,,23 min. per ep.,PG-13 - Teens 13 or older,218,Spring 2024,Tuesdays at 00:30 (JST)
Taiho Shichau zo The Movie,You're Under Arrest The Movie,7.38,6498,2353,9,Movie,1,Finished Airing,"Apr 29, 1999","Bandai Visual,       Victor Entertainment,       TBS",ADV Films,Studio Deen,Manga,"Action, Comedy, Drama","Adult Cast, Detective, Workplace",Seinen,1 hr. 29 min.,PG-13 - Teens 13 or older,12,,
Taiho Shichau zo: Second Season,You're Under Arrest: Fast & Furious,7.38,6041,2354,11,TV,26,Finished Airing,"Apr 7, 2001 to Sep 29, 2001",Kodansha,Sentai Filmworks,Studio Deen,Manga,"Action, Comedy","Adult Cast, Detective, Workplace",Seinen,24 min. per ep.,PG-13 - Teens 13 or older,12,Spring 2001,Unknown
Taiyou no Kiba Dagram,,7.38,7688,2355,6,TV,75,Finished Airing,"Oct 23, 1981 to Mar 25, 1983","None found, add some","None found, add some",Sunrise,Original,"Action, Drama, Sci-Fi","Mecha, Military",,23 min. per ep.,PG-13 - Teens 13 or older,74,Fall 1981,Unknown
Tropical-Rouge! Precure,Tropical-Rouge! Pretty Cure,7.38,5768,2356,13,TV,46,Finished Airing,"Feb 28, 2021 to Jan 30, 2022","ABC Animation,       ADK Emotions","None found, add some",Toei Animation,Original,"Action, Fantasy",Mahou Shoujo,,24 min. per ep.,G - All Ages,135,Winter 2021,Sundays at 08:30 (JST)
Vandread: The Second Stage,,7.38,3002,2357,54,TV,13,Finished Airing,"Oct 5, 2001 to Jan 18, 2002","GDH,       Dentsu,       Media Factory","Funimation,       Geneon Entertainment USA",Gonzo,Original,"Action, Sci-Fi, Ecchi","Mecha, Space",,22 min. per ep.,PG-13 - Teens 13 or older,117,Fall 2001,Unknown
Yi Ren Zhi Xia 2,Hitori no Shita - The Outcast 2,7.38,2480,2358,76,ONA,24,Finished Airing,"Oct 27, 2017 to May 18, 2018",Tencent Animation & Comics,"None found, add some",Haoliners Animation League,Web manga,"Action, Supernatural",Super Power,,24 min. per ep.,R - 17+ (violence & profanity),136,,
Yozakura Quartet: Hoshi no Umi,,7.38,3590,2359,39,OVA,3,Finished Airing,"Oct 8, 2010 to Nov 9, 2011","Kodansha,       KMMJ Studios","None found, add some","Tatsunoko Production,       Purple Cow Studio Japan",Manga,"Action, Comedy, Supernatural",Super Power,Shounen,28 min. per ep.,PG-13 - Teens 13 or older,20,,
Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,Fafner: Heaven and Earth,7.37,5451,2361,15,Movie,1,Finished Airing,"Dec 25, 2010","Production I.G,       Movic,       KlockWorx,       King Records",Funimation,Xebec,Original,"Action, Drama, Sci-Fi","Mecha, Military",,1 hr. 32 min.,PG-13 - Teens 13 or older,45,,
Sketchbook: Full Color's,Sketchbook ~full color's~,7.37,4019,2360,31,TV,13,Finished Airing,"Oct 2, 2007 to Dec 25, 2007","Media Factory,       Shochiku,       AT-X,       TV Tokyo Music,       TYO,       Mag Garden",Nozomi Entertainment,HAL Film Maker,4-koma manga,Slice of Life,"CGDCT, Iyashikei, Visual Arts",,23 min. per ep.,G - All Ages,218,Fall 2007,Tuesdays at 02:00 (JST)
Soukyuu no Fafner: Dead Aggressor - Right of Left,,7.37,5392,2362,15,TV Special,1,Finished Airing,"Dec 30, 2005","Production I.G,       Starchild Records","None found, add some",Xebec,Original,"Action, Drama, Sci-Fi","Mecha, Military",,51 min.,PG-13 - Teens 13 or older,28,,
Sousou no Frieren: ●● no Mahou,Frieren: Beyond Journey's End Mini Anime,7.37,5644,2363,13,ONA,12,Finished Airing,"Oct 11, 2023 to Mar 24, 2024",Sound Team Don Juan,"None found, add some",TOHO animation STUDIO,Manga,"Comedy, Fantasy",,,1 min. per ep.,PG-13 - Teens 13 or older,47,,
Sunabouzu,Desert Punk,7.37,1632,2364,140,TV,24,Finished Airing,"Oct 6, 2004 to Mar 30, 2005","GDH,       Pony Canyon,       CBC Television",Funimation,Gonzo,Manga,"Action, Adventure, Comedy, Sci-Fi, Ecchi",,Seinen,24 min. per ep.,R - 17+ (violence & profanity),848,Fall 2004,Unknown
Tottemo! Luckyman,,7.37,9374,2365,3,TV,50,Finished Airing,"Apr 6, 1994 to Mar 23, 1995","TV Tokyo,       Yomiko Advertising,       TV Tokyo Music","None found, add some",Pierrot,Manga,"Comedy, Sci-Fi","Gag Humor, Super Power",Shounen,24 min. per ep.,G - All Ages,34,Spring 1994,Thursdays at 19:00 (JST)
Afro Samurai,,7.37,621,2366,378,TV,5,Finished Airing,"May 3, 2007 to May 4, 2007","Dentsu,       Victor Entertainment,       Pony Canyon,       Fuji TV",Funimation,Gonzo,Manga,"Action, Adventure","Gore, Samurai",,26 min. per ep.,R+ - Mild Nudity,"1,953",Spring 2007,Unknown
Ai no Wakakusa Monogatari,Tales of Little Women,7.37,6536,2367,9,TV,48,Finished Airing,"Jan 11, 1987 to Dec 27, 1987","None found, add some",Saban Entertainment,Nippon Animation,Novel,"Drama, Slice of Life",Historical,,24 min. per ep.,G - All Ages,44,Winter 1987,Sundays at 19:30 (JST)
Boku no Hero Academia 5th Season,My Hero Academia Season 5,7.37,119,2368,1,TV,25,Finished Airing,"Mar 27, 2021 to Sep 25, 2021","Dentsu,       Movic,       Sony Music Entertainment,       TOHO animation,       Shueisha",Funimation,Bones,Manga,Action,"School, Super Power",Shounen,23 min. per ep.,PG-13 - Teens 13 or older,"10,194",Spring 2021,Saturdays at 17:30 (JST)
Comic Girls,,7.37,1599,2369,144,TV,12,Finished Airing,"Apr 5, 2018 to Jun 21, 2018","Sony Pictures Entertainment,       Frontier Works,       Sotsu,       Houbunsha,       Chugai Mining,       Kansai Telecasting,       BS11,       My Theater D.D.,       Good Smile Film","None found, add some",Nexus,4-koma manga,Slice of Life,"CGDCT, Otaku Culture",,23 min. per ep.,PG-13 - Teens 13 or older,705,Spring 2018,Thursdays at 23:00 (JST)
Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki,,7.37,7095,2370,7,Movie,1,Finished Airing,"Apr 19, 1997",TV Asahi,"None found, add some",Shin-Ei Animation,Manga,"Action, Adventure, Comedy",,Seinen,1 hr. 39 min.,G - All Ages,14,,
Dakaretai Otoko 1-i ni Odosarete Imasu.,DAKAICHI -I'm being harassed by the sexiest man of the year-,7.37,1476,2371,160,TV,13,Finished Airing,"Oct 6, 2018 to Dec 29, 2018","Aniplex,       Movic,       Libre,       animate",Aniplex of America,CloverWorks,Manga,"Boys Love, Comedy, Drama","Adult Cast, Showbiz",,23 min. per ep.,PG-13 - Teens 13 or older,"1,855",Fall 2018,Saturdays at 00:00 (JST)
Freedom,,7.37,4463,2373,24,OVA,7,Finished Airing,"Nov 24, 2006 to May 23, 2008","Bandai Visual,       Dentsu","Bandai Entertainment,       Discotek Media,       NYAV Post,       Bandai Visual USA",Sunrise,Original,"Action, Adventure, Sci-Fi","Racing, Space",,28 min. per ep.,PG-13 - Teens 13 or older,70,,
Doraemon Movie 25: Nobita no Wan Nyan Jikuuden,Doraemon the Movie: Nobita in the Wan-Nyan Spacetime Odyssey,7.37,6763,2372,8,Movie,1,Finished Airing,"Mar 6, 2004","None found, add some","None found, add some",Shin-Ei Animation,Unknown,"Adventure, Comedy, Sci-Fi",,Kids,1 hr. 20 min.,PG - Children,9,,
Gunsmith Cats,,7.37,2886,2374,58,OVA,3,Finished Airing,"Nov 1, 1995 to Sep 1, 1996","VAP,       TBS,       Kodansha","ADV Films,       AnimEigo",OLM,Manga,"Action, Comedy",Detective,Seinen,29 min. per ep.,PG-13 - Teens 13 or older,508,,
Hakata Tonkotsu Ramens,,7.37,1499,2375,156,TV,12,Finished Airing,"Jan 12, 2018 to Mar 30, 2018","Sotsu,       AT-X,       Warner Bros. Japan,       KlockWorx,       ASCII Media Works,       Tokyo MX,       BS11",Funimation,Satelight,Novel,"Action, Mystery","Adult Cast, Crossdressing, Detective, Organized Crime",,23 min. per ep.,R - 17+ (violence & profanity),663,Winter 2018,Fridays at 22:30 (JST)
Hataraku Saibou!!,Cells at Work!!,7.37,897,2376,273,TV,8,Finished Airing,"Jan 9, 2021 to Feb 27, 2021","Aniplex,       Kodansha,       Magic Capsule",Aniplex of America,David Production,Manga,Comedy,"Anthropomorphic, Educational, Medical",Shounen,23 min. per ep.,PG-13 - Teens 13 or older,587,Winter 2021,Saturdays at 23:30 (JST)
"Hataraku Saibou!! Saikyou no Teki, Futatabi. Karada no Naka wa ""Chou"" Oosawagi!",Cells at Work!! The Return of the Strongest Enemy. A Huge Uproar in the Body’s Bowels!,7.37,4416,2377,25,Movie,1,Finished Airing,"Sep 5, 2020","Aniplex,       Kodansha","None found, add some",David Production,Manga,"Action, Comedy","Educational, Medical",Shounen,1 hr. 48 min.,PG-13 - Teens 13 or older,13,,
Hiyoko no Basket Movie: Last Game 0401,,7.37,6062,2378,11,ONA,1,Finished Airing,"Apr 1, 2017","None found, add some","None found, add some","None found, add some",Manga,"Comedy, Sports",Parody,,1 min.,G - All Ages,41,,
Inu x Boku SS,Inu X Boku Secret Service,7.37,444,2380,506,TV,12,Finished Airing,"Jan 13, 2012 to Mar 30, 2012","Aniplex,       Square Enix,       Mainichi Broadcasting System,       Movic",Sentai Filmworks,David Production,Manga,"Comedy, Romance, Supernatural",Mythology,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"3,247",Winter 2012,Fridays at Unknown
Huyao Xiao Hongniang: Qian Yan,Fox Spirit Matchmaker 5th Season,7.37,7234,2379,7,ONA,15,Finished Airing,"Feb 24, 2017 to Jun 2, 2017",Tencent Animation & Comics,"None found, add some",Haoliners Animation League,Manga,"Comedy, Romance, Supernatural",Historical,,14 min. per ep.,PG-13 - Teens 13 or older,10,,
Karas,,7.37,2739,2381,64,OVA,6,Finished Airing,"Mar 25, 2005 to Oct 26, 2007",Showgate,Manga Entertainment,Tatsunoko Production,Original,"Action, Fantasy, Sci-Fi","Gore, Super Power",,30 min. per ep.,R - 17+ (violence & profanity),317,,
Kekkai Sensen: Ousama no Restaurant no Ousama,Blood Blockade Battlefront OVA,7.37,3427,2382,42,OVA,1,Finished Airing,"Jun 3, 2016",TOHO animation,"None found, add some",Bones,Manga,"Action, Comedy, Fantasy",Super Power,Shounen,24 min.,R - 17+ (violence & profanity),28,,
Kemono Jihen,,7.37,625,2383,377,TV,12,Finished Airing,"Jan 10, 2021 to Mar 28, 2021","Frontier Works,       Lantis,       Shueisha,       Yomiuri TV Enterprise,       Bandai Namco Arts,       JTB Next Creation",Funimation,Ajia-do,Manga,"Action, Fantasy, Mystery",Mythology,Shounen,23 min. per ep.,R - 17+ (violence & profanity),"2,248",Winter 2021,Sundays at 22:00 (JST)
Kidou Senshi Gundam SEED Destiny Final Plus: Erabareta Mirai,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,7.37,4497,2384,24,OVA,1,Finished Airing,"Dec 25, 2005",Mainichi Broadcasting System,Bandai Entertainment,Sunrise,Original,"Action, Drama, Sci-Fi","Mecha, Military, Space",,47 min.,R - 17+ (violence & profanity),52,,
Kimagure Orange☆Road OVA,Kimagure Orange Road OVA,7.37,6838,2385,8,OVA,8,Finished Airing,"Mar 1, 1989 to Jan 18, 1991","None found, add some","AnimEigo,       Discotek Media",Pierrot,Manga,"Comedy, Drama, Romance",School,Shounen,26 min. per ep.,R - 17+ (violence & profanity),20,,
Mikakunin de Shinkoukei,Engaged to the Unidentified,7.37,587,2387,396,TV,12,Finished Airing,"Jan 9, 2014 to Mar 27, 2014","Sotsu,       DAX Production,       TOHO animation,       RAY,       Ichijinsha",Sentai Filmworks,Doga Kobo,4-koma manga,"Comedy, Romance, Supernatural",School,,23 min. per ep.,PG-13 - Teens 13 or older,"1,218",Winter 2014,Thursdays at 02:13 (JST)
Kiznaiver,,7.37,267,2386,746,TV,12,Finished Airing,"Apr 9, 2016 to Jun 25, 2016","Aniplex,       Movic,       Ultra Super Pictures,       Sammy,       Asahi Broadcasting,       BS11,       Crunchyroll",Aniplex of America,Trigger,Original,"Drama, Romance, Sci-Fi",,,24 min. per ep.,PG-13 - Teens 13 or older,"5,031",Spring 2016,Saturdays at 23:30 (JST)
Minami-ke Natsuyasumi,,7.37,5028,2388,18,OVA,1,Finished Airing,"Aug 6, 2013",Starchild Records,"None found, add some",feel.,Manga,"Comedy, Slice of Life",CGDCT,Seinen,28 min.,PG-13 - Teens 13 or older,5,,
Oruchuban Ebichu,,7.37,3035,2389,53,TV,24,Finished Airing,"Aug 1, 1999 to Oct 1, 1999",Pioneer LDC,"None found, add some","Gainax,       Group TAC",Manga,"Comedy, Ecchi","Anthropomorphic, Gag Humor",Seinen,8 min. per ep.,R+ - Mild Nudity,360,Summer 1999,Unknown
Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,Saekano: How to Raise a Boring Girlfriend .flat - Fan Service of Love and Pure heart,7.37,1758,2390,127,Special,1,Finished Airing,"Apr 6, 2017",Aniplex,"None found, add some",A-1 Pictures,Light novel,"Comedy, Romance, Ecchi","Harem, School",,22 min.,PG-13 - Teens 13 or older,155,,
Scrapped Princess,,7.37,2142,2393,96,TV,24,Finished Airing,"Apr 8, 2003 to Oct 7, 2003","Kadokawa Shoten,       A-Line","Funimation,       Bandai Entertainment",Bones,Light novel,"Action, Adventure, Drama, Fantasy, Sci-Fi",Mecha,,23 min. per ep.,PG-13 - Teens 13 or older,432,Spring 2003,Tuesdays at 18:00 (JST)
Saiyuuki Reload,Saiyuki Reload,7.37,3748,2391,35,TV,25,Finished Airing,"Oct 2, 2003 to Mar 25, 2004","None found, add some","Discotek Media,       Geneon Entertainment USA",Pierrot,Manga,"Action, Adventure, Comedy, Drama, Supernatural",Mythology,Josei,23 min. per ep.,PG-13 - Teens 13 or older,115,Fall 2003,Unknown
Saiyuuki Reload Gunlock,Saiyuki Gunlock,7.37,4527,2392,23,TV,26,Finished Airing,"Apr 2, 2004 to Sep 24, 2004","None found, add some",Geneon Entertainment USA,Pierrot,Manga,"Action, Adventure, Comedy, Drama, Supernatural",Mythology,Josei,24 min. per ep.,PG-13 - Teens 13 or older,47,Spring 2004,Unknown
Senryuu Shoujo,Senryu Girl,7.37,1290,2394,187,TV,12,Finished Airing,"Apr 6, 2019 to Jun 22, 2019","Mainichi Broadcasting System,       Kodansha,       DMM pictures",Sentai Filmworks,Connect,4-koma manga,Comedy,"Romantic Subtext, School",Shounen,12 min. per ep.,PG-13 - Teens 13 or older,468,Spring 2019,Saturdays at 01:55 (JST)
Shakugan no Shana Movie,Shakugan no Shana: The Movie,7.37,2762,2395,63,Movie,1,Finished Airing,"Apr 21, 2007","ASCII Media Works,       Showgate,       Geneon Entertainment",Funimation,J.C.Staff,Light novel,"Action, Fantasy, Romance","Mahou Shoujo, School",,1 hr. 26 min.,PG-13 - Teens 13 or older,55,,
Shen Lan Qi Yu Wushuang Zhu: Tianmo Pian,The Land of Miracles 3rd Season,7.37,14817,2396,694,ONA,15,Finished Airing,"Jul 15, 2023 to Oct 14, 2023","iQIYI,       High Energy Studio","None found, add some",CG Year,Web novel,"Action, Fantasy",,,22 min. per ep.,PG-13 - Teens 13 or older,7,,
Kidou Senshi Gundam SEED: SEED Supernova - Tanekyara Gekijou,,7.36,6953,2397,8,Special,4,Finished Airing,"Jun 22, 2007","None found, add some",Nozomi Entertainment,Sunrise,Original,Comedy,Parody,,4 min. per ep.,PG-13 - Teens 13 or older,10,,
Kyokou Suiri Season 2,In/Spectre 2,7.36,1485,2399,158,TV,12,Finished Airing,"Jan 9, 2023 to Mar 27, 2023","Nihon Ad Systems,       Kodansha,       KlockWorx,       Docomo Anime Store,       King Records,       Crunchyroll,       BS NTV,       Mixi,       Studio Tenjin","None found, add some",Brain's Base,Manga,"Mystery, Romance, Supernatural","Adult Cast, Mythology",Shounen,25 min. per ep.,R - 17+ (violence & profanity),577,Winter 2023,Mondays at 01:05 (JST)
Kore wa Zombie desu ka? OVA,Is This a Zombie? OVA,7.36,1702,2398,133,OVA,2,Finished Airing,"Jun 10, 2011 to Apr 24, 2012","None found, add some",Funimation,Studio Deen,Light novel,"Action, Comedy, Fantasy, Ecchi","Harem, Vampire",,24 min. per ep.,PG-13 - Teens 13 or older,77,,
Love Stage!!: Chotto ja Nakutte,,7.36,2675,2400,67,OVA,1,Finished Airing,"Nov 22, 2014",Kadokawa Shoten,Sentai Filmworks,J.C.Staff,Manga,"Boys Love, Comedy","Adult Cast, Otaku Culture, Showbiz",,23 min.,PG-13 - Teens 13 or older,82,,
