Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Premiered,Broadcast,Demographics
Tennis no Oujisama Movie 1: Futari no Samurai - The First Game,"The Prince of Tennis: The Two Samurai, The First Game",7.33,4711,2561,21,Movie,1,Finished Airing,"Jan 29, 2005","Nihon Ad Systems,       Shueisha","None found, add some",Production I.G,Manga,Sports,,1 hr. 5 min.,PG-13 - Teens 13 or older,27,,,Shounen
Un-Go,,7.33,1527,2562,152,TV,11,Finished Airing,"Oct 14, 2011 to Dec 23, 2011","Dentsu,       Fuji TV,       TOHO,       Sony Music Entertainment,       Fujipacific Music",Sentai Filmworks,Bones,Novel,"Mystery, Sci-Fi, Supernatural","Adult Cast, Detective",24 min. per ep.,R - 17+ (violence & profanity),638,Fall 2011,Fridays at 00:45 (JST),
Yuan Long,Carp Reborn,7.33,8970,2563,4,ONA,16,Finished Airing,"Jul 11, 2020 to Oct 3, 2020",bilibili,"None found, add some",CG Year,Novel,"Action, Adventure, Fantasy",,18 min. per ep.,PG-13 - Teens 13 or older,36,,,
Allison to Lillia,Allison & Lillia,7.33,3402,2566,43,TV,26,Finished Airing,"Apr 3, 2008 to Oct 2, 2008","None found, add some",Sentai Filmworks,Madhouse,Light novel,"Action, Adventure",,24 min. per ep.,PG-13 - Teens 13 or older,178,Spring 2008,Thursdays at 23:32 (JST),
Bartender,,7.33,2134,2567,96,TV,11,Finished Airing,"Oct 15, 2006 to Dec 31, 2006","Pony Canyon,       Fuji TV,       Sony Music Entertainment,       Fujipacific Music,       Fuji Creative","None found, add some",Palm Studio,Manga,"Drama, Gourmet","Adult Cast, Workplace",23 min. per ep.,PG-13 - Teens 13 or older,495,Fall 2006,Sundays at 01:45 (JST),Seinen
Beelzebub Specials,,7.33,4534,2568,23,Special,16,Finished Airing,"Jun 29, 2011 to Sep 26, 2012","Pierrot,       Opera House","None found, add some",Pierrot Plus,Manga,"Action, Comedy, Supernatural","Childcare, Delinquents, Mythology, School",3 min. per ep.,PG-13 - Teens 13 or older,22,,,Shounen
Aa! Megami-sama! (2011),Ah! My Goddess: Together Forever,7.33,4643,2565,22,OVA,3,Finished Airing,"Feb 23, 2011 to Aug 23, 2013",APPP,"None found, add some",AIC,Manga,"Comedy, Romance, Supernatural",,28 min. per ep.,PG-13 - Teens 13 or older,31,,,Seinen
"""Bungaku Shoujo"" Movie",,7.33,2643,2564,68,Movie,1,Finished Airing,"May 1, 2010","Lantis,       Pony Canyon,       Enterbrain,       Kadokawa Contents Gate,       T.O Entertainment","None found, add some",Production I.G,Light novel,"Drama, Mystery, Romance",School,1 hr. 40 min.,PG-13 - Teens 13 or older,225,,,
Carnival Phantasm: HibiChika Special,,7.33,3807,2569,34,Special,1,Finished Airing,"Jul 7, 2012",Notes,"None found, add some",Lerche,Manga,"Comedy, Supernatural",,26 min.,PG-13 - Teens 13 or older,7,,,
City Hunter: Hyakuman Dollar no Inbou,City Hunter: Million Dollar Conspiracy,7.33,7044,2570,8,Movie,1,Finished Airing,"Aug 25, 1990","None found, add some",Discotek Media,Sunrise,Manga,"Action, Comedy, Mystery",,45 min.,PG-13 - Teens 13 or older,2,,,Shounen
Doraemon Movie 39: Nobita no Getsumen Tansaki,Doraemon the Movie 2019: Chronicle of the Moon Exploration,7.33,8545,2571,5,Movie,1,Finished Airing,"Mar 1, 2019","TV Asahi,       Shogakukan-Shueisha Productions,       Asatsu DK,       TOHO,       Fujiko F. Fujio Pro,       Shogakukan","None found, add some",Shin-Ei Animation,Manga,"Adventure, Fantasy, Sci-Fi",Space,1 hr. 51 min.,PG - Children,11,,,Kids
Ginga Kikoutai Majestic Prince,Majestic Prince,7.33,2960,2574,56,TV,24,Finished Airing,"Apr 4, 2013 to Sep 19, 2013","TV Tokyo,       Sotsu,       Kadokawa Shoten,       KlockWorx,       Bandai Namco Games,       TOHO animation",Sentai Filmworks,"Doga Kobo,       Orange",Manga,"Action, Sci-Fi","Mecha, School, Space",23 min. per ep.,PG-13 - Teens 13 or older,173,Spring 2013,Thursdays at 22:30 (JST),Seinen
Free!,Free! - Iwatobi Swim Club,7.33,237,2573,803,TV,12,Finished Airing,"Jul 4, 2013 to Sep 26, 2013","Lantis,       Iwatobi High School Swimming Club,       Asahi Broadcasting","Funimation,       Discotek Media,       Crunchyroll","Kyoto Animation,       Animation Do",Original,Sports,School,23 min. per ep.,PG-13 - Teens 13 or older,"9,593",Summer 2013,Thursdays at 00:30 (JST),
Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,Fairy Tail the Movie: The Phoenix Priestess - The First Morning,7.33,2244,2572,90,Special,1,Finished Airing,"Feb 15, 2013",Dentsu,Funimation,"Satelight,       A-1 Pictures",Manga,Fantasy,,12 min.,PG-13 - Teens 13 or older,200,,,Shounen
High School DxD,,7.33,88,2576,1,TV,12,Finished Airing,"Jan 6, 2012 to Mar 23, 2012","Genco,       Lantis,       Media Factory,       AT-X,       PRA,       Showgate,       Atelier Musa,       Fujimi Shobo",Funimation,TNK,Light novel,"Action, Comedy, Fantasy, Romance, Ecchi","Harem, Mythology, School",24 min. per ep.,R+ - Mild Nudity,"22,654",Winter 2012,Fridays at 11:00 (JST),
Glass no Kamen,,7.33,6553,2575,9,TV,23,Finished Airing,"Apr 9, 1984 to Sep 24, 1984",Studio Jack,Maiden Japan,Eiken,Manga,"Drama, Romance",Performing Arts,24 min. per ep.,PG-13 - Teens 13 or older,44,Spring 1984,Unknown,Shoujo
Honobono Log,,7.33,2388,2577,81,TV,10,Finished Airing,"Jun 7, 2016 to Jun 18, 2016",NHK,"None found, add some",Fanworks,Picture book,"Romance, Slice of Life",Iyashikei,2 min. per ep.,G - All Ages,348,Spring 2016,Not scheduled once per week,
"Ikoku Meiro no Croisée The Animation: Ongakkai ""Récital""",Croisée in a Foreign Labyrinth The Animation: Concert,7.33,6839,2578,8,Special,1,Finished Airing,"Jul 29, 2011",Aoni Entertainment,"None found, add some",Satelight,Manga,Slice of Life,"Historical, Iyashikei",23 min.,G - All Ages,2,,,Seinen
Aa! Megami-sama! (TV),Ah! My Goddess,7.32,1468,2579,161,TV,24,Finished Airing,"Jan 7, 2005 to Jul 8, 2005","Bandai Visual,       TBS,       Imagine","Media Blasters,       NYAV Post",AIC,Manga,"Comedy, Romance, Supernatural",,24 min. per ep.,PG-13 - Teens 13 or older,"1,139",Winter 2005,Fridays at 01:55 (JST),Seinen
Araburu Kisetsu no Otome-domo yo.,O Maidens in Your Savage Season,7.32,696,2580,341,TV,12,Finished Airing,"Jul 6, 2019 to Sep 21, 2019","Mainichi Broadcasting System,       Kodansha,       DMM pictures",Sentai Filmworks,Lay-duce,Manga,"Drama, Romance",School,24 min. per ep.,PG-13 - Teens 13 or older,"1,598",Summer 2019,Saturdays at 02:25 (JST),Shounen
Aria the Natural: Sono Futatabi Deaeru Kiseki ni...,,7.32,5244,2581,16,Special,1,Finished Airing,"May 7, 2006","Production I.G,       TV Tokyo,       Shochiku,       Mag Garden",Nozomi Entertainment,HAL Film Maker,Manga,"Fantasy, Sci-Fi, Slice of Life",Iyashikei,5 min.,G - All Ages,30,,,Shounen
Black Jack the Movie,Black Jack: The Movie,7.32,5624,2583,14,Movie,1,Finished Airing,"Nov 30, 1996","None found, add some","Discotek Media,       Manga Entertainment",Tezuka Productions,Manga,"Award Winning, Drama",Medical,1 hr. 33 min.,R - 17+ (violence & profanity),39,,,Shounen
Black Cat (TV),Black Cat,7.32,904,2582,271,TV,23,Finished Airing,"Oct 7, 2005 to Mar 31, 2006","GDH,       Dentsu,       TBS,       Sotsu Music Publishing,       Future Vision Music",Funimation,Gonzo,Manga,"Action, Adventure, Sci-Fi",Super Power,24 min. per ep.,PG-13 - Teens 13 or older,"1,797",Fall 2005,Fridays at 01:25 (JST),Shounen
Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,Boruto: Naruto the Movie - The Day Naruto Became Hokage,7.32,1886,2584,115,Special,1,Finished Airing,"Jul 6, 2016","None found, add some",VIZ Media,Pierrot,Original,"Action, Adventure, Fantasy",,10 min.,PG-13 - Teens 13 or older,158,,,Shounen
Captain Herlock,Space Pirate Captain Harlock,7.32,3025,2585,53,Movie,1,Finished Airing,"Sep 7, 2013","Toei Video,       Sammy,       Kinoshita Koumuten",Ketchup Entertainment,"Toei Animation,       Marza Animation Planet",Manga,"Action, Drama, Sci-Fi",Space,1 hr. 55 min.,R - 17+ (violence & profanity),168,,,
Cardcaptor Sakura: Kero-chan ni Omakase!,Cardcaptor Sakura: Leave it to Kero! Theatrical Version,7.32,3985,2586,31,Movie,1,Finished Airing,"Jul 15, 2000","NHK,       Kodansha,       Shelty","Discotek Media,       Geneon Entertainment USA",Madhouse,Manga,"Comedy, Gourmet",,10 min.,G - All Ages,36,,,Shoujo
Chibi Maruko-chan (1995),Little Miss Maruko,7.32,7813,2587,6,TV,Unknown,Currently Airing,"Jan 8, 1995 to ?","Ajia-do,       Sakura Production","None found, add some",Nippon Animation,Manga,Comedy,School,23 min.,G - All Ages,52,Winter 1995,Sundays at 18:00 (JST),Shoujo
Cinderella Monogatari,The Story of Cinderella,7.32,6975,2588,8,TV,26,Finished Airing,"Apr 4, 1996 to Oct 3, 1996","None found, add some","None found, add some",Tatsunoko Production,Other,"Adventure, Fantasy, Romance",,24 min. per ep.,G - All Ages,56,Spring 1996,Thursdays at 18:00 (JST),
D-Frag!*,,7.32,2728,2589,65,OVA,1,Finished Airing,"Sep 22, 2014",Media Factory,"None found, add some",Brain's Base,Manga,Comedy,,24 min.,PG-13 - Teens 13 or older,36,,,Seinen
Date A Live Movie: Mayuri Judgment,Date A Live Movie: Mayuri Judgement,7.32,1168,2590,208,Movie,1,Finished Airing,"Aug 22, 2015","None found, add some",Funimation,Production IMS,Light novel,"Action, Fantasy, Romance, Sci-Fi",Harem,1 hr. 12 min.,PG-13 - Teens 13 or older,618,,,
Date A Live: Date to Date,,7.32,1182,2591,206,OVA,1,Finished Airing,"Dec 6, 2013","AIC,       Nippon Columbia",Funimation,AIC PLUS+,Light novel,"Romance, Sci-Fi","Harem, School",23 min.,PG-13 - Teens 13 or older,389,,,
Doraemon Movie 12: Nobita no Dorabian Nights,Doraemon the Movie: Nobita's Dorabian Nights,7.32,5853,2592,12,Movie,1,Finished Airing,"Mar 9, 1991","None found, add some","None found, add some","None found, add some",Unknown,"Adventure, Comedy, Fantasy",,1 hr. 40 min.,PG - Children,6,,,"KidsKids,         ShounenShounen"
Doraemon Movie 38: Nobita no Takarajima,Doraemon the Movie 2018: Nobita's Treasure Island,7.32,7580,2593,6,Movie,1,Finished Airing,"Mar 3, 2018","TV Asahi,       Shogakukan-Shueisha Productions,       Asatsu DK,       TOHO,       Fujiko F. Fujio Pro,       Shogakukan","None found, add some",Shin-Ei Animation,Manga,"Adventure, Fantasy",,1 hr. 49 min.,PG - Children,7,,,Kids
Doraemon: Obaachan no Omoide,Doraemon: A Grandmother's Recollections,7.32,9276,2594,3,Movie,1,Finished Airing,"Mar 4, 2000","None found, add some","None found, add some","None found, add some",Unknown,"Award Winning, Comedy, Fantasy, Sci-Fi",,27 min.,PG - Children,5,,,"KidsKids,         ShounenShounen"
Drifters: The Outlandish Knight,,7.32,4294,2596,27,OVA,1,Finished Airing,"Nov 30, 2018","Rakuonsha,       NBCUniversal Entertainment Japan,       Shounen Gahousha","None found, add some",Hoods Entertainment,Manga,"Action, Adventure, Comedy, Fantasy","Adult Cast, Gore, Historical, Isekai, Military, Samurai",28 min.,R - 17+ (violence & profanity),9,,,Seinen
Fuuto Tantei,Fuuto PI,7.32,2661,2597,67,TV,12,Finished Airing,"Aug 8, 2022 to Oct 24, 2022","Toei Video,       Bandai,       Magic Capsule,       Bandai Spirits,       ADK Emotions","None found, add some",Studio Kai,Manga,"Action, Mystery, Supernatural",Detective,25 min. per ep.,PG-13 - Teens 13 or older,446,Summer 2022,Mondays at 22:00 (JST),Seinen
"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",Dragon Ball Z: Broly - The Legendary Super Saiyan,7.32,1440,2595,164,Movie,1,Finished Airing,"Mar 6, 1993","None found, add some",Funimation,Toei Animation,Manga,"Action, Adventure, Comedy, Fantasy, Sci-Fi",,1 hr. 16 min.,PG-13 - Teens 13 or older,186,,,Shounen
Healer Girl,,7.32,3915,2598,33,TV,12,Finished Airing,"Apr 4, 2022 to Jun 20, 2022","Lantis,       Live Viewing Japan,       Bandai Namco Arts","None found, add some",Studio 3Hz,Original,"Fantasy, Slice of Life","CGDCT, Medical, Music",23 min. per ep.,PG-13 - Teens 13 or older,163,Spring 2022,Mondays at 23:00 (JST),
Himouto! Umaru-chan R,,7.32,947,2599,258,TV,12,Finished Airing,"Oct 8, 2017 to Dec 24, 2017","AT-X,       Flex Comix,       TOHO animation,       Good Smile Company,       Shueisha,       bilibili,       BS11,       Jinnan Studio,       RAY",Sentai Filmworks,Doga Kobo,Manga,Comedy,"Otaku Culture, School",23 min. per ep.,PG-13 - Teens 13 or older,536,Fall 2017,Sundays at 23:30 (JST),Seinen
Hottarake no Shima: Haruka to Mahou no Kagami,Oblivion Island: Haruka and the Magic Mirror,7.32,6507,2600,9,Movie,1,Finished Airing,"Aug 22, 2009","Dentsu,       Pony Canyon,       Fuji TV,       TOHO",Funimation,"Production I.G,       Polygon Pictures",Original,Fantasy,,1 hr. 38 min.,G - All Ages,19,,,
Girls & Panzer Movie Specials,Girls und Panzer der Film Specials,7.31,4467,2651,24,Special,3,Finished Airing,"May 27, 2016","None found, add some","None found, add some",Actas,Original,,"CGDCT, Military, School",16 min. per ep.,PG-13 - Teens 13 or older,34,,,
Hanayamata,,7.31,1947,2652,111,TV,12,Finished Airing,"Jul 8, 2014 to Sep 23, 2014","TV Tokyo,       Avex Entertainment,       Sotsu,       Movic,       AT-X,       DIVE II Entertainment,       Bandai Namco Games",Sentai Filmworks,Madhouse,Manga,Slice of Life,"CGDCT, Iyashikei, Performing Arts, School",24 min. per ep.,PG-13 - Teens 13 or older,391,Summer 2014,Tuesdays at 01:35 (JST),
Initial D Extra Stage,,7.31,2950,2654,56,OVA,2,Finished Airing,"Mar 22, 2001","OB Planning,       Fuji TV","Funimation,       Tokyopop",Pastel,Manga,"Action, Drama",Racing,27 min. per ep.,R+ - Mild Nudity,83,,,Seinen
Hifuu Katsudou Kiroku: The Sealed Esoteric History,Hifuu Club Activity Record: The Sealed Esoteric History,7.31,6956,2653,8,OVA,Unknown,Currently Airing,"Dec 29, 2015 to ?","None found, add some","None found, add some","None found, add some",Game,Fantasy,,30 min.,PG-13 - Teens 13 or older,50,,,
Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,The Swiss Family Robinson: Flone of the Mysterious Island,7.31,7317,2655,7,TV,50,Finished Airing,"Jan 4, 1981 to Dec 27, 1981","None found, add some","None found, add some",Nippon Animation,Novel,"Adventure, Drama, Slice of Life",Historical,24 min. per ep.,G - All Ages,31,Winter 1981,Sundays at 19:30 (JST),
Kimi ni Todoke 2nd Season: Minitodo Gekijou,Kimi ni Todoke: From Me to You Season 2 - Mini Theater,7.31,3123,2656,50,Special,3,Finished Airing,"Apr 20, 2011 to Sep 21, 2011","None found, add some","None found, add some",Production I.G,Manga,"Comedy, Romance",,5 min. per ep.,PG-13 - Teens 13 or older,43,,,Shoujo
Love Hina Christmas Special: Silent Eve,Love Hina Christmas Movie,7.31,2890,2657,58,TV Special,1,Finished Airing,"Dec 25, 2000","TV Tokyo,       Yomiko Advertising",Bandai Entertainment,Xebec,Manga,"Comedy, Romance",,46 min.,PG-13 - Teens 13 or older,47,,,Shounen
Love Lab,,7.31,1194,2658,202,TV,13,Finished Airing,"Jul 5, 2013 to Sep 27, 2013","Aniplex,       Dentsu,       Mainichi Broadcasting System",Sentai Filmworks,Doga Kobo,Manga,"Comedy, Romance","CGDCT, School",24 min. per ep.,PG-13 - Teens 13 or older,540,Summer 2013,Fridays at 02:05 (JST),
Lupin III: Kutabare! Nostradamus,Lupin III: Farewell to Nostradamus,7.31,5946,2659,12,Movie,1,Finished Airing,"Apr 22, 1995","VAP,       Tohokushinsha Film Corporation","Funimation,       Discotek Media",Tokyo Movie Shinsha,Manga,"Action, Adventure, Comedy, Mystery",Adult Cast,1 hr. 40 min.,R+ - Mild Nudity,6,,,Seinen
Meitantei Conan: Haibara Ai Monogatari - Kurogane no Mystery Train,Detective Conan: Ai Haibara's Story - Jet-Black Mystery Train,7.31,9399,2661,3,Movie,1,Finished Airing,"Jan 6, 2023","Yomiuri Telecasting,       TOHO,       Shogakukan","None found, add some",TMS Entertainment,Manga,Mystery,Detective,1 hr. 29 min.,PG-13 - Teens 13 or older,11,,,Shounen
Ojamajo Doremi,Magical DoReMi,7.31,2932,2662,57,TV,51,Finished Airing,"Feb 7, 1999 to Jan 30, 2000",Asahi Broadcasting,4Kids Entertainment,Toei Animation,Original,"Comedy, Fantasy",Mahou Shoujo,24 min. per ep.,G - All Ages,705,Winter 1999,Sundays at 08:30 (JST),
Megami no Café Terrace,The Café Terrace and Its Goddesses,7.31,1896,2660,115,TV,12,Finished Airing,"Apr 8, 2023 to Jun 24, 2023","Marvelous Entertainment,       Mainichi Broadcasting System,       Kodansha,       Half H.P Studio","None found, add some",Tezuka Productions,Manga,"Comedy, Romance, Ecchi","Adult Cast, Harem",23 min. per ep.,PG-13 - Teens 13 or older,592,Spring 2023,Saturdays at 01:25 (JST),Shounen
One Piece Movie 08: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,One Piece: Episode of Alabasta - The Desert Princess and the Pirates,7.31,2568,2663,71,Movie,1,Finished Airing,"Mar 3, 2007",Fujipacific Music,Funimation,Toei Animation,Manga,"Action, Adventure, Fantasy",,1 hr. 30 min.,PG-13 - Teens 13 or older,30,,,Shounen
Onegai My Melody: Kurukuru Shuffle!,,7.31,7846,2664,6,TV,52,Finished Airing,"Apr 2, 2006 to Mar 25, 2007",Sanrio,"None found, add some",Studio Comet,Unknown,"Comedy, Fantasy",,22 min. per ep.,PG - Children,35,Spring 2006,Sundays at 09:30 (JST),
Piano no Mori (TV),Forest of Piano,7.31,1747,2665,128,TV,12,Finished Airing,"Apr 9, 2018 to Jul 2, 2018",NHK,"None found, add some",Gaina,Manga,Drama,"Music, School",25 min. per ep.,PG-13 - Teens 13 or older,445,Spring 2018,Mondays at 00:10 (JST),Seinen
Poketoon,Pokétoon,7.31,7408,2666,7,ONA,8,Finished Airing,"Jun 4, 2020 to Dec 28, 2021","Nintendo,       Creatures Inc.","None found, add some","Magic Bus,       Studio Colorido,       DandeLion Animation Studio,       Studio GOONEYS,       Pancake,       Mimoid,       team Yamahitsuji",Game,"Adventure, Comedy",,8 min. per ep.,G - All Ages,17,,,Kids
Re:Zero kara Hajimeru Break Time 2nd Season,Re:ZERO ~Starting Break Time From Zero~ Season 2,7.31,3887,2667,33,Special,25,Finished Airing,"Jul 10, 2020 to Mar 26, 2021","None found, add some","None found, add some",Studio PuYUKAI,Light novel,Comedy,,3 min. per ep.,PG-13 - Teens 13 or older,197,,,
Ristorante Paradiso,,7.31,3218,2668,47,TV,11,Finished Airing,"Apr 9, 2009 to Jun 25, 2009","Fuji TV,       Fujipacific Music,       Sony PCL",Nozomi Entertainment,David Production,Manga,"Drama, Gourmet, Romance",Workplace,22 min. per ep.,PG-13 - Teens 13 or older,171,Spring 2009,Thursdays at 02:08 (JST),
Robotics;Notes,,7.31,1343,2669,179,TV,22,Finished Airing,"Oct 12, 2012 to Mar 22, 2013","Aniplex,       Dentsu,       Fuji TV,       Nitroplus,       Fujipacific Music,       MAGES.",Funimation,Production I.G,Visual novel,"Drama, Mystery, Sci-Fi","Mecha, School",23 min. per ep.,PG-13 - Teens 13 or older,579,Fall 2012,Fridays at 01:15 (JST),
Saki Achiga-hen: Episode of Side-A,Saki Episode of Side A,7.31,3663,2670,37,TV,12,Finished Airing,"Apr 9, 2012 to Jul 2, 2012","TV Tokyo,       Square Enix,       Sotsu,       Lantis,       Pony Canyon","None found, add some",Studio Gokumi,Manga,Slice of Life,"School, Strategy Game",24 min. per ep.,PG-13 - Teens 13 or older,127,Spring 2012,Mondays at 01:05 (JST),
K: Seven Stories Movie 2 - Side:Blue - Tenrou no Gotoku,"K: SEVEN STORIES ""SIDE:BLUE - Sirius - """,7.30,4471,2671,24,Movie,1,Finished Airing,"Aug 4, 2018","None found, add some",VIZ Media,GoHands,Manga,"Action, Supernatural",Super Power,1 hr. 1 min.,PG-13 - Teens 13 or older,23,,,
Kowarekake no Orgel,,7.30,3779,2673,35,OVA,1,Finished Airing,"Dec 31, 2009",ElectromagneticWave,"None found, add some","None found, add some",Original,"Drama, Sci-Fi, Slice of Life",Music,28 min.,G - All Ages,74,,,
Kidou Senshi Gundam 00 Movie: A Wakening of the Trailblazer,Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,7.30,2775,2672,63,Movie,1,Finished Airing,"Sep 18, 2010","Bandai Visual,       Sotsu,       Mainichi Broadcasting System","Nozomi Entertainment,       Bandai Entertainment",Sunrise,Original,"Action, Sci-Fi","Mecha, Space",2 hr.,R - 17+ (violence & profanity),236,,,
Li Linke de Xiao Guaner 2nd Season,The Dining of Link Lee 2nd Season,7.30,15594,2674,571,ONA,10,Finished Airing,"Jan 30, 2023 to Mar 27, 2023",bilibili,"None found, add some",Delight Animation,Original,"Gourmet, Slice of Life",Workplace,18 min. per ep.,PG-13 - Teens 13 or older,2,,,
Ling Jian Zun 4th Season,,7.30,10234,2675,2,ONA,Unknown,Currently Airing,"Sep 8, 2020 to ?","None found, add some","None found, add some",Suoyi Technology,Novel,"Action, Adventure, Fantasy, Romance",Martial Arts,11 min.,PG-13 - Teens 13 or older,13,,,
Love Live! Nijigasaki Gakuen School Idol Doukoukai: Next Sky,,7.30,6593,2676,9,OVA,1,Finished Airing,"Jun 23, 2023","Bushiroad,       Sunrise Music,       Kadokawa,       Bandai Namco Arts","None found, add some",Sunrise,Other,Slice of Life,"Idols (Female), Music, School",29 min.,PG-13 - Teens 13 or older,30,,,
Lupin III: Walther P38,Lupin III: Island of Assassins,7.30,6697,2677,9,TV Special,1,Finished Airing,"Aug 1, 1997",VAP,"Funimation,       Discotek Media",Tokyo Movie Shinsha,Manga,"Action, Adventure, Comedy, Mystery",Adult Cast,1 hr. 32 min.,PG-13 - Teens 13 or older,18,,,Seinen
One Piece: Mamore! Saigo no Dai Butai,One Piece: Protect! The Last Great Performance,7.30,3959,2678,32,TV Special,1,Finished Airing,"Dec 14, 2003","None found, add some","None found, add some",Toei Animation,Manga,"Action, Adventure, Fantasy",,45 min.,PG-13 - Teens 13 or older,10,,,Shounen
Ore wo Suki nano wa Omae dake ka yo,ORESUKI Are you the only one who loves me?,7.30,493,2679,460,TV,12,Finished Airing,"Oct 3, 2019 to Dec 26, 2019","Aniplex,       Movic,       Barnum Studio,       Tokyo MX,       Q-Tec,       Docomo Anime Store,       BS11,       Straight Edge,       Kadokawa",Aniplex of America,Connect,Light novel,"Comedy, Romance","Harem, School",23 min. per ep.,PG-13 - Teens 13 or older,"2,268",Fall 2019,Thursdays at 00:30 (JST),
Ousama Ranking: Yuuki no Takarabako,Ranking of Kings: The Treasure Chest of Courage,7.30,1660,2680,137,TV,10,Finished Airing,"Apr 14, 2023 to Jun 16, 2023","Aniplex,       Dentsu,       Fuji TV,       Kadokawa,       Bandai Spirits","None found, add some",Wit Studio,Web manga,"Adventure, Fantasy",,22 min. per ep.,PG-13 - Teens 13 or older,597,Spring 2023,Fridays at 00:55 (JST),
Peace Maker Kurogane,,7.30,2894,2681,58,TV,24,Finished Airing,"Oct 8, 2003 to Mar 24, 2004","GDH,       TV Asahi,       Imagica","ADV Films,       Funimation",Gonzo,Manga,"Action, Comedy","Historical, Samurai",24 min. per ep.,R - 17+ (violence & profanity),278,Fall 2003,Unknown,Shounen
