Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Premiered,Broadcast,Demographics
Wonder Momo,,3.48,7271,13288,7,ONA,5,Finished Airing,"Feb 6, 2014 to Mar 6, 2014",Bandai Namco Games,"None found, add some",Graphinica,Game,Action,"Martial Arts, School, Strategy Game",7 min. per ep.,PG-13 - Teens 13 or older,7,,,
Within the Bloody Woods,,3.40,10289,13289,2,ONA,2,Finished Airing,"May 22, 2006 to Aug 5, 2006","None found, add some","None found, add some","None found, add some",Original,Horror,,1 min. per ep.,R - 17+ (violence & profanity),1,,,
Pinky,,3.38,9674,13290,3,ONA,1,Finished Airing,"Mar 23, 2012","None found, add some","None found, add some","None found, add some",Original,"Comedy, Horror",,2 min.,R - 17+ (violence & profanity),1,,,
Nendo no Tatakai,Battle of Clay,3.36,9809,13291,3,ONA,1,Finished Airing,"Jan 28, 2004","None found, add some","None found, add some","None found, add some",Original,"Action, Comedy",,1 min.,PG - Children,6,,,
001,,3.35,5316,13293,16,ONA,1,Finished Airing,"Feb 7, 2013","None found, add some","None found, add some","None found, add some",Original,Comedy,,37 sec.,G - All Ages,6,,,
Hanoka,,3.36,8389,13292,5,TV,12,Finished Airing,"Aug 8, 2006 to Oct 31, 2006",Fanworks,"None found, add some",RAMS,Original,Sci-Fi,,5 min. per ep.,PG-13 - Teens 13 or older,17,Summer 2006,Unknown,
Tenshi no Drop,Angel's Drop,3.35,5181,13294,17,TV Special,1,Finished Airing,"May 12, 2013","AIC,       Flex Comix,       G-mode","None found, add some",AIC Frontier,Web manga,"Comedy, Ecchi",,5 min.,R - 17+ (violence & profanity),21,,,
Forest Fairy Five,,3.34,9372,13295,3,TV,13,Finished Airing,"Jan 6, 2017 to Mar 31, 2017","Showgate,       Tokyo MX","None found, add some","None found, add some",Picture book,"Comedy, Fantasy",Music,10 min. per ep.,PG - Children,5,Winter 2017,Fridays at 20:00 (JST),
Generation of Chaos Next: Chikai no Pendant,,3.34,11458,13296,1,OVA,1,Finished Airing,"May 22, 2002",Idea Factory,"None found, add some","None found, add some",Game,"Action, Adventure, Fantasy, Romance",Military,27 min.,PG-13 - Teens 13 or older,1,,,
Vampire Holmes,,3.32,4784,13297,21,TV,12,Finished Airing,"Apr 4, 2015 to Jun 20, 2015",CUCURI,"None found, add some",Studio! Cucuri,Game,"Comedy, Mystery, Supernatural",,3 min. per ep.,PG-13 - Teens 13 or older,50,Spring 2015,Saturdays at 01:55 (JST),
Koumon-teki Juuku Ketsujiru Juke,Anal Juke: Anal Juice,3.30,12064,13298,1,Movie,1,Finished Airing,"Apr 23, 2013",Tamabi,"None found, add some","None found, add some",Original,"Avant Garde, Comedy",Music,2 min.,R+ - Mild Nudity,1,,,
Panzer Dragoon,,3.28,9382,13300,3,OVA,1,Finished Airing,"Oct 25, 1996",Sega,ADV Films,"Production I.G,       General Entertainment",Game,"Action, Fantasy, Sci-Fi",,26 min.,PG-13 - Teens 13 or older,4,,,
Pupa,,3.29,1275,13299,189,TV,12,Finished Airing,"Jan 10, 2014 to Mar 28, 2014",Earth Star Entertainment,"None found, add some",Studio Deen,Manga,"Fantasy, Horror, Suspense","Gore, Psychological",4 min. per ep.,R - 17+ (violence & profanity),246,Winter 2014,Fridays at 02:03 (JST),
Nendo no Tatakai 2,Battle of Clay 2,3.25,10475,13301,2,ONA,1,Finished Airing,"Jan 21, 2004","None found, add some","None found, add some","None found, add some",Original,"Action, Comedy",,1 min.,PG-13 - Teens 13 or older,3,,,
Scrap Diary,,3.23,11731,13303,1,Movie,1,Finished Airing,2002,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,R+ - Mild Nudity,0,,,
Dark Cat,,3.25,8158,13302,5,OVA,1,Finished Airing,"Nov 28, 1991",Nikkatsu,Media Blasters,Agent 21,Manga,"Action, Horror, Supernatural","Mythology, Super Power",50 min.,R - 17+ (violence & profanity),8,,,
Born by Myself,,3.20,10125,13304,2,ONA,1,Finished Airing,2005,The Village of Marchen,"None found, add some","None found, add some",Original,Avant Garde,Psychological,6 min.,PG-13 - Teens 13 or older,2,,,
Shigeru,,3.15,11709,13305,1,ONA,1,Finished Airing,"Jun 14, 2014","None found, add some","None found, add some","None found, add some",Original,"Avant Garde, Comedy",,10 sec.,R+ - Mild Nudity,4,,,
Soujuu Senshi Psychic Wars,Psychic Wars,3.14,8614,13306,4,OVA,1,Finished Airing,"Feb 22, 1991","None found, add some",Manga Entertainment,Toei Animation,Novel,Action,"Mythology, Super Power, Time Travel",54 min.,R+ - Mild Nudity,5,,,
Generation of Chaos,,3.12,9705,13307,3,OVA,1,Finished Airing,"Sep 5, 2001",Idea Factory,"None found, add some","None found, add some",Game,"Action, Adventure, Fantasy",Mythology,30 min.,PG-13 - Teens 13 or older,4,,,
Fetish Doll,,3.08,11000,13308,2,Movie,1,Finished Airing,2003,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,R+ - Mild Nudity,1,,,
Good-by Elvis and USA,Good-bye Elvis and USA,3.05,11912,13309,1,Movie,1,Finished Airing,1971,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,7 min.,R+ - Mild Nudity,0,,,
Mochibei,,3.05,8748,13310,4,Movie,1,Finished Airing,2005,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,57 sec.,PG-13 - Teens 13 or older,11,,,
Ladyspo,,3.03,8855,13311,4,TV,12,Finished Airing,"Apr 10, 2018 to Jun 26, 2018","DAX Production,       Quatre Stella,       RME","None found, add some",Brio Animation,Original,"Comedy, Sci-Fi, Sports",Team Sports,4 min. per ep.,PG-13 - Teens 13 or older,4,Spring 2018,Tuesdays at 01:20 (JST),
Madonna (Movie),,3.00,12232,13312,1,Movie,1,Finished Airing,2005,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,R+ - Mild Nudity,3,,,
Twinkle Nora Rock Me!,,3.00,8391,13313,5,OVA,1,Finished Airing,"Nov 21, 1985","None found, add some","None found, add some",Filmlink International,Manga,"Action, Sci-Fi",,29 min.,PG-13 - Teens 13 or older,13,,,
Super Child,,2.95,12076,13314,1,Movie,1,Finished Airing,"Jul 23, 1994",UM Productions,"None found, add some","None found, add some",Original,"Action, Adventure, Sci-Fi",,1 hr. 41 min.,PG-13 - Teens 13 or older,2,,,
Ex-Arm,,2.89,2375,13315,81,TV,12,Finished Airing,"Jan 11, 2021 to Mar 29, 2021","Nippon Columbia,       BS Fuji,       Shueisha,       Crunchyroll,       Yomiuri TV Enterprise,       MAGNET,       Video Market,       Royal Limousine","None found, add some",Visual Flight,Manga,"Action, Sci-Fi",,23 min. per ep.,PG-13 - Teens 13 or older,306,Winter 2021,Mondays at 01:05 (JST),Seinen
Shitcom,,2.77,4779,13316,21,ONA,1,Finished Airing,"Sep 21, 2012","None found, add some","None found, add some","None found, add some",Original,"Comedy, Romance",,1 min.,PG-13 - Teens 13 or older,52,,,
Ningen Doubutsuen,Clap Vocalism,2.75,8937,13317,4,Movie,1,Finished Airing,1962,"None found, add some","None found, add some",Kuri Jikken Manga Koubou,Other,Avant Garde,,2 min.,PG-13 - Teens 13 or older,2,,,
