Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Premiered,Broadcast,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics
Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,,7.11,7419,3685,7,Movie,1,Finished Airing,"Dec 10, 2005",,,"None found, add some","None found, add some",Toei Animation,Original,"Comedy, Fantasy",Mahou Shoujo,1 hr. 11 min.,G - All Ages,8,
Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,Dragon Ball Z: Bojack Unbound,7.11,1801,3684,123,Movie,1,Finished Airing,"Jul 10, 1993",,,"None found, add some",Funimation,Toei Animation,Manga,"Action, Adventure, Comedy, Fantasy, Sci-Fi",,50 min.,PG-13 - Teens 13 or older,59,Shounen
Hakuouki: Reimeiroku OVA,,7.11,8620,3687,4,OVA,2,Finished Airing,"May 22, 2013",,,"None found, add some","None found, add some",Studio Deen,Visual novel,"Action, Supernatural",,11 min. per ep.,PG-13 - Teens 13 or older,1,Josei
Happiness Charge Precure! Movie: Ningyou no Kuni no Ballerina,,7.11,8990,3688,4,Movie,1,Finished Airing,"Oct 11, 2014",,,Kinoshita Group Holdings,"None found, add some",Toei Animation,Original,Fantasy,Mahou Shoujo,1 hr. 11 min.,G - All Ages,3,
Jigoku Sensei Nube OVA,Hell Teacher Nube,7.11,9407,3690,3,OVA,3,Finished Airing,"Jun 12, 1998 to May 14, 1999",,,Toei Video,"None found, add some",Toei Animation,Manga,"Action, Comedy, Horror, Supernatural","Mythology, School",30 min. per ep.,PG-13 - Teens 13 or older,6,Shounen
Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu.,The Most Heretical Last Boss Queen: From Villainess to Savior,7.11,2274,3689,88,TV,12,Finished Airing,"Jul 7, 2023 to Sep 22, 2023",Summer 2023,Fridays at 00:00 (JST),"Mainichi Broadcasting System,       Movic,       Tokyo MX,       BS11,       Ichijinsha,       Nichion,       FuRyu,       MAGNET,       Myrica Music,       AQUA ARIS,       Pia",Sentai Filmworks,OLM,Light novel,Fantasy,"Isekai, Reincarnation",23 min. per ep.,PG-13 - Teens 13 or older,425,Josei
Junketsu no Maria,Maria the Virgin Witch,7.11,1512,3691,154,TV,12,Finished Airing,"Jan 11, 2015 to Mar 29, 2015",Winter 2015,Sundays at 22:30 (JST),"Bandai Visual,       Lantis,       Kodansha,       I Will",Funimation,Production I.G,Manga,"Comedy, Fantasy, Romance",Historical,24 min. per ep.,R - 17+ (violence & profanity),245,Seinen
Kenkou Zenrakei Suiei-bu Umishou,,7.11,3560,3692,39,TV,13,Finished Airing,"Jul 4, 2007 to Sep 26, 2007",Summer 2007,Wednesdays at 02:00 (JST),"Marvelous Entertainment,       Pony Canyon,       Pony Canyon Enterprises,       Geneon Entertainment","None found, add some",Artland,Manga,"Comedy, Sports, Ecchi",School,25 min. per ep.,PG-13 - Teens 13 or older,94,Shounen
Kenyuu Densetsu Yaiba,Legendary Brave Swordsman Yaiba,7.11,6574,3693,9,TV,52,Finished Airing,"Apr 9, 1993 to Apr 1, 1994",Spring 1993,Fridays at 18:30 (JST),"TV Tokyo,       Shogakukan-Shueisha Productions,       Television Hokkaido Broadcasting","None found, add some",Pastel,Manga,"Action, Comedy, Fantasy",Martial Arts,22 min. per ep.,PG-13 - Teens 13 or older,42,Shounen
Kiniro no Corda: Secondo Passo,,7.11,3845,3694,33,TV Special,2,Finished Airing,"Mar 26, 2009 to Jun 5, 2009",,,Koei,"None found, add some",Yumeta Company,Visual novel,Romance,"Music, Performing Arts, Reverse Harem, School",25 min. per ep.,PG-13 - Teens 13 or older,57,Josei
Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,Zatch Bell! Attack of Mechavulcan,7.11,7295,3696,7,Movie,1,Finished Airing,"Aug 6, 2005",,,"None found, add some",Discotek Media,Toei Animation,Unknown,"Adventure, Supernatural",,1 hr. 24 min.,PG-13 - Teens 13 or older,4,Shounen
Kirakira☆Precure A La Mode,,7.11,5649,3695,13,TV,49,Finished Airing,"Feb 5, 2017 to Jan 28, 2018",Winter 2017,Sundays at 08:30 (JST),"Asatsu DK,       Asahi Broadcasting,       ABC Animation,       Echoes","None found, add some",Toei Animation,Original,"Action, Fantasy, Gourmet",Mahou Shoujo,24 min. per ep.,G - All Ages,144,
Kuzu no Honkai,Scum's Wish,7.11,293,3697,690,TV,12,Finished Airing,"Jan 13, 2017 to Mar 31, 2017",Winter 2017,Fridays at 00:55 (JST),"Aniplex,       Dentsu,       Square Enix,       Studio Hibari,       Fuji TV,       Kyoraku Industrial Holdings,       Kansai Telecasting",Sentai Filmworks,Lerche,Manga,"Drama, Romance","Love Polygon, School",22 min. per ep.,R+ - Mild Nudity,"6,451",Seinen
Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note - Hakamori to Neko to Majutsushi,"Lord El-Melloi II's Case Files: Rail Zeppelin Grace Note - A Grave Keeper, a Cat, and a Mage",7.11,2767,3698,63,TV Special,1,Finished Airing,"Dec 31, 2018",,,Magic Capsule,Aniplex of America,TROYCA,Light novel,"Fantasy, Mystery, Supernatural",,24 min.,PG-13 - Teens 13 or older,46,
Madan no Ou to Vanadis,Lord Marksman and Vanadis,7.11,657,3699,361,TV,13,Finished Airing,"Oct 4, 2014 to Dec 27, 2014",Fall 2014,Saturdays at 20:00 (JST),"Media Factory,       Movic",Funimation,Satelight,Light novel,"Action, Adventure, Fantasy, Ecchi","Harem, Military",24 min. per ep.,R - 17+ (violence & profanity),"1,036",
Monster Musume no Iru Nichijou OVA,Monster Musume: Everyday Life with Monster Girls OVA,7.11,1950,3700,111,OVA,2,Finished Airing,"Nov 12, 2016 to Apr 13, 2017",,,"None found, add some",Sentai Filmworks,Lerche,Manga,"Comedy, Fantasy, Romance, Ecchi","Anthropomorphic, Harem",24 min. per ep.,R+ - Mild Nudity,129,Seinen
Mou Ippon!,"""Ippon"" again!",7.11,4596,3701,23,TV,13,Finished Airing,"Jan 9, 2023 to Apr 3, 2023",Winter 2023,Mondays at 01:35 (JST),"TV Tokyo,       Pony Canyon,       Akita Shoten,       MAGNET,       CHOCOLATE,       Three S Studio",Sentai Filmworks,Bakken Record,Manga,Sports,"Combat Sports, School",23 min. per ep.,PG-13 - Teens 13 or older,59,Shounen
Musashi no Ken,,7.11,10002,3702,3,TV,72,Finished Airing,"Apr 18, 1985 to Sep 26, 1986",Spring 1985,Unknown,"None found, add some","None found, add some",Eiken,Manga,Sports,Combat Sports,24 min. per ep.,G - All Ages,11,Shounen
Myself; Yourself,,7.11,1291,3703,186,TV,13,Finished Airing,"Oct 3, 2007 to Dec 26, 2007",Fall 2007,Wednesdays at 02:15 (JST),"Marvelous Entertainment,       Pony Canyon,       Happinet Pictures,       5pb.",Maiden Japan,Doga Kobo,Visual novel,"Drama, Romance",School,25 min. per ep.,PG-13 - Teens 13 or older,774,
Nils no Fushigi na Tabi,Wonderful Adventures of Nils,7.11,7260,3704,7,TV,52,Finished Airing,"Jan 8, 1980 to Mar 17, 1981",Winter 1980,Unknown,"None found, add some",Discotek Media,Pierrot,Novel,"Adventure, Fantasy",,25 min. per ep.,G - All Ages,30,Kids
Oseam,,7.11,7555,3705,6,Movie,1,Finished Airing,"May 1, 2003",,,"None found, add some","None found, add some","None found, add some",Novel,"Adventure, Drama, Supernatural",Historical,1 hr. 17 min.,G - All Ages,18,
Robin Hood no Daibouken,The Great Adventures of Robin Hood,7.11,6620,3706,9,TV,52,Finished Airing,"Jul 29, 1990 to Oct 28, 1992",Summer 1990,Unknown,NHK,"None found, add some",Tatsunoko Production,Unknown,"Adventure, Romance",Historical,25 min. per ep.,G - All Ages,38,
Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,Farewell to Space Battleship Yamato: In the Name of Love,7.11,8682,3707,4,Movie,1,Finished Airing,"Aug 5, 1978",,,"None found, add some","None found, add some",Group TAC,Original,"Action, Drama, Sci-Fi","Adult Cast, Military, Space",2 hr. 32 min.,PG-13 - Teens 13 or older,10,
Shakugan no Shana-tan Movie,,7.11,4495,3709,24,Special,1,Finished Airing,"Sep 21, 2007",,,"None found, add some","None found, add some",J.C.Staff,Light novel,"Adventure, Comedy, Fantasy",Parody,5 min.,PG-13 - Teens 13 or older,13,
"Seija Musou: Salaryman, Isekai de Ikinokoru Tame ni Ayumu Michi",The Great Cleric,7.11,2028,3708,105,TV,12,Finished Airing,"Jul 7, 2023 to Sep 29, 2023",Summer 2023,Fridays at 01:28 (JST),"TBS,       Kodansha,       NBCUniversal Entertainment Japan,       BS11,       Crunchyroll,       Nichion,       Micro Magazine Publishing,       MAGNET","None found, add some","Yokohama Animation Lab,       Cloud Hearts",Light novel,"Comedy, Fantasy","Isekai, Reincarnation",24 min. per ep.,PG-13 - Teens 13 or older,327,
Tate no Yuusha no Nariagari Season 3,The Rising of the Shield Hero Season 3,7.11,538,3710,428,TV,12,Finished Airing,"Oct 6, 2023 to Dec 22, 2023",Fall 2023,Fridays at 21:00 (JST),"Frontier Works,       AT-X,       Nippon Columbia,       NTT Docomo,       Glovision,       Good Smile Company,       Sammy,       Crunchyroll,       Kadokawa","None found, add some",Kinema Citrus,Light novel,"Action, Adventure, Drama, Fantasy",Isekai,23 min. per ep.,PG-13 - Teens 13 or older,"6,122",
Tennis no Oujisama: Another Story II - Ano Toki no Bokura Specials,The Prince of Tennis OVA Another Story II Bonus,7.11,8575,3711,4,Special,2,Finished Airing,"Aug 26, 2011 to Oct 26, 2011",,,M.S.C,"None found, add some",Production I.G,Manga,Sports,,3 min. per ep.,PG-13 - Teens 13 or older,2,Shounen
Urara Meirochou,Urara Meirocho,7.11,1719,3712,132,TV,12,Finished Airing,"Jan 6, 2017 to Mar 24, 2017",Winter 2017,Fridays at 01:58 (JST),"TBS,       Magic Capsule,       Houbunsha,       NBCUniversal Entertainment Japan,       Nichion",Sentai Filmworks,J.C.Staff,4-koma manga,"Comedy, Fantasy",CGDCT,24 min. per ep.,PG-13 - Teens 13 or older,415,Seinen
Zhu Tian Ji,Thousands of worlds,7.11,11910,3713,1,ONA,26,Finished Airing,"Jan 28, 2022 to Jul 15, 2022",,,Youku,"None found, add some",2:10 AM Animation,Manga,"Action, Adventure, Fantasy",Martial Arts,14 min. per ep.,PG-13 - Teens 13 or older,24,
Star Wars: Visions,,7.10,2212,3715,91,ONA,9,Finished Airing,"Sep 22, 2021",,,"None found, add some","None found, add some","Production I.G,       Kinema Citrus,       Kamikaze Douga,       Trigger,       Studio Colorido,       Geno Studio,       Science SARU",Other,"Action, Adventure, Sci-Fi","Military, Space",15 min. per ep.,PG-13 - Teens 13 or older,374,
Soukou Kihei Votoms: The Last Red Shoulder,Armored Trooper Votoms: The Last Red Shoulder,7.10,8740,3714,4,OVA,1,Finished Airing,"Aug 21, 1985",,,"None found, add some",Maiden Japan,Sunrise,Original,"Action, Drama, Sci-Fi","Mecha, Military",54 min.,PG-13 - Teens 13 or older,3,
Tenchi Muyou! Manatsu no Eve,Tenchi the Movie 2: Daughter of Darkness,7.10,5317,3716,16,Movie,1,Finished Airing,"Aug 2, 1997",,,"Genco,       Pioneer LDC,       Nippon Cultural Broadcasting","Funimation,       Geneon Entertainment USA",AIC,Original,"Action, Comedy, Sci-Fi",Space,59 min.,R+ - Mild Nudity,15,
Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,My Little Monster OVA,7.10,2025,3717,105,OVA,1,Finished Airing,"Aug 12, 2013",,,"None found, add some","None found, add some",Brain's Base,Manga,"Comedy, Romance",Historical,27 min.,PG-13 - Teens 13 or older,62,Shoujo
Tonari no Yamada-kun,My Neighbors the Yamadas,7.10,3166,3718,49,Movie,1,Finished Airing,"Jul 17, 1999",,,Tokuma Shoten,"Disney Platform Distribution,       GKIDS",Studio Ghibli,4-koma manga,"Award Winning, Comedy, Slice of Life",,1 hr. 43 min.,G - All Ages,108,
Toriko Movie: Bishokushin no Special Menu,Toriko the Movie: Secret Recipe of Gourmet God!,7.10,7363,3719,7,Movie,1,Finished Airing,"Jul 27, 2013",,,"Yomiko Advertising,       Toei Video,       Bandai,       Nippon Columbia,       Happinet Pictures,       Bandai Namco Games,       Shueisha",Discotek Media,Toei Animation,Manga,"Action, Adventure, Comedy, Fantasy",,1 hr. 21 min.,PG-13 - Teens 13 or older,4,Shounen
Xian Wu Chuan,Legend of Xianwu,7.10,12497,3721,1,ONA,26,Finished Airing,"Mar 19, 2023 to Sep 3, 2023",,,"Youku,       Dongyao Dongman","None found, add some",Xiaoming Taiji,Web novel,"Action, Adventure, Fantasy","Historical, Martial Arts",15 min. per ep.,PG-13 - Teens 13 or older,12,
Ze Tian Ji 5th Season,,7.10,10879,3722,2,ONA,12,Finished Airing,"Mar 16, 2020 to May 25, 2020",,,"Tencent Penguin Pictures,       China Literature Limited","None found, add some",Foch Films,Novel,"Action, Adventure, Fantasy",,21 min. per ep.,PG-13 - Teens 13 or older,2,
30-pun de Wakaru! Kore made no Love Live!,Love Live! School Idol Project in 30 Minutes,7.10,6426,3723,10,ONA,2,Finished Airing,"Apr 24, 2015 to May 22, 2015",,,"None found, add some","None found, add some",Sunrise,Other,Slice of Life,"Idols (Female), Music, School",30 min. per ep.,PG-13 - Teens 13 or older,24,
Virtua Fighter,,7.10,6012,3720,11,TV,35,Finished Airing,"Oct 9, 1995 to Jun 27, 1996",Fall 1995,Mondays at 18:30 (JST),"Aniplex,       TMS Entertainment,       Yomiko Advertising,       Sega,       Half H.P Studio,       TV Tokyo Music,       Sony Music Entertainment","Media Blasters,       Discotek Media",Tokyo Movie Shinsha,Game,Action,Martial Arts,22 min. per ep.,PG-13 - Teens 13 or older,40,
Adachi to Shimamura,Adachi and Shimamura,7.10,1245,3724,193,TV,12,Finished Airing,"Oct 9, 2020 to Dec 25, 2020",Fall 2020,Fridays at 01:58 (JST),"Pony Canyon,       Kadokawa",Funimation,Tezuka Productions,Light novel,Girls Love,School,24 min. per ep.,PG-13 - Teens 13 or older,"1,553",
Ai Yori Aoshi,,7.10,1946,3725,111,TV,24,Finished Airing,"Apr 11, 2002 to Sep 26, 2002",Spring 2002,Unknown,"Movic,       Fuji TV,       Pioneer LDC,       Cosmic Ray","Funimation,       Geneon Entertainment USA",J.C.Staff,Manga,"Comedy, Drama, Romance",Harem,23 min. per ep.,PG-13 - Teens 13 or older,457,Seinen
Alice to Zouroku,Alice & Zoroku,7.10,1839,3726,119,TV,12,Finished Airing,"Apr 2, 2017 to Jun 25, 2017",Spring 2017,Sundays at 22:30 (JST),"Bandai Visual,       Lantis,       Tokuma Shoten,       Tokyo MX,       Hakuhodo DY Music & Pictures,       Sony PCL",Funimation,J.C.Staff,Manga,"Adventure, Mystery",Super Power,23 min. per ep.,PG-13 - Teens 13 or older,236,Seinen
Anime Sanjuushi,The Three Musketeers,7.10,8127,3728,5,TV,52,Finished Airing,"Oct 9, 1987 to Feb 17, 1989",Fall 1987,Unknown,"NHK,       Gakken","None found, add some",Gallop,Novel,"Adventure, Drama, Romance",Historical,25 min. per ep.,G - All Ages,27,
Amanchu! Advance,,7.10,3936,3727,32,TV,12,Finished Airing,"Apr 7, 2018 to Jun 23, 2018",Spring 2018,Saturdays at 23:00 (JST),"Production I.G,       Frontier Works,       Shochiku,       AT-X,       flying DOG,       Tokyo MX,       Mag Garden","None found, add some",J.C.Staff,Manga,Slice of Life,"Iyashikei, School",23 min. per ep.,PG-13 - Teens 13 or older,34,Shounen
Ao no Exorcist: Kyoto Fujouou-hen OVA,Blue Exorcist: Kyoto Saga OVA,7.10,2569,3729,71,OVA,2,Finished Airing,"Apr 4, 2017 to Oct 4, 2017",,,"None found, add some","None found, add some",A-1 Pictures,Manga,"Action, Fantasy",Mythology,24 min. per ep.,PG-13 - Teens 13 or older,58,Shounen
Chikyuu Bouei Kigyou Dai-Guard,Dai-Guard: Terrestrial Defense Corp.,7.10,6412,3731,10,TV,26,Finished Airing,"Oct 5, 1999 to Mar 28, 2000",Fall 1999,Tuesdays at 18:00 (JST),"Sotsu,       TV Tokyo Music","ADV Films,       Discotek Media",Xebec,Original,"Adventure, Comedy, Sci-Fi","Mecha, Military",23 min. per ep.,PG-13 - Teens 13 or older,34,
Bastard!! Ankoku no Hakaishin: Jigoku no Chinkonka-hen,"Bastard‼ Heavy Metal, Dark Fantasy Season 2",7.10,5332,3730,16,ONA,15,Finished Airing,"Jul 31, 2023",,,"Warner Bros. Japan,       Shueisha,       Felix Film","None found, add some",LIDENFILMS,Manga,"Action, Adventure, Fantasy, Ecchi",Gore,23 min. per ep.,R+ - Mild Nudity,60,Seinen
Digimon Adventure 02 Movies,Digimon Movie 02 - Digimon Hurricane Touchdown! Supreme Evolution! The Golden Digimentals.,7.10,3255,3732,46,Movie,2,Finished Airing,"Jul 8, 2000",,,Bandai Visual,"Discotek Media,       Saban Entertainment",Toei Animation,Original,"Adventure, Fantasy, Sci-Fi",,32 min. per ep.,PG - Children,43,Kids
Dirty Pair OVA,,7.10,6961,3733,8,OVA,10,Finished Airing,"Dec 21, 1987 to Apr 21, 1988",,,"None found, add some","ADV Films,       Nozomi Entertainment","Sunrise,       Kino Production",Light novel,"Adventure, Comedy, Sci-Fi",,24 min. per ep.,PG-13 - Teens 13 or older,19,
Doraemon: The Day When I Was Born,,7.10,9366,3735,3,Movie,1,Finished Airing,"Mar 9, 2002",,,"None found, add some","None found, add some",Shin-Ei Animation,Unknown,"Comedy, Fantasy, Sci-Fi",,28 min.,PG - Children,0,"KidsKids,         ShounenShounen"
Doraemon Movie 06: Nobita no Little Star Wars,Doraemon the Movie: Nobita's Little Space War,7.10,7349,3734,7,Movie,1,Finished Airing,"Mar 16, 1985",,,"None found, add some","None found, add some",Shin-Ei Animation,Unknown,"Fantasy, Sci-Fi",Space,1 hr. 38 min.,PG - Children,4,
Fei Ren Zai,Non-Human,7.10,8798,3737,4,ONA,48,Finished Airing,"Mar 29, 2018 to Jun 27, 2019",,,Tencent Penguin Pictures,"None found, add some",Fenz,Manga,"Comedy, Supernatural",Mythology,5 min. per ep.,PG-13 - Teens 13 or older,21,
Dorohedoro: Ma no Omake,Dorohedoro: Bonus Curse or Extra Evil,7.10,2993,3736,54,Special,6,Finished Airing,"Jun 17, 2020",,,"None found, add some","None found, add some",MAPPA,Manga,"Action, Comedy, Fantasy, Horror",,5 min. per ep.,R+ - Mild Nudity,86,Seinen
Galaxy Angel 3 Specials,Galaxy Angel AA,7.10,9311,3738,3,Special,2,Finished Airing,"Nov 28, 2003",,,Broccoli,"Nozomi Entertainment,       Bandai Entertainment","None found, add some",Unknown,"Comedy, Sci-Fi",,13 min. per ep.,PG - Children,3,
Guilty Crown: Kiseki - Reassortment,Guilty Crown Locus: Reassortment,7.10,3604,3739,39,TV Special,1,Finished Airing,"Jan 3, 2012",,,"None found, add some","None found, add some",Production I.G,Original,"Action, Sci-Fi",Super Power,48 min.,R - 17+ (violence & profanity),39,
Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,,7.10,3923,3740,32,OVA,1,Finished Airing,"Nov 23, 2012",,,"None found, add some","None found, add some",Xebec,Light novel,"Comedy, Sci-Fi",Parody,14 min.,PG-13 - Teens 13 or older,19,
Hatenkou Yuugi,Hatenkou Yugi,7.10,3654,3741,38,TV,10,Finished Airing,"Jan 5, 2008 to Mar 8, 2008",Winter 2008,Saturdays at 02:30 (JST),"Frontier Works,       Sotsu",Sentai Filmworks,Studio Deen,Manga,"Adventure, Comedy, Drama, Fantasy, Romance",,24 min. per ep.,PG-13 - Teens 13 or older,169,Josei
Hayate no Gotoku! OVA,,7.10,5699,3742,13,OVA,3,Finished Airing,"Jun 18, 2014 to Dec 16, 2014",,,"None found, add some","None found, add some",Manglobe,Manga,"Comedy, Romance","Harem, Parody",24 min. per ep.,PG-13 - Teens 13 or older,3,Shounen
Himouto! Umaru-chan,,7.10,291,3743,693,TV,12,Finished Airing,"Jul 9, 2015 to Sep 24, 2015",Summer 2015,Thursdays at 02:14 (JST),"AT-X,       TOHO animation,       Good Smile Company,       Shueisha,       BS11,       Jinnan Studio,       RAY",Sentai Filmworks,Doga Kobo,Manga,Comedy,"Otaku Culture, School",24 min. per ep.,PG-13 - Teens 13 or older,"4,522",Seinen
Hoshi no Koe,Voices of a Distant Star,7.10,1494,3744,157,OVA,1,Finished Airing,"Feb 2, 2002",,,"None found, add some","ADV Films,       GKIDS",CoMix Wave Films,Original,"Action, Award Winning, Drama, Romance, Sci-Fi","Mecha, Space",24 min.,PG-13 - Teens 13 or older,538,
Junkers Come Here,,7.10,7458,3745,6,Movie,1,Finished Airing,"Mar 18, 1995",,,"Bandai Visual,       Kadokawa Shoten",Bandai Entertainment,Triangle Staff,Novel,"Award Winning, Drama",,1 hr. 39 min.,G - All Ages,7,
Karin,,7.10,1345,3747,179,TV,24,Finished Airing,"Nov 3, 2005 to May 11, 2006",Fall 2005,Fridays at 00:00 (JST),"WOWOW,       Frontier Works,       Kadokawa Shoten,       Half H.P Studio","Funimation,       Geneon Entertainment USA",J.C.Staff,Manga,"Comedy, Romance, Supernatural","School, Vampire",23 min. per ep.,PG-13 - Teens 13 or older,762,Shounen
Kamisama Kazoku,,7.10,3189,3746,48,TV,13,Finished Airing,"May 18, 2006 to Aug 10, 2006",Spring 2006,Thursdays at 22:30 (JST),"Animax,       Sony Music Entertainment","None found, add some",Toei Animation,Light novel,"Comedy, Drama, Fantasy, Romance",,25 min. per ep.,PG-13 - Teens 13 or older,87,
Kazemakase Tsukikage Ran,Carried by the Wind: Tsukikage Ran,7.10,5119,3748,17,TV,13,Finished Airing,"Jan 26, 2000 to Apr 19, 2000",Winter 2000,Wednesdays at 19:00 (JST),Bandai Visual,Bandai Entertainment,Madhouse,Original,"Adventure, Comedy","Historical, Martial Arts, Samurai",23 min. per ep.,PG-13 - Teens 13 or older,83,
Kimi ga Aruji de Shitsuji ga Ore de,They Are My Noble Masters,7.10,1836,3749,119,TV,13,Finished Airing,"Jan 6, 2008 to Mar 30, 2008",Winter 2008,Sundays at 02:00 (JST),"Lantis,       Studio Jack,       Good Smile Company","None found, add some",A.C.G.T.,Visual novel,"Comedy, Romance, Ecchi","Harem, Parody",25 min. per ep.,R+ - Mild Nudity,240,
Koe no Katachi Specials,A Silent Voice Specials,7.10,4394,3750,25,Special,2,Finished Airing,"May 17, 2017",,,"None found, add some","None found, add some",Kyoto Animation,Manga,,Music,2 min. per ep.,PG-13 - Teens 13 or older,45,
