Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Premiered,Broadcast,Demographics
Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,Naruto Shippuden: Chunin Exam on Fire! Naruto vs. Konohamaru!,7.17,2392,3391,80,Movie,1,Finished Airing,30-Jul-11,Shueisha,VIZ Media,Pierrot,Manga,"Action, Adventure","Martial Arts, Super Power",14 min.,PG-13 - Teens 13 or older,40,,,Shounen
Nogizaka Haruka no Himitsu Purezza ♪,Haruka Nogizaka's Secret Purezza,7.17,2567,3392,72,TV,12,Finished Airing,"Oct 6, 2009 to Dec 22, 2009","ASCII Media Works,       Studio Mausu,       Studio Jack",Discotek Media,Diomedéa,Light novel,"Comedy, Romance","Otaku Culture, School",24 min. per ep.,PG-13 - Teens 13 or older,93,Fall 2009,Tuesdays at 02:14 (JST),
Obey Me!,,7.17,3303,3393,45,ONA,12,Finished Airing,"Jul 16, 2021 to Dec 24, 2021","Sotsu,       Bouncy,       Toei Advertising,       Colored Pencil Animation",Funimation,Colored Pencil Animation Japan,Game,"Comedy, Fantasy",Mythology,5 min. per ep.,PG-13 - Teens 13 or older,818,,,
One Piece: Umi no Heso no Daibouken-hen,One Piece: Adventure in the Ocean's Navel,7.17,3620,3394,38,TV Special,1,Finished Airing,20-Dec-00,"None found, add some","None found, add some",Toei Animation,Manga,"Action, Adventure, Fantasy",,49 min.,PG-13 - Teens 13 or older,24,,,Shounen
Papa no Iukoto wo Kikinasai!: Pokkapoka,,7.17,3529,3395,40,Special,1,Finished Airing,11-Jul-12,"None found, add some",Sentai Filmworks,feel.,Light novel,"Comedy, Romance",Childcare,23 min.,PG-13 - Teens 13 or older,19,,,
Phi Brain: Kami no Puzzle,Phi-Brain ~ Puzzle of God,7.17,1973,3396,109,TV,25,Finished Airing,"Oct 2, 2011 to Apr 1, 2012",NHK,Sentai Filmworks,Sunrise,Original,"Action, Mystery, Suspense","High Stakes Game, Strategy Game",24 min. per ep.,PG-13 - Teens 13 or older,234,Fall 2011,Unknown,
Ple Ple Pleiades × Kagejitsu!,,7.17,7094,3397,7,ONA,1,Finished Airing,31-Oct-23,"None found, add some","None found, add some",Studio PuYUKAI,Original,"Comedy, Fantasy",,10 min.,PG-13 - Teens 13 or older,8,,,
Red Shoes,Red Shoes and the Seven Dwarfs,7.17,13014,3398,1,Movie,1,Finished Airing,25-Jul-19,Locus Corporation,"None found, add some","None found, add some",Original,"Comedy, Romance",,1 hr. 32 min.,G - All Ages,6,,,
Sarusuberi: Miss Hokusai,Miss Hokusai,7.17,3774,3399,35,Movie,1,Finished Airing,09-May-15,"Sunrise,       TV Tokyo,       Bandai Visual,       OLM,       Asatsu DK,       DandeLion Animation Studio,       Trans Cosmos,       Production GoodBook,       Asahi Shimbun,       Tokyo Theatres","NYAV Post,       GKIDS",Production I.G,Manga,"Award Winning, Drama, Supernatural","Historical, Visual Arts",1 hr. 30 min.,PG-13 - Teens 13 or older,59,,,Seinen
Shin Hakkenden,,7.17,7512,3400,6,TV,26,Finished Airing,"Apr 3, 1999 to Sep 25, 1999",TV Tokyo,"None found, add some",Public & Basic,Original,"Action, Adventure, Sci-Fi",Martial Arts,24 min. per ep.,PG-13 - Teens 13 or older,21,Spring 1999,Unknown,
Sola,,7.17,2076,3401,101,TV,13,Finished Airing,"Apr 7, 2007 to Jun 30, 2007",Lantis,Bandai Entertainment,Nomad,Manga,"Drama, Romance, Supernatural",,23 min. per ep.,PG-13 - Teens 13 or older,412,Spring 2007,Unknown,
Street Fighter II Movie,Street Fighter II: The Animated Movie,7.17,3933,3402,32,Movie,1,Finished Airing,06-Aug-94,"None found, add some","Discotek Media,       Manga Entertainment",Group TAC,Game,Action,Martial Arts,1 hr. 41 min.,R+ - Mild Nudity,158,,,
Suzuka,,7.17,1872,3403,116,TV,26,Finished Airing,"Jul 7, 2005 to Dec 29, 2005","Marvelous Entertainment,       Starchild Records,       Studio Jack",Funimation,Studio Comet,Manga,"Drama, Romance, Sports",,23 min. per ep.,PG-13 - Teens 13 or older,649,Summer 2005,Thursdays at 01:00 (JST),Shounen
Tensei shitara Slime Datta Ken 2nd Season: Kanwa - Veldora Nikki 2,That Time I Got Reincarnated as a Slime Season 2: Tales - Veldora's Journal 2,7.17,2927,3404,57,TV Special,1,Finished Airing,29-Jun-21,"None found, add some","None found, add some",8bit,Manga,"Action, Adventure, Comedy, Fantasy",Isekai,23 min.,PG-13 - Teens 13 or older,286,,,
Tobe! Isami,Soar High! Isami,7.17,10076,3405,3,TV,50,Finished Airing,"Apr 8, 1995 to Mar 30, 1996","None found, add some",Hirameki International,Group TAC,Original,"Action, Adventure, Comedy, Romance",,25 min. per ep.,PG-13 - Teens 13 or older,14,Spring 1995,Saturdays at 18:00 (JST),
Uta no☆Prince-sama♪ Maji Love 2000%,Uta no Prince Sama 2,7.17,1918,3406,113,TV,13,Finished Airing,"Apr 4, 2013 to Jun 27, 2013","Showgate,       King Records",Sentai Filmworks,A-1 Pictures,Visual novel,"Comedy, Romance","Idols (Male), Music, Reverse Harem, School",25 min. per ep.,PG-13 - Teens 13 or older,542,Spring 2013,Unknown,Josei
Yoru wa Neko to Issho,Nights with a Cat,7.17,5650,3407,13,TV,30,Finished Airing,"Aug 4, 2022 to Jan 11, 2023",Kadokawa,"None found, add some",Studio PuYUKAI,Web manga,Comedy,Pets,2 min. per ep.,G - All Ages,108,Summer 2022,Thursdays at 01:00 (JST),
Yowamushi Pedal: Re:Generation,,7.17,7975,3408,5,Movie,1,Finished Airing,13-Oct-17,"None found, add some","None found, add some",TMS Entertainment,Manga,Sports,,1 hr. 30 min.,PG-13 - Teens 13 or older,2,,,Shounen
Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,Yu Yu Hakusho the Movie: Poltergeist Report,7.17,4073,3409,30,Movie,1,Finished Airing,09-Apr-94,"Movic,       A-Line",Central Park Media,Pierrot,Manga,"Action, Fantasy","Martial Arts, Mythology",1 hr. 34 min.,PG-13 - Teens 13 or older,36,,,Shounen
Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai: Kinyoubi no Ohayou,I've Always Liked You: A Friday's Good Morning,7.17,4430,3410,25,Special,1,Finished Airing,26-Oct-16,Aniplex,"None found, add some",Qualia Animation,Music,Romance,School,3 min.,PG - Children,29,,,
Shin Shirayuki-hime Densetsu Prétear,Prétear: The New Legend of Snow White,7.16,2734,3411,64,TV,13,Finished Airing,"Apr 4, 2001 to Jun 27, 2001","Kadokawa Shoten,       Rondo Robe","ADV Films,       Funimation",HAL Film Maker,Manga,"Drama, Fantasy, Romance","Mahou Shoujo, Reverse Harem, Super Power",23 min. per ep.,PG-13 - Teens 13 or older,432,Spring 2001,Wednesdays at 18:30 (JST),Shoujo
Tenchi Souzou Design-bu,Heaven's Design Team,7.16,2421,3412,79,TV,12,Finished Airing,"Jan 7, 2021 to Mar 25, 2021","Dentsu,       Kodansha,       AT-X,       Studio Mausu,       BS Fuji,       Tokyo MX,       Avex Pictures,       TV Aichi","None found, add some",Asahi Production,Manga,"Comedy, Fantasy","Educational, Gag Humor, Mythology, Workplace",23 min. per ep.,PG-13 - Teens 13 or older,291,Winter 2021,Thursdays at 23:30 (JST),Seinen
Tetsuwan Atom (1980),Astro Boy (1980),7.16,5444,3413,15,TV,52,Finished Airing,"Oct 1, 1980 to Dec 23, 1981",Nippon Television Network,"Discotek Media,       Manga Entertainment",Tezuka Productions,Manga,"Action, Adventure, Sci-Fi",,24 min. per ep.,G - All Ages,95,Fall 1980,Unknown,Shounen
The iDOLM@STER Cinderella Girls,,7.16,2472,3414,76,TV,13,Finished Airing,"Jan 10, 2015 to Apr 11, 2015","Aniplex,       Half H.P Studio,       Nippon Columbia,       Bandai Namco Games,       Anime Consortium Japan,       Cygames","None found, add some",A-1 Pictures,Game,"Comedy, Drama","Idols (Female), Music",24 min. per ep.,PG-13 - Teens 13 or older,474,Winter 2015,Saturdays at 00:00 (JST),
The iDOLM@STER Prologue SideM: Episode of Jupiter,The iDOLM@STER Side M: Episode of Jupiter,7.16,7771,3415,6,Special,1,Finished Airing,01-Oct-17,"Aniplex,       Lantis,       Bandai Namco Live Creative,       Bandai Namco Entertainment,       ABC Animation","None found, add some",A-1 Pictures,Game,,"Idols (Male), Music",34 min.,PG-13 - Teens 13 or older,13,,,
Vandread,,7.16,2312,3416,85,TV,13,Finished Airing,"Oct 3, 2000 to Dec 19, 2000","GDH,       Dentsu,       Media Factory","Funimation,       Geneon Entertainment USA",Gonzo,Original,"Action, Sci-Fi, Ecchi","Mecha, Space",22 min. per ep.,PG-13 - Teens 13 or older,432,Fall 2000,Tuesdays at 18:30 (JST),
"Wake Up, Girls! Shichinin no Idol","Wake Up, Girls! The Movie",7.16,4483,3417,24,Movie,1,Finished Airing,10-Jan-14,"TV Tokyo,       Avex Entertainment,       Sotsu,       Sega,       Gakken,       Rakuonsha,       AT-X,       TOHO,       DIVE II Entertainment,       Good Smile Company",Sentai Filmworks,"Tatsunoko Production,       Ordet",Original,Drama,"Idols (Female), Music",52 min.,PG-13 - Teens 13 or older,19,,,
Yawara!: Zutto Kimi no Koto ga...,,7.16,9670,3418,3,TV Special,1,Finished Airing,19-Jul-96,Kitty Films,"None found, add some",Madhouse,Manga,"Comedy, Romance, Sports",Combat Sports,1 hr. 32 min.,PG-13 - Teens 13 or older,3,,,Seinen
ACCA: 13-ku Kansatsu-ka - Regards,ACCA: 13-Territory Inspection Department - Regards,7.16,5153,3419,17,OVA,1,Finished Airing,14-Feb-20,Lantis,"None found, add some",Madhouse,Manga,"Drama, Fantasy, Mystery","Adult Cast, Detective",47 min.,PG-13 - Teens 13 or older,22,,,Seinen
Area no Kishi,The Knight in the Area,7.16,2493,3420,75,TV,37,Finished Airing,"Jan 7, 2012 to Sep 29, 2012","TV Asahi,       Imagine","None found, add some",Shin-Ei Animation,Manga,"Comedy, Sports","School, Team Sports",25 min. per ep.,PG-13 - Teens 13 or older,220,Winter 2012,Saturdays at 06:00 (JST),Shounen
B: The Beginning,,7.16,682,3421,349,ONA,12,Finished Airing,02-Mar-18,Netflix,"None found, add some",Production I.G,Original,"Action, Mystery, Supernatural, Suspense","Detective, Psychological",23 min. per ep.,R - 17+ (violence & profanity),"1,409",,,
Bakuman.: Deraman.,,7.16,5152,3422,17,Special,2,Finished Airing,"Sep 29, 2012 to Jan 2, 2013",NHK,"None found, add some",J.C.Staff,Manga,Comedy,"Otaku Culture, School",25 min. per ep.,PG-13 - Teens 13 or older,11,,,Shounen
Blood-C: The Last Dark,,7.16,2047,3423,103,Movie,1,Finished Airing,02-Jun-12,"Aniplex,       Dentsu,       Shochiku,       Kadokawa Shoten,       Mainichi Broadcasting System,       Dwango",Funimation,Production I.G,Original,"Action, Horror, Supernatural","Gore, Vampire",1 hr. 46 min.,R+ - Mild Nudity,236,,,
Boku no Hero Academia: Ikinokore! Kesshi no Survival Kunren,My Hero Academia: Make It! Do-or-Die Survival Training,7.16,1339,3424,180,ONA,2,Finished Airing,16-Aug-20,"None found, add some",Funimation,Bones,Manga,Action,"School, Super Power",23 min. per ep.,PG-13 - Teens 13 or older,188,,,Shounen
Boogiepop wa Warawanai,Boogiepop Phantom,7.16,1658,3425,137,TV,12,Finished Airing,"Jan 5, 2000 to Mar 22, 2000","VAP,       d-rights",Nozomi Entertainment,Madhouse,Light novel,"Avant Garde, Drama, Horror, Mystery, Supernatural",Psychological,24 min. per ep.,R+ - Mild Nudity,"1,141",Winter 2000,Thursdays at 01:45 (JST),
C: The Money of Soul and Possibility Control,[C] CONTROL - The Money and Soul of Possibility,7.16,760,3426,317,TV,11,Finished Airing,"Apr 15, 2011 to Jun 24, 2011","Dentsu,       Fuji TV,       TOHO,       Sony Music Entertainment,       Fujipacific Music",Funimation,Tatsunoko Production,Original,"Action, Mystery, Sci-Fi, Suspense","High Stakes Game, Super Power",22 min. per ep.,PG-13 - Teens 13 or older,"1,299",Spring 2011,Fridays at 00:45 (JST),
Choujigen Game Neptune The Animation OVA,Hyperdimension Neptunia OVA,7.16,5842,3427,12,OVA,3,Finished Airing,"Jul 8, 2019 to Sep 8, 2022",Frontier Works,"None found, add some",Okuruto Noboru,Game,"Action, Comedy, Fantasy, Sci-Fi",,26 min. per ep.,PG-13 - Teens 13 or older,26,,,
Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,,7.16,8803,3428,4,Movie,1,Finished Airing,17-Apr-04,TV Asahi,"None found, add some",Shin-Ei Animation,Manga,"Action, Adventure, Comedy, Fantasy",Historical,1 hr. 37 min.,G - All Ages,2,,,Seinen
D.N.Angel,,7.16,1297,3429,185,TV,26,Finished Airing,"Apr 3, 2003 to Sep 25, 2003",Kadokawa Shoten,"ADV Films,       Discotek Media",Xebec,Manga,"Action, Comedy, Fantasy, Romance",School,23 min. per ep.,PG-13 - Teens 13 or older,"1,281",Spring 2003,Thursdays at 18:30 (JST),Shoujo
Dash! Kappei,,7.16,8007,3430,5,TV,65,Finished Airing,"Oct 4, 1981 to Dec 26, 1982",Fuji TV,"None found, add some","Tatsunoko Production,       Tama Production",Manga,"Comedy, Sports, Ecchi",,25 min. per ep.,PG-13 - Teens 13 or older,30,Fall 1981,Unknown,Shounen
Days,,7.16,1596,3431,144,TV,24,Finished Airing,"Jul 3, 2016 to Dec 18, 2016","Dentsu,       Animax,       Mainichi Broadcasting System,       Pony Canyon,       Kodansha,       Tokyo MX,       Lawson HMV Entertainment,       BS11,       Animatic,       Techno Sound",Ponycan USA,MAPPA,Manga,Sports,"School, Team Sports",24 min. per ep.,PG-13 - Teens 13 or older,492,Summer 2016,Sundays at 02:58 (JST),Shounen
Digimon Adventure tri. 5: Kyousei,Digimon Adventure tri. Coexistence,7.16,3088,3432,51,Movie,1,Finished Airing,30-Sep-17,Sonilude,"None found, add some",Toei Animation,Original,"Action, Adventure, Comedy, Drama",,1 hr. 36 min.,PG-13 - Teens 13 or older,32,,,
Digimon Frontier,,7.16,1486,3433,158,TV,50,Finished Airing,"Apr 7, 2002 to Mar 30, 2003","Yomiko Advertising,       Fuji TV",Flatiron Film Company,Toei Animation,Original,"Action, Adventure, Comedy, Drama, Fantasy",Isekai,23 min. per ep.,PG - Children,592,Spring 2002,Sundays at 09:00 (JST),
Fate/kaleid liner Prisma☆Illya 2wei Herz!,Fate/Kaleid Liner Prisma Illya 2Wei Herz!,7.16,1591,3434,144,TV,10,Finished Airing,"Jul 25, 2015 to Sep 26, 2015","Lantis,       Kadokawa Shoten,       AT-X,       DAX Production,       KlockWorx,       Tokyo MX,       Kadokawa Media House",Sentai Filmworks,SILVER LINK.,Manga,"Action, Comedy, Fantasy",Mahou Shoujo,23 min. per ep.,PG-13 - Teens 13 or older,251,Summer 2015,Saturdays at 01:40 (JST),
"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",Skeleton Knight in Another World,7.16,781,3435,309,TV,12,Finished Airing,"Apr 7, 2022 to Jun 23, 2022","Pony Canyon,       AT-X,       DAX Production,       Docomo Anime Store,       Overlap,       Crunchyroll,       Muse Communication,       MAGNET","None found, add some","Studio Kai,       HORNETS",Light novel,"Action, Adventure, Fantasy",Isekai,23 min. per ep.,R - 17+ (violence & profanity),"1,727",Spring 2022,Thursdays at 23:30 (JST),
Guin Saga,,7.16,3347,3436,44,TV,26,Finished Airing,"Apr 5, 2009 to Sep 27, 2009",Aniplex,Sentai Filmworks,Satelight,Light novel,"Adventure, Fantasy",,24 min. per ep.,PG-13 - Teens 13 or older,130,Spring 2009,Sundays at 23:29 (JST),
Henjin no Salad Bowl,A Salad Bowl of Eccentrics,7.16,3575,3437,39,TV,12,Currently Airing,"Apr 5, 2024 to Jun 21, 2024","Pierrot,       TBS,       CBC Television,       KlockWorx,       Hakuhodo DY Music & Pictures,       Universal Music Japan,       BS11,       Jinnan Studio,       Nichion","None found, add some","SynergySP,       Studio Comet",Light novel,"Comedy, Fantasy",,24 min. per ep.,PG-13 - Teens 13 or older,78,Spring 2024,Fridays at 01:28 (JST),
Hi no Ame ga Furu,,7.16,11606,3438,1,Movie,1,Finished Airing,15-Sep-88,"None found, add some","None found, add some",Mushi Production,Book,Drama,Historical,1 hr. 20 min.,G - All Ages,3,,,
Hiiro no Kakera 2nd Season,Hiiro no Kakera: The Tamayori Princess Saga Season 2,7.16,3008,3439,54,TV,13,Finished Airing,"Sep 30, 2012 to Dec 23, 2012",Bandai Visual,Sentai Filmworks,Studio Deen,Visual novel,"Fantasy, Romance",Reverse Harem,24 min. per ep.,PG-13 - Teens 13 or older,135,Fall 2012,Unknown,Josei
Hitsugi no Chaika: Avenging Battle,Chaika -The Coffin Princess- Avenging Battle,7.16,1176,3440,207,TV,10,Finished Airing,"Oct 9, 2014 to Dec 11, 2014","Kadokawa Shoten,       flying DOG,       Fujimi Shobo",Sentai Filmworks,Bones,Light novel,"Action, Adventure, Fantasy, Romance",,23 min. per ep.,R - 17+ (violence & profanity),204,Fall 2014,Thursdays at 01:05 (JST),
Holy Knight Light,,7.16,8576,3441,4,ONA,1,Finished Airing,26-Dec-20,"None found, add some","None found, add some",Yostar Pictures,Game,"Action, Fantasy",,9 min.,PG-13 - Teens 13 or older,15,,,
Huyao Xiao Hongniang,Fox Spirit Matchmaker,7.16,3433,3442,42,ONA,13,Finished Airing,"Jun 26, 2015 to Nov 27, 2015",Tencent Animation & Comics,"None found, add some","Haoliners Animation League,       Garden Culture",Manga,"Comedy, Romance, Supernatural",Historical,13 min. per ep.,PG-13 - Teens 13 or older,173,,,
Joukamachi no Dandelion,Castle Town Dandelion,7.16,1385,3443,171,TV,12,Finished Airing,"Jul 3, 2015 to Sep 18, 2015","Pony Canyon,       TBS,       DAX Production,       Houbunsha,       TC Entertainment,       Docomo Anime Store,       Nichion",Funimation,Production IMS,4-koma manga,"Comedy, Supernatural",Super Power,24 min. per ep.,PG-13 - Teens 13 or older,431,Summer 2015,Fridays at 02:16 (JST),Seinen
Kaze no Stigma,,7.16,498,3444,455,TV,24,Finished Airing,"Apr 13, 2007 to Sep 21, 2007","None found, add some",Funimation,Gonzo,Light novel,"Action, Fantasy, Romance",,24 min. per ep.,PG-13 - Teens 13 or older,"1,977",Spring 2007,Fridays at 01:30 (JST),
Kotoura-san,The Troubled Life of Miss Kotoura,7.16,698,3445,340,TV,12,Finished Airing,"Jan 11, 2013 to Mar 29, 2013","AIC,       CBC Television,       KlockWorx,       flying DOG","NIS America, Inc.",AIC Classic,4-koma manga,"Comedy, Romance, Supernatural",School,23 min. per ep.,PG-13 - Teens 13 or older,"1,076",Winter 2013,Unknown,
Long She Yanyi,Dragon's Disciple,7.16,12858,3446,1,ONA,16,Finished Airing,"Jan 28, 2022 to Apr 29, 2022","bilibili,       Wonder Cat Animation","None found, add some",Xuni Ying Ye,Web novel,Action,Martial Arts,19 min. per ep.,PG-13 - Teens 13 or older,9,,,
Love Stage!!,,7.16,932,3447,262,TV,10,Finished Airing,"Jul 10, 2014 to Sep 11, 2014","Lantis,       Kadokawa Shoten",Sentai Filmworks,J.C.Staff,Manga,"Boys Love, Comedy","Adult Cast, Otaku Culture, Showbiz",23 min. per ep.,PG-13 - Teens 13 or older,"1,628",Summer 2014,Thursdays at 01:05 (JST),
Made in Abyss: Retsujitsu no Ougonkyou - Papa to Issho,Made in Abyss: The Golden City of the Scorching Sun - Together with Papa,7.16,5529,3448,14,Special,1,Finished Airing,26-Oct-22,"None found, add some","None found, add some",Kinema Citrus,Manga,Fantasy,,6 min.,PG-13 - Teens 13 or older,32,,,
Mangaka-san to Assistant-san to The Animation Specials,,7.16,3055,3449,52,Special,6,Finished Airing,"Jun 25, 2014 to Nov 26, 2014",Lantis,"None found, add some",Zexcs,4-koma manga,"Comedy, Ecchi",Harem,7 min. per ep.,PG-13 - Teens 13 or older,25,,,Seinen
Masuda Kousuke Gekijou Gag Manga Biyori,,7.16,6571,3450,9,TV,12,Finished Airing,"Feb 7, 2005 to Apr 25, 2005","Bandai Visual,       SKY Perfect Well Think,       Kids Station,       DAX Production","None found, add some",Artland,Manga,Comedy,"Gag Humor, Parody",5 min. per ep.,PG-13 - Teens 13 or older,60,Winter 2005,Mondays at Unknown,
Miracle☆Girls,,7.16,8001,3451,5,TV,51,Finished Airing,"Jan 8, 1993 to Dec 24, 1993","Asatsu DK,       Nippon Television Network,       Japan Taps","None found, add some",Ajia-do,Manga,"Fantasy, Romance",,24 min. per ep.,G - All Ages,14,Winter 1993,Fridays at 17:00 (JST),Shoujo
Neppuu Kairiku Bushi Road,,7.16,3107,3452,51,TV Special,1,Finished Airing,31-Dec-13,"Bandai Visual,       Nitroplus,       Bushiroad,       Bushiroad Music","None found, add some","Kinema Citrus,       Orange",Mixed media,"Action, Fantasy, Sci-Fi",Mecha,1 hr. 33 min.,R - 17+ (violence & profanity),167,,,
Ookami-san to Shichinin no Nakama-tachi,Okami-San and Her Seven Companions,7.16,883,3453,278,TV,12,Finished Airing,"Jul 1, 2010 to Sep 16, 2010","Genco,       Marvelous Entertainment,       Media Factory,       AT-X,       Magic Capsule,       flying DOG",Funimation,J.C.Staff,Light novel,"Comedy, Romance",Parody,24 min. per ep.,PG-13 - Teens 13 or older,780,Summer 2010,Thursdays at 09:00 (JST),
Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios,Pokémon Heroes,7.16,1816,3454,121,Movie,1,Finished Airing,13-Jul-02,Studio Jack,"4Kids Entertainment,       Miramax Films",OLM,Game,"Adventure, Comedy, Drama, Fantasy",,1 hr. 14 min.,PG - Children,129,,,Kids
Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,,7.16,8337,3455,5,Movie,1,Finished Airing,16-Mar-13,Kinoshita Group Holdings,"None found, add some",Toei Animation,Original,Action,Mahou Shoujo,1 hr. 11 min.,G - All Ages,2,,,
Qi Hou Bilu,Spirits in Chinese Brushes,7.16,12409,3456,1,ONA,12,Finished Airing,"Oct 28, 2023 to Jan 6, 2024",bilibili,"None found, add some",L²Studio,Novel,"Action, Adventure, Fantasy",Martial Arts,22 min. per ep.,PG-13 - Teens 13 or older,81,,,
Rurouni Kenshin: Special Techniques,,7.16,5881,3457,12,Special,1,Finished Airing,21-Oct-97,"None found, add some","None found, add some","Gallop,       Studio Deen",Manga,"Action, Comedy",Samurai,24 min.,PG-13 - Teens 13 or older,8,,,Shounen
Saiki Kusuo no Ψ-nan (ONA),,7.16,3407,3458,43,ONA,1,Finished Airing,04-Aug-13,Opera House,"None found, add some",J.C.Staff,Manga,"Comedy, Supernatural","School, Super Power",16 min.,PG-13 - Teens 13 or older,114,,,Shounen
Sand Land,,7.16,7518,3459,6,Movie,1,Finished Airing,18-Aug-23,"Bandai,       TOHO,       Shueisha,       Bandai Namco Filmworks","None found, add some","Sunrise,       Anima,       Kamikaze Douga",Manga,"Action, Adventure, Fantasy",Martial Arts,1 hr. 45 min.,PG-13 - Teens 13 or older,5,,,Shounen
Seikai no Senki Special,,7.16,9649,3460,3,TV Special,1,Finished Airing,04-Jul-01,"Bandai Visual,       WOWOW","None found, add some",Sunrise,Light novel,"Action, Romance, Sci-Fi","Military, Space",2 hr.,PG-13 - Teens 13 or older,2,,,
K: Seven Stories Movie 3 - Side:Green - Uwagaki Sekai,"K: SEVEN STORIES ""SIDE:GREEN - Overwrite World - """,7.15,4788,3461,21,Movie,1,Finished Airing,01-Sep-18,"None found, add some",VIZ Media,GoHands,Manga,"Action, Supernatural",Super Power,59 min.,PG-13 - Teens 13 or older,19,,,
Kagejitsu! Second,,7.15,6677,3462,9,ONA,12,Finished Airing,"Oct 4, 2023 to Dec 20, 2023","None found, add some","None found, add some",Studio PuYUKAI,Light novel,Comedy,,2 min. per ep.,PG-13 - Teens 13 or older,20,,,
Kai Byoui Ramune,Dr. Ramune -Mysterious Disease Specialist-,7.15,2423,3463,79,TV,12,Finished Airing,"Jan 10, 2021 to Mar 28, 2021","Kodansha,       KlockWorx,       King Records,       Crunchyroll,       Muse Communication","None found, add some",Platinum Vision,Manga,"Mystery, Supernatural","Medical, Psychological",23 min. per ep.,PG-13 - Teens 13 or older,326,Winter 2021,Sundays at 01:30 (JST),Shounen
Karakuri Circus,,7.15,1720,3464,131,TV,36,Finished Airing,"Oct 11, 2018 to Jun 27, 2019","Fujipacific Music,       Twin Engine",Sentai Filmworks,Studio VOLN,Manga,"Action, Adventure, Drama, Mystery",,24 min. per ep.,PG-13 - Teens 13 or older,625,Fall 2018,Thursdays at 22:30 (JST),Shounen
Kekkai Sensen & Beyond: Zapp Renfro Ingaouhouchuu!!/Baccardio no Shizuku,Blood Blockade Battlefront & Beyond OVA,7.15,4265,3465,27,OVA,1,Finished Airing,04-Jul-18,"None found, add some","None found, add some",Bones,Manga,"Action, Comedy, Fantasy","Super Power, Vampire",25 min.,R - 17+ (violence & profanity),8,,,Shounen
Kiratto Pri☆chan,,7.15,7741,3466,6,TV,51,Finished Airing,"Apr 8, 2018 to Mar 31, 2019",TV Tokyo,Crunchyroll,"Tatsunoko Production,       Dongwoo A&E",Game,Slice of Life,"Idols (Female), Music",24 min. per ep.,PG - Children,46,Spring 2018,Sundays at 10:00 (JST),
Kyoukai no Rinne 2nd Season,RIN-NE Season 2,7.15,3781,3467,35,TV,25,Finished Airing,"Apr 9, 2016 to Sep 24, 2016","Shogakukan-Shueisha Productions,       NHK,       Shogakukan",Sentai Filmworks,Brain's Base,Manga,"Comedy, Supernatural","Mythology, School",24 min. per ep.,PG-13 - Teens 13 or older,35,Spring 2016,Saturdays at 17:30 (JST),Shounen
Love Hina Final Selection,,7.15,3935,3468,32,OVA,1,Finished Airing,05-Sep-01,"None found, add some",Bandai Entertainment,Xebec,Manga,"Comedy, Romance, Ecchi",Harem,28 min.,PG-13 - Teens 13 or older,28,,,Shounen
Madou King Granzort,Mado King Granzort,7.15,10024,3469,3,TV,41,Finished Airing,"Apr 7, 1989 to Mar 2, 1990",Atelier Musa,"None found, add some",Sunrise,Original,"Action, Comedy, Fantasy, Sci-Fi",Mecha,24 min. per ep.,G - All Ages,13,Spring 1989,Unknown,
Mahou Senshi Louie,Rune Soldier,7.15,4600,3470,23,TV,24,Finished Airing,"Apr 3, 2001 to Sep 18, 2001","None found, add some",ADV Films,J.C.Staff,Light novel,"Action, Adventure, Comedy, Fantasy",,23 min. per ep.,PG-13 - Teens 13 or older,88,Spring 2001,Tuesdays at 18:30 (JST),
Nobunaga no Shinobi: Ise Kanegasaki-hen,Ninja Girl & Samurai Master 2nd,7.15,5815,3471,12,TV,26,Finished Airing,"Apr 8, 2017 to Sep 30, 2017",TMS Music,"None found, add some",TMS Entertainment,4-koma manga,Comedy,Historical,3 min. per ep.,PG-13 - Teens 13 or older,15,Spring 2017,Saturdays at 01:35 (JST),
One Piece: Glorious Island,,7.15,4047,3472,30,ONA,2,Finished Airing,"Dec 23, 2012 to Dec 30, 2012",NOTTV,"None found, add some",Toei Animation,Manga,"Action, Adventure, Fantasy",,5 min. per ep.,PG-13 - Teens 13 or older,15,,,Shounen
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA",My Mental Choices Are Completely Interfering With My School Romantic Comedy OVA,7.15,2550,3473,72,OVA,1,Finished Airing,20-May-14,"DAX Production,       Studio Jack",Sentai Filmworks,Diomedéa,Light novel,"Comedy, Romance","Harem, School",24 min.,PG-13 - Teens 13 or older,54,,,
