anime_links
https://myanimelist.net/anime/6344/Shikabane_Hime__Kuro_–_Soredemo_Hito_to_Shite
https://myanimelist.net/anime/1357/Shin_Hokuto_no_Ken
https://myanimelist.net/anime/38050/Shoujo☆Kageki_Revue_Starlight_Specials
https://myanimelist.net/anime/36537/Starmyu_in_Halloween
https://myanimelist.net/anime/10923/Tantei_Opera_Milky_Holmes__Summer_Special
https://myanimelist.net/anime/12321/Thermae_Romae
https://myanimelist.net/anime/343/Tsukuyomi__Moon_Phase
https://myanimelist.net/anime/2470/Uchuu_Kaizoku_Captain_Herlock__Arcadia-gou_no_Nazo
https://myanimelist.net/anime/1922/Urusei_Yatsura_Movie_3__Remember_My_Love
https://myanimelist.net/anime/2087/VS_Knight_Lamune___40_Fire
https://myanimelist.net/anime/4415/World_Destruction__Sekai_Bokumetsu_no_Rokunin
https://myanimelist.net/anime/49398/Wu_Geng_Ji_4th_Season
https://myanimelist.net/anime/41215/Xi_Xing_Ji__Jijie_Pian
https://myanimelist.net/anime/32230/Xi_You_Ji
https://myanimelist.net/anime/54974/You_Shou_Yan
https://myanimelist.net/anime/5298/Yu☆Gi☆Oh_5Ds__Shinkasuru_Kettou_Stardust_vs_Red_Demons
https://myanimelist.net/anime/52046/Yuusha_Party_wo_Tsuihou_sareta_Beast_Tamer_Saikyoushu_no_Nekomimi_Shoujo_to_Deau
https://myanimelist.net/anime/116/Shinpi_no_Sekai_El-Hazard_TV
https://myanimelist.net/anime/40586/Slime_Taoshite_300-nen_Shiranai_Uchi_ni_Level_Max_ni_Nattemashita
https://myanimelist.net/anime/40486/Strike_the_Blood__Kieta_Seisou-hen
https://myanimelist.net/anime/56840/TP_BON
https://myanimelist.net/anime/4532/Taiyou_no_Yuusha_Fighbird
https://myanimelist.net/anime/42385/The_iDOLMSTER_Million_Live
https://myanimelist.net/anime/32881/Tiger_Mask_W
https://myanimelist.net/anime/1128/UFO_Princess_Valkyrie_2__Juunigatsu_no_Yasoukyoku
https://myanimelist.net/anime/1514/UFO_Princess_Valkyrie_3__Seiresetsu_no_Hanayome
https://myanimelist.net/anime/49766/Under_Ninja
https://myanimelist.net/anime/41210/Wan_Jie_Shen_Zhu_2nd_Season
https://myanimelist.net/anime/51791/Xi_Xing_Ji__Chongsheng_Pian
https://myanimelist.net/anime/37185/Ze_Tian_Ji_3rd_Season
https://myanimelist.net/anime/1798/Animation_Seisaku_Shinkou_Kuromi-chan_2
https://myanimelist.net/anime/34227/Belle_to_Kaijuu_Ouji
https://myanimelist.net/anime/12293/Campione_Matsurowanu_Kamigami_to_Kamigoroshi_no_Maou
https://myanimelist.net/anime/40885/Can_Ci_Pin__Fangzhu_Xingkong
https://myanimelist.net/anime/1953/Code_Geass__Hangyaku_no_Lelouch_Picture_Drama
https://myanimelist.net/anime/933/Dai_Mahou_Touge
https://myanimelist.net/anime/34008/Days_OVA
https://myanimelist.net/anime/10418/Deadman_Wonderland__Akai_Knife_Tsukai
https://myanimelist.net/anime/15159/Fantastic_Children__Befort_no_Kodomo-tachi_no_Sonogo
https://myanimelist.net/anime/9314/Fractale
https://myanimelist.net/anime/2206/Galaxy_Angel_Music_Collection__Shouen_to_Shien_no_Cassoulet
https://myanimelist.net/anime/16726/gdgd_Fairies_2
https://myanimelist.net/anime/2165/Gegege_no_Kitarou_2007
https://myanimelist.net/anime/13561/Guilty_Crown__4-koma_Gekijou
https://myanimelist.net/anime/33335/Hajimete_no_Eigo__Nippon_Mukashibanashi
https://myanimelist.net/anime/40610/Healin_Good♡Precure
https://myanimelist.net/anime/39017/Kyokou_Suiri
https://myanimelist.net/anime/45042/Lengxue_Kuang_Yan
https://myanimelist.net/anime/3162/Makiba_no_Shoujo_Katri
https://myanimelist.net/anime/34533/Nanbaka__Shusseki_Bangou_no_Tsuita_Baka-tachi
https://myanimelist.net/anime/2144/Naruto_Movie_3__Dai_Koufun_Mikazuki_Jima_no_Animaru_Panic_Dattebayo
https://myanimelist.net/anime/34658/Nekopara_OVA
https://myanimelist.net/anime/9999/One_Piece_3D__Mugiwara_Chase
https://myanimelist.net/anime/55129/Oroka_na_Tenshi_wa_Akuma_to_Odoru
https://myanimelist.net/anime/607/Otogi_Juushi_Akazukin
https://myanimelist.net/anime/1792/Overman_King_Gainer
https://myanimelist.net/anime/39591/Persona_5_the_Animation_Specials
https://myanimelist.net/anime/162/Pita_Ten
https://myanimelist.net/anime/36995/Precure_Super_Stars_Movie
https://myanimelist.net/anime/1492/Project_ARMS
https://myanimelist.net/anime/50105/Shiguang_Zhaoxiangguan_de_Richang
https://myanimelist.net/anime/32686/Keijo
https://myanimelist.net/anime/1707/Kinnikuman_II_Sei
https://myanimelist.net/anime/44516/Koroshi_Ai
https://myanimelist.net/anime/34338/Lost_Song
https://myanimelist.net/anime/1438/Lupin_III__Lupin_Ansatsu_Shirei
https://myanimelist.net/anime/4851/Lupin_III__Seven_Days_Rhapsody
https://myanimelist.net/anime/3654/Macademi_Wasshoi
https://myanimelist.net/anime/3837/Mashin_Eiyuuden_Wataru
https://myanimelist.net/anime/54792/Mask_Danshi_wa_Koishitakunai_noni
https://myanimelist.net/anime/39948/Muhyo_to_Rouji_no_Mahouritsu_Soudan_Jimusho_2nd_Season
https://myanimelist.net/anime/16910/Namiuchigiwa_no_Muromi-san
https://myanimelist.net/anime/621/Night_Walker__Mayonaka_no_Tantei
https://myanimelist.net/anime/15719/Oda_Nobuna_no_Yabou_Recap
https://myanimelist.net/anime/5520/Onegai_My_Melody_Sukkiri♪
https://myanimelist.net/anime/13659/Ore_no_Imouto_ga_Konnani_Kawaii_Wake_ga_Nai
https://myanimelist.net/anime/14749/Ore_no_Kanojo_to_Osananajimi_ga_Shuraba_Sugiru
https://myanimelist.net/anime/525/Otogizoushi
https://myanimelist.net/anime/34346/Pig__Oka_no_Ue_no_Dam_Keeper
https://myanimelist.net/anime/34034/Pokemon_Sun___Moon
https://myanimelist.net/anime/1942/Rocket_Girls
https://myanimelist.net/anime/1710/RockmanEXE
https://myanimelist.net/anime/3186/Sekai_Meisaku_Douwa__Hakuchou_no_Mizuumi
https://myanimelist.net/anime/33994/Servamp_Specials
https://myanimelist.net/anime/36688/Shinmai_Maou_no_Testament_Departures
